31	39	34	16	3	2	3	2	1	1	1	1	1	2	1	0	79
28	35	24	33	2	2	4	2	1	1	1	1	1	2	0	1	60
20	19	33	48	1	2	3	4	1	0	1	2	0	1	1	2	36
21	44	37	18	2	2	4	2	0	2	2	0	1	1	1	1	47
25	29	15	51	2	4	0	4	0	1	0	3	1	1	1	1	4
56	17	19	28	4	3	2	1	3	0	0	1	1	1	1	1	103
51	40	14	15	5	0	1	4	2	1	0	1	2	2	0	0	77
41	13	38	28	3	3	0	4	3	0	1	0	0	1	2	1	81
28	38	16	38	1	2	3	4	1	2	0	1	1	1	0	2	20
30	33	24	33	0	3	3	4	1	2	0	1	1	0	2	1	66
51	36	28	5	0	3	4	3	3	0	1	0	1	2	1	0	106
27	30	45	18	2	4	3	1	1	0	2	1	1	2	1	0	66
26	15	47	32	4	2	2	2	1	1	0	2	0	0	4	0	75
21	52	25	22	1	3	3	3	0	2	1	1	1	2	1	0	25
39	33	33	15	1	3	4	2	1	1	1	1	2	1	1	0	70
32	70	9	9	2	4	2	2	1	3	0	0	1	3	0	0	27
30	17	18	55	1	3	4	2	2	1	0	1	0	0	0	4	48
36	28	14	42	2	4	2	2	1	1	0	2	2	0	1	1	44
22	35	19	44	4	0	4	2	0	2	1	1	1	1	0	2	55
12	23	50	35	2	3	1	4	0	0	3	1	0	1	1	2	45
18	22	50	30	1	4	2	3	1	1	1	1	0	0	3	1	28
5	40	37	38	1	2	3	4	0	2	1	1	0	1	1	2	27
47	20	19	34	4	2	4	0	2	0	0	2	2	1	1	0	52
35	27	34	24	5	1	1	3	1	1	1	1	2	1	1	0	99
48	11	31	30	2	3	4	1	2	0	1	1	2	0	1	1	101
38	25	23	34	5	3	0	2	2	1	0	1	1	0	1	2	47
21	41	20	38	2	2	3	3	0	2	1	1	1	1	0	2	23
42	15	29	34	4	1	0	5	1	1	1	1	2	0	1	1	58
36	27	33	24	3	3	3	1	1	2	0	1	2	0	2	0	67
23	32	31	34	3	0	4	3	1	0	2	1	1	2	0	1	86
12	55	34	19	3	3	3	1	0	3	1	0	1	1	1	1	50
19	20	27	54	3	4	1	2	1	0	0	3	0	1	2	1	31
21	25	28	46	3	3	3	1	1	0	1	2	1	1	1	1	97
25	32	34	29	4	2	2	2	0	0	2	2	1	2	1	0	75
25	24	31	40	1	2	4	3	1	1	0	2	0	1	2	1	38
34	19	19	48	2	1	3	4	1	0	1	2	2	1	0	1	62
13	24	61	22	2	4	3	1	1	1	2	0	0	0	3	1	80
56	11	15	38	2	3	3	2	3	0	0	1	2	0	0	2	92
32	14	42	32	3	1	3	3	1	1	2	0	1	0	1	2	93
23	19	47	31	2	3	3	2	1	1	2	0	0	0	2	2	62
50	11	22	37	4	0	2	4	1	1	0	2	3	0	0	1	60
45	27	27	21	3	1	2	4	2	1	0	1	1	0	2	1	75
26	42	21	31	1	2	5	2	1	1	1	1	1	2	0	1	51
25	30	46	19	2	2	5	1	0	2	1	1	2	0	2	0	47
31	31	39	19	1	3	3	3	1	2	1	0	1	0	2	1	92
32	30	41	17	5	1	3	1	2	1	0	1	0	1	3	0	120
42	29	37	12	2	2	2	4	2	1	1	0	1	1	2	0	109
42	22	17	39	2	3	4	1	1	0	1	2	2	1	0	1	63
47	19	15	39	2	2	3	3	3	1	0	0	1	0	0	3	61
47	22	31	20	1	4	3	2	2	1	1	0	2	0	1	1	42
25	32	35	28	4	2	2	2	1	1	1	1	0	1	2	1	76
23	41	41	15	1	1	5	3	1	1	1	1	0	2	2	0	67
17	24	35	44	1	3	3	3	0	1	1	2	1	0	2	1	66
42	26	20	32	2	1	4	3	1	0	1	2	2	2	0	0	55
29	15	33	43	3	2	5	0	0	0	1	3	2	1	1	0	96
17	26	50	27	2	1	5	2	0	0	2	2	0	2	2	0	71
29	20	40	31	3	2	3	2	1	1	1	1	1	0	2	1	79
37	19	41	23	2	1	2	5	1	0	2	1	1	1	1	1	78
9	27	37	47	1	3	3	3	0	2	0	2	0	0	2	2	6
37	29	43	11	3	2	4	1	1	1	2	0	2	1	1	0	48
49	22	18	31	2	3	1	4	2	1	0	1	2	0	1	1	82
49	37	18	16	4	2	3	1	2	1	1	0	2	1	0	1	91
19	41	30	30	0	2	5	3	0	2	1	1	1	1	1	1	75
34	24	43	19	1	3	4	2	1	1	1	1	2	0	2	0	105
29	32	39	20	1	7	0	2	0	1	3	0	2	1	0	1	16
26	54	25	15	1	3	5	1	1	2	1	0	1	3	0	0	68
32	39	15	34	2	2	3	3	2	1	1	0	0	2	0	2	51
25	38	18	39	3	3	1	3	1	2	1	0	0	1	0	3	67
11	42	33	34	3	1	4	2	0	1	1	2	0	2	1	1	82
16	31	55	18	4	3	2	1	0	1	3	0	1	1	2	0	79
22	7	23	68	1	4	1	4	0	0	1	3	1	0	0	3	47
29	24	27	40	3	2	1	4	0	0	2	2	2	2	0	0	35
38	27	21	34	2	3	2	3	1	1	0	2	2	1	1	0	39
23	34	22	41	5	0	2	3	1	1	0	2	1	1	1	1	80
28	16	41	35	3	4	1	2	1	0	1	2	0	1	2	1	45
8	64	22	26	2	2	4	2	0	3	1	0	0	2	0	2	50
33	35	34	18	2	0	4	4	0	1	2	1	2	1	1	0	63
46	3	30	41	3	4	2	1	1	0	1	2	2	0	1	1	63
59	31	22	8	3	3	2	2	3	1	0	0	2	1	1	0	71
38	22	26	34	1	2	4	3	2	1	1	0	1	0	1	2	91
35	24	24	37	3	2	3	2	2	0	0	2	0	1	2	1	105
38	34	27	21	4	2	3	1	0	1	2	1	3	1	0	0	68
34	39	21	26	3	2	2	3	2	1	1	0	0	2	0	2	60
14	33	33	40	2	2	3	3	1	1	1	1	0	1	1	2	32
33	33	14	40	4	2	3	1	1	1	1	1	1	1	0	2	49
37	37	37	9	2	1	5	2	1	2	1	0	1	1	2	0	105
49	26	16	29	1	3	1	5	2	1	0	1	2	0	1	1	27
27	17	47	29	2	2	3	3	0	0	2	2	1	1	2	0	66
26	29	31	34	2	1	3	4	1	1	1	1	0	1	2	1	26
33	29	40	18	3	4	2	1	1	0	2	1	1	2	1	0	66
23	22	31	44	1	4	1	4	1	1	1	1	0	0	1	3	27
22	29	42	27	3	2	3	2	0	1	2	1	1	1	1	1	91
28	34	33	25	1	2	2	5	2	0	1	1	0	2	2	0	35
22	26	27	45	4	2	2	2	0	1	2	1	1	0	0	3	77
22	19	27	52	1	2	4	3	0	0	1	3	1	1	1	1	43
20	33	36	31	4	1	1	4	1	1	2	0	0	1	1	2	77
17	42	23	38	0	2	7	1	1	2	0	1	0	1	1	2	101
41	39	11	29	0	5	4	1	0	2	0	2	3	1	0	0	6
20	30	18	52	1	4	4	1	1	0	1	2	0	2	0	2	21
10	45	29	36	3	3	3	1	0	2	1	1	0	2	1	1	47
13	34	36	37	3	2	3	2	0	2	1	1	0	0	2	2	58
22	32	17	49	3	1	2	4	1	2	0	1	0	0	1	3	6
9	27	48	36	2	4	2	2	0	2	1	1	0	0	2	2	28
40	24	15	41	1	3	2	4	1	1	0	2	2	1	0	1	14
26	27	52	15	3	1	3	3	0	1	3	0	1	1	1	1	50
34	19	36	31	1	2	4	3	2	0	2	0	0	1	1	2	94
25	33	45	17	2	3	3	2	1	2	1	0	0	0	3	1	83
37	24	29	30	2	2	3	3	1	1	0	2	1	1	2	0	29
28	39	33	20	2	1	2	5	1	1	2	0	1	2	0	1	74
18	16	41	45	2	1	3	4	0	0	1	3	1	1	2	0	46
39	35	19	27	2	2	2	4	2	0	0	2	0	3	1	0	32
31	35	30	24	1	1	2	6	1	2	1	0	1	1	1	1	46
11	40	21	48	3	2	4	1	0	2	1	1	0	1	0	3	31
30	20	43	27	3	4	1	2	2	1	0	1	0	0	3	1	53
16	27	21	56	3	1	2	4	0	0	0	4	0	2	1	1	22
47	19	28	26	1	2	6	1	1	0	1	2	2	1	1	0	97
15	33	32	40	3	3	0	4	1	2	0	1	0	0	2	2	27
24	39	38	19	4	2	3	1	1	1	2	0	0	2	1	1	95
