Mode: 20 #Games: 1000
p0_0	p0_1	p0_2	p0_3	p0_4	p0_5	p0_6	p0_7	p0_8	p0_9	p2_0	p2_1	p2_2	p2_3	p2_4	p2_5	p2_6	p2_7	p2_8	p2_9	trump	first	fp
0	2	7	16	20	22	28	33	34	39	5	9	10	13	15	18	24	31	37	38	1	3	62
3	6	7	10	12	13	17	19	22	33	5	20	23	25	26	32	34	35	37	39	1	2	50
3	6	8	12	14	23	27	30	31	37	1	2	9	10	11	17	18	19	28	32	2	2	51
2	10	16	23	25	26	32	33	35	37	0	3	6	9	13	17	18	19	20	28	3	2	66
0	10	12	28	29	30	32	33	34	37	1	4	6	9	11	13	15	19	20	23	2	0	53
8	10	13	14	19	25	29	31	35	36	0	1	7	11	18	22	24	27	28	33	2	3	102
3	9	10	14	17	28	30	32	34	35	6	11	13	18	20	24	27	29	36	37	2	3	72
2	11	15	17	23	25	32	33	34	36	1	3	6	14	19	20	21	22	24	37	0	0	16
3	9	15	20	27	29	33	34	37	38	0	6	7	11	12	16	23	26	32	39	2	1	68
8	12	14	20	21	26	28	29	33	36	2	3	6	9	17	18	22	25	31	38	2	1	79
0	3	4	9	14	19	21	24	26	33	5	7	16	22	25	27	29	30	32	37	1	3	33
0	3	4	16	18	20	22	27	34	39	2	5	6	10	12	17	19	28	32	38	1	0	57
2	4	7	11	25	27	30	31	35	36	1	3	6	10	12	18	23	26	29	37	2	2	47
6	7	16	19	20	22	29	33	35	37	2	4	5	9	10	12	17	24	30	38	3	0	71
1	7	11	12	14	19	22	34	36	38	2	3	9	17	20	24	26	27	28	39	0	2	81
1	2	3	8	11	19	20	21	30	35	5	9	13	28	29	32	33	36	38	39	3	3	102
1	5	6	11	17	26	33	34	35	37	3	9	12	14	20	22	28	29	36	38	3	1	64
0	2	4	11	19	23	29	34	36	37	7	8	9	10	12	16	18	25	32	35	3	3	63
7	15	16	17	22	25	31	35	36	38	3	9	11	14	19	23	28	29	30	39	3	0	105
3	8	13	14	20	23	27	28	31	36	0	1	2	4	9	15	29	34	35	37	1	1	57
3	10	15	16	20	31	33	35	36	38	2	6	7	11	14	21	23	25	30	39	0	1	13
13	15	16	17	19	23	24	25	28	34	1	5	8	9	10	11	18	27	35	37	2	2	91
9	11	18	20	23	24	32	35	38	39	0	1	2	3	5	15	22	28	36	37	2	2	59
2	3	7	8	11	12	16	21	30	33	5	14	17	18	24	26	28	29	32	39	1	0	60
1	2	3	8	11	19	25	28	32	37	7	10	13	15	21	22	23	27	29	35	3	3	33
1	11	14	17	18	21	26	33	36	37	2	3	4	6	7	10	13	15	22	31	0	2	26
5	10	14	15	16	20	23	30	34	36	2	4	6	7	24	25	29	32	37	39	2	0	34
5	10	12	15	21	25	26	27	28	35	0	6	8	9	11	18	29	34	38	39	2	3	92
3	5	6	7	18	25	26	27	29	36	1	8	11	16	19	20	22	33	34	39	2	1	120
4	13	14	16	18	25	28	30	31	32	8	10	15	17	20	24	26	27	34	37	1	3	34
0	1	7	8	13	20	23	28	31	37	2	5	6	10	16	24	26	29	33	36	3	1	45
4	5	6	8	14	20	27	31	35	37	3	11	12	13	18	19	25	26	29	33	1	0	73
2	3	8	10	11	12	13	17	25	30	1	7	14	19	20	23	24	26	32	38	2	0	14
0	3	4	8	10	17	19	34	38	39	2	5	11	14	21	24	25	30	32	35	1	2	67
2	7	9	10	13	15	23	25	31	32	0	4	6	20	21	26	33	36	37	39	1	3	11
7	8	20	24	27	29	33	34	35	36	0	3	4	11	14	15	25	28	31	39	3	1	84
0	10	16	17	19	20	21	22	24	31	6	12	15	27	32	33	35	36	37	39	1	2	56
1	3	9	13	14	18	25	33	37	38	5	8	19	21	27	28	29	34	35	36	0	1	73
2	3	18	19	20	23	26	32	34	36	4	5	9	10	13	16	22	27	29	37	3	2	57
0	6	7	12	14	19	26	29	34	37	4	10	16	18	21	23	28	31	36	39	1	0	84
6	9	11	18	20	22	24	25	26	30	0	12	13	16	23	27	29	32	36	37	0	3	30
1	8	10	12	25	26	27	28	30	38	4	9	11	15	17	22	33	34	36	37	2	2	52
3	5	10	14	15	19	21	34	38	39	0	1	11	16	20	26	27	30	36	37	3	1	41
2	4	6	10	19	25	30	32	36	39	9	13	14	16	17	21	24	27	28	37	2	3	62
1	2	5	8	9	17	28	35	38	39	0	4	12	15	18	21	23	26	27	37	2	3	94
0	2	3	8	15	17	21	22	31	36	4	11	13	20	23	26	28	30	34	39	0	2	38
10	12	14	15	19	24	26	27	34	39	1	5	7	9	17	20	22	25	32	38	3	0	77
1	7	10	13	15	19	24	31	35	38	6	11	12	18	22	25	26	29	30	34	3	0	70
3	5	8	13	15	17	20	30	35	38	1	6	12	14	16	19	21	31	33	34	1	0	48
0	4	6	7	8	11	24	26	30	32	9	10	13	15	18	20	23	27	34	39	0	1	79
2	3	8	9	10	19	26	33	34	37	4	6	11	12	18	25	27	28	32	38	1	1	82
0	5	7	9	12	15	25	26	34	39	11	13	14	20	21	30	33	35	37	38	1	1	49
3	5	6	7	8	20	25	34	36	39	0	2	4	11	12	15	16	26	30	37	2	3	15
7	9	11	12	17	21	23	24	25	27	4	6	13	14	18	26	29	31	32	39	3	2	79
3	5	11	13	15	23	27	29	32	39	6	8	14	18	21	31	34	35	37	38	0	2	73
0	8	10	12	13	23	24	29	31	38	2	3	4	5	7	16	19	21	27	28	2	2	83
1	3	8	13	14	16	21	29	31	33	7	9	17	22	27	28	30	35	37	38	3	0	79
0	7	17	18	21	24	28	30	32	39	1	3	4	8	15	22	26	29	33	37	2	3	78
3	9	18	21	23	26	29	30	35	37	0	2	11	17	20	22	32	33	34	38	0	3	26
2	5	8	9	10	11	20	21	30	37	0	12	15	16	18	23	27	28	35	39	1	3	74
2	5	7	9	17	22	30	32	34	37	6	8	10	15	21	24	25	33	36	39	1	1	36
4	6	9	15	21	23	25	27	29	32	2	10	11	14	16	17	22	24	26	31	0	0	39
5	14	20	21	26	28	29	33	37	39	2	3	6	8	11	16	17	22	30	35	2	0	63
0	2	3	6	12	13	18	19	21	30	4	7	11	16	27	28	29	32	35	37	1	0	74
8	9	16	19	21	26	27	32	35	37	2	3	6	11	12	18	25	33	34	38	1	2	64
1	4	5	10	11	17	23	31	34	39	2	8	13	16	18	28	29	32	33	36	0	1	67
2	3	12	16	18	19	29	31	33	36	0	1	6	8	9	10	20	26	28	37	2	1	66
6	7	12	16	17	19	24	31	32	39	0	3	8	13	14	15	18	20	26	27	0	3	51
1	2	5	23	27	28	29	30	33	36	9	12	16	17	20	25	34	35	37	38	3	1	101
0	5	9	10	17	18	24	25	26	37	3	6	15	20	27	28	29	31	36	39	2	2	77
3	5	8	14	16	18	28	32	34	38	0	1	6	15	17	21	24	30	35	36	2	2	41
0	1	2	3	6	16	17	24	30	35	5	9	10	11	19	20	22	37	38	39	1	0	37
4	13	17	20	21	22	23	25	27	39	0	6	9	14	15	18	19	24	33	35	2	2	94
2	5	11	12	21	25	30	34	35	37	4	6	14	16	17	19	23	27	31	38	1	3	32
0	6	11	14	16	24	25	29	36	38	2	9	10	12	21	28	30	34	35	37	2	3	52
6	11	14	20	28	29	31	35	36	37	1	3	4	10	18	19	26	27	33	38	2	3	76
5	9	10	11	12	17	25	27	33	38	4	6	14	20	22	26	28	29	36	37	1	1	59
4	7	8	18	20	26	28	29	35	37	0	15	17	21	22	23	30	32	34	36	0	0	19
5	8	11	14	19	20	25	32	34	38	0	2	3	6	10	15	23	28	33	35	1	0	57
3	5	6	7	8	11	22	23	25	34	10	13	14	16	17	19	20	21	26	38	0	2	30
1	5	10	11	16	21	30	33	34	37	2	3	6	9	13	14	15	24	29	36	0	0	57
0	3	10	13	14	16	19	28	34	36	2	7	15	18	24	32	33	37	38	39	0	1	3
2	9	10	11	12	13	20	25	29	33	4	7	17	22	23	24	26	31	34	35	0	1	54
0	13	14	21	22	25	26	30	31	33	3	10	11	12	15	18	19	28	29	37	0	1	71
2	7	9	12	19	23	24	28	31	32	3	4	6	8	11	14	15	21	38	39	1	3	77
6	12	13	17	19	28	30	32	36	38	0	5	8	9	10	14	27	31	33	37	3	2	100
0	4	9	15	23	24	27	34	35	37	1	3	5	12	16	17	29	30	33	38	2	2	30
1	7	9	16	18	20	21	26	28	29	0	3	13	15	22	23	24	32	36	38	3	2	70
1	2	3	10	11	15	22	26	29	39	9	13	14	20	27	30	31	36	37	38	2	3	55
1	5	8	14	23	26	27	29	37	38	0	2	7	9	12	17	25	28	30	34	2	3	65
1	5	10	12	13	18	25	29	31	36	2	3	6	8	14	15	17	22	26	38	0	0	47
1	2	9	13	18	19	21	24	28	39	0	7	16	22	26	29	30	32	34	36	0	0	84
6	7	11	14	22	29	32	34	35	38	4	8	12	13	18	23	24	30	36	39	1	3	62
7	9	11	14	15	22	25	26	33	38	2	3	13	16	19	21	23	27	29	35	0	1	60
3	6	9	11	18	19	22	28	29	36	4	7	10	12	13	14	27	30	34	39	0	1	91
2	5	15	24	26	27	28	29	34	36	3	9	10	11	16	17	18	32	33	39	2	0	88
0	3	4	5	13	17	24	25	37	39	1	10	19	20	21	30	31	34	36	38	3	0	63
3	5	10	13	16	20	21	30	35	36	1	6	9	17	19	25	27	28	29	32	3	2	57
2	14	17	23	26	31	32	33	34	36	0	4	7	8	9	22	24	30	35	37	0	1	71
0	21	24	25	26	29	30	31	38	39	5	7	8	12	17	19	20	22	27	34	3	1	81
2	4	7	10	11	16	23	26	31	32	0	1	19	27	29	34	35	37	38	39	0	2	40
1	2	8	12	15	22	24	27	28	31	11	13	17	18	26	29	34	35	38	39	1	2	69
6	7	8	15	20	27	32	36	37	39	4	10	12	17	18	24	31	33	34	35	1	3	46
0	2	3	7	10	15	20	30	33	37	1	11	14	16	21	23	29	31	36	38	3	3	37
1	2	5	8	12	13	25	32	34	38	7	9	16	17	18	21	22	26	28	37	3	2	68
13	14	19	24	26	28	30	31	35	37	3	6	8	10	12	23	25	29	34	36	1	0	76
3	4	6	10	13	14	26	29	32	37	2	8	12	15	19	31	33	34	36	39	1	3	86
1	4	5	6	7	15	20	25	32	34	0	9	12	13	14	19	21	24	26	28	3	3	19
3	4	7	9	11	14	19	26	28	37	1	2	5	6	15	21	30	31	34	36	3	0	37
3	4	10	11	12	15	16	20	23	26	1	6	9	14	24	25	27	31	33	38	3	1	32
2	5	7	10	14	16	22	29	33	39	0	4	8	17	20	21	25	27	35	37	3	0	38
0	7	8	9	17	23	25	29	30	37	1	5	6	10	12	13	15	19	22	33	2	2	62
1	4	6	7	9	21	28	30	35	38	0	2	5	11	14	15	17	19	24	26	0	0	51
3	12	18	20	21	22	24	26	27	35	0	2	4	7	14	15	16	17	32	34	1	1	45
2	6	7	8	9	16	21	27	31	33	3	5	11	12	22	24	26	34	36	37	3	1	29
1	8	10	20	21	22	23	26	28	35	3	7	11	12	13	15	18	27	31	32	2	2	45
10	11	13	14	15	19	20	27	29	38	1	4	5	6	12	17	18	22	24	33	0	3	73
6	9	10	17	19	20	28	35	36	39	2	8	12	21	26	27	30	32	34	37	2	3	86
7	17	20	25	26	32	33	37	38	39	0	1	3	4	12	13	16	18	22	27	0	2	42
5	7	11	12	15	19	26	29	38	39	0	1	2	3	6	13	24	33	34	37	0	3	84
3	11	21	22	24	27	28	29	31	37	0	1	4	10	19	20	23	26	35	39	1	1	57
0	9	14	23	24	25	29	31	37	38	2	3	6	7	13	20	21	30	33	34	0	0	72
8	15	17	22	32	34	35	36	38	39	5	11	12	14	24	27	28	29	30	37	2	0	82
5	6	7	13	19	21	23	30	33	34	3	10	11	15	16	20	24	31	37	38	2	2	15
6	11	17	18	19	22	26	27	28	33	0	1	10	12	14	15	20	25	29	34	2	0	92
0	1	2	4	16	17	27	29	31	39	3	10	14	15	23	24	25	26	32	35	2	1	75
0	7	11	18	19	20	24	25	27	38	5	6	9	10	14	23	26	28	34	37	1	3	30
3	5	11	14	15	24	28	31	34	35	0	4	8	17	23	25	27	29	33	38	3	1	43
1	3	4	12	18	19	22	34	36	37	8	9	10	14	24	26	27	28	30	32	2	2	72
1	5	6	7	9	11	13	18	19	29	4	10	16	24	26	27	30	31	36	38	3	0	107
0	1	3	7	17	18	26	32	33	34	4	5	9	12	20	23	24	25	28	29	0	1	95
0	3	5	10	19	23	30	32	36	37	4	7	9	12	16	22	25	29	31	35	1	2	30
5	8	11	16	24	25	26	30	32	36	0	3	12	15	19	20	34	37	38	39	0	3	44
2	6	10	17	19	20	22	25	30	35	5	7	13	14	23	27	29	34	37	38	2	2	66
3	8	12	18	23	28	29	32	33	37	0	6	10	15	16	17	20	24	27	36	3	1	54
0	9	13	20	21	27	28	30	36	39	6	7	10	16	17	22	24	25	29	32	3	3	46
3	5	11	17	20	22	23	27	32	34	6	8	14	19	29	30	31	33	38	39	3	0	93
2	3	4	8	15	21	24	28	32	38	6	10	14	16	19	20	27	29	31	35	3	2	52
2	4	5	7	10	14	18	23	25	36	0	3	8	11	12	24	28	34	35	37	2	1	16
2	8	9	19	20	22	31	33	38	39	4	5	7	10	14	21	25	26	28	34	3	0	82
1	3	10	11	18	27	29	32	35	37	2	8	13	16	19	22	23	28	33	39	3	2	78
5	11	16	19	22	24	30	34	35	38	0	8	13	17	20	28	29	32	37	39	0	3	96
10	11	14	16	17	19	26	28	29	39	0	1	4	8	9	13	22	30	33	34	1	3	93
5	7	10	11	18	28	32	33	34	36	3	4	9	14	17	19	26	30	37	39	0	3	64
4	6	7	9	12	15	19	29	34	38	2	3	17	24	25	32	35	36	37	39	3	0	120
0	8	15	18	19	20	30	31	37	39	1	7	10	13	14	16	32	33	34	36	1	0	120
7	8	12	21	23	24	27	28	32	33	13	20	26	29	31	34	36	37	38	39	1	1	10
0	8	10	14	15	26	27	29	30	38	1	3	7	9	18	19	23	28	34	36	1	0	83
11	13	14	17	18	23	24	26	29	38	1	5	8	19	22	30	32	33	35	37	1	1	88
5	6	8	13	14	15	19	20	35	38	0	3	4	21	22	26	34	36	37	39	0	2	70
2	6	11	12	20	21	23	33	38	39	3	5	7	13	14	16	18	19	27	30	3	2	47
0	6	8	13	16	18	20	23	24	26	1	3	4	9	12	15	17	27	36	39	0	1	66
0	4	6	11	15	21	23	31	32	36	8	9	10	14	16	19	20	26	28	33	2	3	65
4	5	8	16	18	19	21	27	30	32	1	3	6	13	17	20	24	31	37	39	2	0	61
0	3	5	11	16	19	25	31	37	38	2	7	9	12	17	18	23	34	35	39	2	2	54
6	9	14	18	21	22	28	29	33	36	0	10	12	16	19	24	27	31	35	37	1	3	63
0	4	10	12	17	18	23	29	32	35	2	3	6	7	13	20	21	24	26	28	3	1	22
3	5	9	11	13	19	21	26	36	39	0	1	7	8	10	12	28	29	33	37	0	3	101
0	2	13	16	25	31	34	35	37	39	4	6	11	17	20	22	23	30	32	33	0	0	0
1	2	7	10	12	15	18	19	27	38	0	3	9	11	14	20	23	31	32	36	0	1	58
4	6	9	24	27	29	30	33	34	38	3	5	7	11	12	13	15	20	23	32	3	2	51
0	2	6	7	12	14	20	24	35	38	4	5	8	16	17	19	22	23	28	33	1	1	35
0	1	7	10	20	25	26	28	31	38	4	6	12	14	15	29	30	32	35	36	1	3	15
2	10	11	20	21	25	28	29	33	36	3	6	17	22	26	27	30	32	38	39	3	0	60
1	2	3	6	12	17	21	27	30	38	5	9	10	11	13	16	22	25	33	39	3	1	42
0	11	12	14	21	23	26	27	28	39	1	2	6	8	9	18	19	25	31	37	3	0	96
2	5	7	9	16	24	27	30	32	33	15	19	20	22	23	28	31	35	37	39	1	2	48
0	4	6	9	13	15	23	27	29	35	3	5	10	11	14	16	18	19	31	32	1	2	120
3	7	11	13	15	18	19	25	31	35	5	6	9	10	12	17	23	29	34	39	0	2	68
0	5	7	9	27	29	30	31	34	35	4	11	17	21	22	26	28	32	33	38	1	1	20
2	4	5	9	14	20	21	29	35	36	1	6	8	10	13	16	17	22	31	32	3	3	28
5	9	12	16	20	29	30	31	35	39	0	8	10	17	19	23	25	26	28	33	3	2	89
0	3	10	22	23	27	29	30	33	34	6	11	12	18	21	24	28	31	37	38	0	3	13
8	9	10	14	15	22	25	26	28	31	1	2	11	12	13	19	20	21	30	34	3	3	52
2	3	6	8	13	16	18	20	36	39	1	12	19	21	25	28	29	30	31	33	3	0	78
2	7	9	10	13	24	27	32	35	38	0	1	4	8	12	14	20	23	30	31	2	0	24
2	3	12	15	17	22	25	26	29	39	7	8	14	21	23	30	32	34	36	37	2	3	48
0	5	7	10	15	17	21	22	34	37	12	13	19	23	24	30	31	33	38	39	2	1	49
1	4	15	18	20	23	29	30	31	35	0	2	21	22	28	33	34	36	37	39	1	1	46
3	9	12	17	22	23	27	33	38	39	1	2	7	19	20	24	26	31	35	37	0	0	74
8	9	15	20	23	24	26	27	28	35	6	11	12	19	22	30	32	33	37	39	0	0	77
1	2	13	17	21	23	25	32	36	38	5	9	11	12	16	24	26	27	28	29	2	2	63
2	10	12	15	18	22	27	30	38	39	3	5	9	14	19	21	28	31	34	36	2	1	53
5	7	9	12	13	14	18	23	27	37	8	11	15	16	17	19	25	28	32	36	2	1	42
19	23	24	25	27	29	30	34	37	39	0	7	9	10	12	15	22	32	33	38	0	3	102
3	4	7	10	15	17	23	25	37	39	0	5	11	13	16	20	24	28	33	38	0	2	42
0	1	5	9	13	15	21	22	26	35	2	3	8	10	11	20	27	29	30	39	3	2	29
1	2	13	15	16	24	32	33	34	39	5	6	8	11	17	19	21	23	25	29	3	0	57
1	7	10	13	14	16	17	18	22	35	2	8	9	23	25	28	34	36	37	38	0	3	102
2	5	12	16	18	20	28	29	31	39	0	8	14	15	17	22	26	33	37	38	0	1	68
1	6	10	15	20	28	31	32	34	36	3	5	8	12	16	19	21	25	37	38	1	3	67
1	4	5	15	17	18	22	25	27	37	0	2	9	10	13	14	16	19	31	39	2	0	69
13	14	15	25	27	28	29	32	33	34	1	3	10	17	23	24	31	36	38	39	3	0	79
1	13	21	24	26	27	32	36	37	39	0	2	5	8	10	17	18	23	35	38	0	2	32
4	5	7	8	13	16	20	27	32	36	1	2	9	21	24	26	31	35	38	39	3	1	89
1	7	12	18	19	21	22	23	25	29	3	8	11	13	15	24	31	34	35	36	2	1	87
3	4	7	8	14	22	23	29	31	34	2	6	9	11	12	16	20	30	36	38	2	3	64
5	8	9	12	16	32	33	34	35	38	0	3	10	14	19	21	22	26	27	37	3	2	79
3	5	9	12	14	15	17	24	26	31	6	11	13	18	19	22	27	32	36	38	0	2	44
1	12	14	22	24	28	29	36	37	38	2	3	7	9	15	16	21	26	32	35	0	3	81
6	7	9	10	13	15	16	20	25	32	5	17	18	21	23	24	28	35	38	39	1	0	64
0	4	6	13	16	19	21	22	26	27	5	7	10	15	23	24	25	29	36	37	3	2	0
1	2	3	5	7	12	14	28	32	35	0	6	8	10	17	23	25	29	34	36	0	3	70
1	4	7	12	13	16	17	24	25	31	8	10	15	22	23	28	29	30	33	34	2	0	43
0	2	9	13	18	24	26	27	28	29	3	4	8	14	15	16	23	25	31	32	3	1	32
1	3	5	6	15	19	20	23	27	29	0	2	4	12	17	21	28	34	35	38	3	3	45
2	9	12	13	14	16	18	28	30	35	0	3	15	17	23	25	31	33	34	36	0	1	20
1	14	16	18	22	28	29	31	33	38	0	6	8	11	12	19	23	27	34	35	0	0	34
2	11	23	26	28	30	32	35	36	38	1	3	4	5	12	16	18	21	25	29	3	2	66
1	2	7	10	11	12	17	22	25	29	15	16	23	24	26	28	35	36	37	38	3	0	83
4	7	9	12	14	17	23	27	32	35	1	8	13	16	18	20	22	24	26	31	1	2	40
3	7	8	12	23	26	27	32	35	38	4	10	13	15	18	19	20	28	30	31	1	3	70
1	5	13	21	25	26	30	31	36	38	2	3	7	8	9	11	27	28	37	39	3	1	60
3	12	13	20	21	28	29	30	33	36	2	5	8	10	11	14	22	24	37	38	2	3	61
3	5	6	9	21	23	25	27	34	39	7	10	12	13	18	19	20	22	26	38	1	0	77
1	2	11	14	17	18	23	30	31	33	4	5	9	10	12	13	16	25	36	38	3	2	26
0	6	8	9	16	19	25	26	32	38	3	5	10	11	13	23	31	33	35	37	2	0	34
1	14	18	22	26	28	29	30	31	35	4	8	10	21	23	24	25	27	32	36	1	1	16
2	5	7	17	19	22	24	29	31	39	1	8	9	10	12	15	25	28	32	38	2	1	97
5	9	14	18	23	27	29	30	32	38	1	2	13	16	19	20	22	35	37	39	2	2	98
0	1	5	8	23	24	30	32	38	39	2	3	7	14	21	31	34	35	36	37	3	1	74
1	8	14	15	17	20	22	23	29	38	3	4	6	18	24	25	27	34	36	37	1	3	46
1	4	5	6	8	14	16	20	24	36	0	2	10	11	12	18	23	29	32	34	2	2	24
3	4	14	18	22	29	32	33	35	36	6	9	11	13	17	21	27	28	31	38	0	2	21
0	5	9	14	15	24	27	28	29	39	2	6	7	12	13	21	25	26	32	36	0	3	59
6	8	10	12	15	25	28	33	35	39	2	4	9	20	21	27	29	32	36	38	2	0	113
3	8	9	15	17	20	24	27	34	37	2	6	13	19	21	25	29	30	32	39	3	0	90
3	5	12	14	19	20	22	24	34	36	1	11	18	21	23	27	29	30	33	38	3	3	36
6	7	8	9	12	18	24	25	26	39	4	11	14	15	19	21	22	23	28	37	1	3	83
0	1	5	16	23	24	31	33	34	36	6	9	10	11	18	21	22	27	30	39	3	1	50
4	13	16	26	30	31	32	36	38	39	1	2	8	12	14	18	19	34	35	37	3	1	105
0	1	12	15	17	22	23	33	34	38	2	4	8	14	16	24	26	28	31	35	0	0	31
1	9	10	11	24	25	26	27	35	39	0	3	4	8	16	28	32	33	34	38	0	0	96
5	11	12	13	17	24	25	29	33	39	3	4	7	8	14	19	30	32	35	36	1	2	67
3	11	14	17	19	24	26	31	36	39	6	10	12	13	15	20	23	25	28	38	0	2	52
9	12	14	15	16	22	23	25	28	29	2	5	6	17	18	19	20	27	36	38	3	1	48
1	3	12	15	18	20	30	31	35	39	2	8	9	14	16	19	25	26	29	33	3	2	83
2	5	6	9	22	28	29	30	32	33	3	4	7	19	21	23	24	26	27	34	1	1	54
3	7	11	15	16	22	24	31	36	38	5	9	10	18	20	25	30	32	35	37	1	3	35
2	4	7	10	11	12	17	22	26	37	6	8	15	16	19	20	21	24	25	27	2	2	57
0	1	3	8	15	17	18	21	27	29	10	11	23	24	26	28	33	35	36	37	1	3	84
4	8	9	13	16	18	26	27	30	31	0	2	5	7	14	19	22	23	25	34	1	3	29
0	3	7	10	13	14	20	27	32	35	1	6	9	12	18	21	23	24	29	38	3	0	50
1	4	10	13	17	20	22	30	32	37	0	5	12	14	18	19	24	29	31	39	1	3	87
0	6	10	12	15	17	20	28	35	37	8	11	19	21	26	30	31	32	34	38	2	0	33
2	5	12	19	22	23	25	28	34	35	6	9	14	16	18	20	24	26	32	39	3	0	50
5	11	15	21	27	29	32	33	35	39	0	1	2	6	16	17	20	25	26	34	1	1	31
5	8	11	14	16	20	27	28	30	33	0	9	10	17	21	24	29	35	36	38	1	1	38
3	7	19	22	25	26	32	33	34	38	0	4	12	15	16	17	20	24	30	37	3	1	39
0	2	3	8	14	23	25	30	31	37	1	6	7	10	11	19	27	32	34	38	3	2	47
1	4	5	7	9	21	31	34	37	38	6	13	14	18	24	25	26	33	35	36	3	0	69
0	2	4	10	11	14	15	17	23	32	6	7	18	19	20	22	24	25	29	38	0	2	73
0	2	4	6	10	11	13	16	36	39	1	7	8	14	22	28	30	32	37	38	1	2	63
0	4	5	6	9	10	17	24	29	34	8	12	13	16	18	21	22	26	30	31	3	1	66
3	5	10	17	20	22	25	31	37	38	1	4	11	13	19	23	26	28	34	35	0	3	55
1	4	7	8	15	17	18	28	30	36	9	11	13	16	19	20	25	29	33	37	0	2	77
1	7	10	14	15	19	21	27	35	36	18	20	25	26	28	31	33	34	37	39	2	3	39
2	11	12	14	15	21	23	28	33	36	0	10	13	16	20	27	29	30	35	38	0	3	27
5	14	20	24	25	27	28	32	36	38	1	9	11	12	13	15	19	23	34	37	3	3	73
4	6	7	9	23	24	30	35	38	39	0	2	11	15	16	20	28	31	33	34	1	0	26
2	7	8	11	15	21	23	24	25	36	3	6	10	17	18	22	27	31	37	39	2	0	32
4	9	10	22	24	27	28	29	30	39	1	2	3	6	13	14	17	23	26	38	1	0	82
0	3	4	5	8	10	15	16	23	39	2	11	17	22	27	28	30	34	35	37	0	0	55
1	5	15	18	19	24	25	27	31	37	0	7	8	9	13	17	21	28	29	34	2	1	96
1	2	5	13	24	27	28	34	36	37	7	20	23	26	29	30	32	33	35	38	1	1	0
0	14	16	17	19	21	22	29	32	38	2	7	11	15	18	20	25	30	31	39	3	1	75
1	2	10	16	19	22	24	33	36	37	3	4	7	9	17	25	27	28	31	35	0	2	56
4	6	7	19	20	22	25	33	38	39	0	5	14	15	17	18	21	28	34	35	3	2	82
7	11	12	14	16	19	23	24	28	35	1	2	4	5	17	18	20	27	30	39	2	1	73
0	1	6	11	22	24	33	34	36	39	2	7	10	18	19	20	23	25	29	38	3	3	95
2	10	11	13	16	17	26	29	34	35	6	8	12	15	18	19	31	32	33	36	3	2	27
1	7	10	11	16	20	24	27	35	38	0	14	17	18	19	22	23	32	34	36	0	2	40
0	2	11	16	20	22	25	27	35	39	4	5	10	14	18	23	28	29	31	37	2	0	78
1	4	7	12	21	25	26	27	36	39	10	11	13	16	17	20	31	33	35	37	3	3	38
1	3	9	20	27	30	33	34	37	38	4	5	10	14	15	19	26	32	36	39	3	3	96
4	8	9	11	15	24	25	26	37	38	1	5	12	13	16	18	21	22	32	33	0	0	52
5	6	8	9	13	22	26	27	30	39	0	1	16	18	29	32	33	34	36	38	2	1	56
5	14	18	20	25	27	29	34	37	38	1	8	9	11	19	30	32	33	36	39	3	3	117
0	4	5	6	12	13	23	27	30	38	1	7	14	15	20	24	28	33	35	36	3	0	5
6	11	14	21	25	26	27	29	32	37	8	9	15	16	18	19	20	23	35	39	1	1	99
1	2	4	14	17	23	24	27	32	37	3	9	15	19	20	21	22	26	31	36	1	2	36
0	2	3	13	23	27	34	35	36	37	5	6	9	11	16	25	30	32	33	38	0	0	69
0	4	8	12	20	21	23	26	27	32	2	7	11	15	16	28	29	34	35	38	1	1	45
0	2	3	5	6	24	26	30	32	36	1	4	10	13	17	18	27	35	37	39	2	3	24
0	7	13	15	20	24	29	32	35	38	2	6	9	10	23	25	28	34	37	39	0	1	74
2	4	9	10	15	19	21	22	26	28	1	11	13	16	25	31	32	34	35	36	2	2	84
0	3	6	7	12	14	15	18	25	30	5	17	20	22	24	26	28	35	36	39	2	2	56
1	2	5	8	12	19	21	31	37	38	6	9	10	13	22	24	26	30	34	35	2	2	45
0	2	3	12	13	14	16	19	23	24	1	4	5	8	9	15	20	31	37	38	2	0	23
0	3	8	16	17	22	25	26	35	36	7	11	15	19	20	27	28	33	34	37	2	3	55
2	5	6	11	13	16	17	21	27	32	7	8	15	18	20	22	25	33	34	38	2	3	38
0	1	4	14	15	17	24	30	32	39	3	9	18	19	20	22	25	34	35	37	0	1	78
1	9	12	16	22	24	25	26	28	34	6	7	10	15	18	19	27	29	31	33	3	0	61
3	5	12	15	18	22	26	31	33	39	4	6	13	14	16	24	25	28	30	37	1	0	50
0	13	15	16	24	25	28	33	36	38	3	10	14	19	21	22	29	35	37	39	0	3	68
1	2	12	17	22	24	25	26	30	39	0	3	11	14	16	18	21	29	35	36	2	1	47
2	4	9	15	17	20	21	26	32	39	1	5	12	13	14	18	19	23	24	36	1	2	120
8	9	10	18	21	27	29	33	35	36	1	2	4	12	17	19	22	26	31	34	1	1	76
11	13	23	25	27	30	31	32	34	37	5	6	7	9	12	15	16	17	29	38	0	0	62
0	6	11	22	25	27	28	29	35	36	5	8	9	12	15	16	21	23	34	37	3	2	55
3	7	8	11	19	21	23	32	33	34	6	12	13	15	16	17	24	26	29	30	0	3	69
