Mode: 8 #Games: 1000
p0_0	p0_1	p0_2	p0_3	p0_4	p0_5	p0_6	p0_7	p0_8	p0_9	p2_0	p2_1	p2_2	p2_3	p2_4	p2_5	p2_6	p2_7	p2_8	p2_9	trump	first	fp
3	5	6	8	12	13	14	30	31	36	0	9	11	17	20	21	26	27	32	37	3	1	38
3	4	7	10	13	17	21	29	32	39	5	8	18	20	22	26	27	28	31	36	3	1	41
2	3	6	7	15	16	30	32	38	39	0	5	9	17	19	21	25	26	27	33	1	2	56
3	13	15	16	22	24	25	30	33	36	0	1	2	12	14	17	18	23	31	38	3	3	41
1	2	7	12	14	20	23	24	26	36	0	4	5	19	25	27	30	31	33	38	0	2	42
2	6	9	12	19	25	28	30	36	39	7	8	15	20	21	26	32	33	35	37	0	2	69
12	15	17	22	24	29	30	31	34	35	4	6	7	10	13	16	19	20	23	26	1	3	63
6	8	11	19	26	28	30	32	35	38	3	5	14	15	25	27	29	33	34	37	3	3	60
2	4	5	8	11	18	19	21	24	26	1	3	10	13	22	29	30	34	37	39	3	3	89
0	5	12	13	15	17	26	28	30	36	3	4	7	8	9	11	18	19	25	33	0	0	115
0	4	13	17	18	19	25	30	33	37	6	15	16	20	21	22	23	35	38	39	2	0	44
0	3	10	12	17	19	21	25	30	35	2	4	7	14	20	23	27	31	32	33	3	0	23
2	3	5	10	13	19	23	30	35	37	0	6	8	9	14	15	17	18	20	25	3	1	64
6	12	15	21	27	31	32	33	35	37	0	2	3	9	22	24	30	34	36	38	0	1	26
4	7	10	12	17	18	21	23	28	32	2	8	11	16	19	22	27	29	35	38	2	1	70
0	1	2	8	18	21	25	30	31	37	6	9	10	12	14	15	17	20	35	39	3	2	31
4	11	17	18	21	26	33	35	37	38	2	8	9	15	19	20	22	28	30	32	1	2	64
0	10	15	21	25	27	30	34	35	37	1	3	11	12	13	14	16	17	22	26	0	2	8
1	2	5	13	21	27	30	31	35	36	3	6	8	9	12	23	24	25	26	28	3	3	75
3	5	6	16	17	20	29	31	38	39	0	4	7	11	13	21	28	33	35	37	3	0	78
1	3	9	10	14	18	23	26	29	36	6	13	19	20	21	25	27	31	34	38	3	3	100
2	4	7	17	29	30	32	33	36	37	0	8	11	15	23	24	25	31	35	39	1	3	32
2	5	7	11	14	19	21	26	29	35	4	6	9	12	23	24	28	32	37	38	1	0	51
1	2	7	13	18	19	24	25	29	33	4	5	9	14	23	27	32	34	36	39	2	1	68
5	9	16	18	19	24	28	30	37	38	1	2	3	4	11	13	22	33	34	35	0	0	56
1	11	12	16	18	19	21	26	27	35	3	8	9	17	22	23	30	32	34	39	3	0	58
4	10	12	19	24	25	31	34	36	37	0	3	6	9	15	16	20	21	28	32	0	1	33
5	6	7	12	17	18	21	24	28	33	2	3	9	13	15	22	26	35	36	38	3	2	82
4	9	10	12	13	15	23	26	27	39	1	2	3	7	14	18	22	33	35	36	0	1	60
5	9	15	17	21	24	27	29	35	38	0	1	10	11	16	20	22	23	30	31	3	1	53
1	3	4	7	19	21	27	28	29	31	5	9	10	13	14	16	20	33	34	35	0	2	102
3	8	10	11	17	19	26	30	31	38	4	7	18	25	29	32	35	36	37	39	0	3	72
0	3	8	10	22	25	26	30	38	39	4	6	9	13	14	15	17	21	24	34	0	2	66
0	1	8	9	19	20	27	28	31	35	5	6	15	16	17	21	26	29	36	37	3	2	85
1	3	8	14	26	29	30	33	34	37	5	6	9	10	15	16	18	19	28	32	3	3	82
4	5	11	12	16	29	30	31	33	36	3	7	10	15	18	20	23	27	32	37	2	0	72
0	2	3	4	10	12	14	16	29	36	1	6	13	18	21	23	24	25	27	39	3	3	28
1	2	5	6	11	15	21	25	33	35	10	16	17	18	20	27	28	30	32	34	1	3	49
1	5	7	8	18	20	25	27	35	38	0	2	10	11	19	23	30	34	36	39	0	0	96
2	7	9	19	23	24	29	32	33	39	0	3	5	14	18	20	28	30	35	36	3	1	96
4	7	8	10	11	12	13	14	20	25	0	1	2	3	5	16	19	33	35	39	1	0	81
16	18	23	24	27	31	32	36	37	39	3	5	9	10	17	19	26	28	33	35	1	0	79
1	2	4	6	16	21	25	28	37	39	5	7	8	9	13	30	32	33	35	38	1	1	35
1	7	9	10	13	17	22	23	27	36	3	14	15	19	21	25	26	29	32	33	1	1	96
12	15	21	22	25	27	28	29	31	38	2	4	8	14	16	20	23	34	36	37	3	1	78
0	3	22	23	25	32	34	35	37	38	7	9	10	13	15	16	18	19	20	24	0	2	45
9	13	14	15	16	18	19	24	36	38	1	12	17	20	25	26	28	29	33	39	0	2	56
2	12	14	15	16	18	28	31	35	37	7	8	9	11	13	17	22	24	38	39	2	2	75
1	3	4	5	7	8	12	17	18	22	0	11	15	19	21	23	24	27	28	39	3	2	52
1	5	11	19	20	21	24	29	33	38	6	7	10	16	17	22	23	27	32	35	3	3	57
0	12	26	27	31	32	33	37	38	39	2	4	6	7	14	16	20	23	35	36	3	3	67
7	8	17	18	20	22	24	25	29	32	0	1	3	16	19	21	30	34	36	38	1	3	95
0	1	9	13	14	17	20	22	27	28	7	8	11	19	23	25	26	29	33	36	1	3	79
0	2	10	18	22	28	31	33	36	37	1	3	6	7	20	29	30	34	35	39	3	0	99
0	1	5	16	18	30	33	34	35	38	6	9	11	19	20	21	23	26	32	39	2	0	63
7	8	12	15	21	27	29	30	32	35	4	6	9	11	13	17	20	23	28	34	0	0	62
1	9	10	17	21	23	24	27	33	34	2	4	7	8	12	22	26	29	30	36	2	0	106
1	6	8	12	17	22	24	29	36	39	0	2	4	5	11	16	20	31	32	35	0	1	70
1	8	14	22	24	27	29	32	36	37	4	7	15	17	21	25	26	30	34	39	2	1	93
0	1	4	16	20	21	34	36	38	39	3	12	13	17	18	28	29	32	33	37	1	1	92
0	1	5	9	10	13	25	28	32	39	2	7	8	14	15	17	22	33	35	38	0	1	82
1	7	8	9	11	23	28	30	31	33	0	2	4	12	13	16	20	22	29	32	2	2	44
4	6	11	27	28	29	32	33	34	39	1	3	7	9	13	15	20	24	25	37	1	2	44
4	16	19	22	24	26	30	33	36	38	8	9	11	12	15	20	21	23	28	31	1	2	100
1	4	19	20	21	26	28	30	32	35	3	6	10	12	14	16	25	34	36	37	2	2	64
2	3	8	10	12	17	20	23	38	39	5	11	21	25	26	29	32	34	35	37	2	3	78
3	11	15	19	20	21	22	28	32	38	4	5	6	7	8	9	10	29	33	34	3	3	42
0	2	6	12	13	20	25	27	34	37	1	3	4	7	15	16	17	18	19	21	1	3	64
5	11	14	18	23	25	26	33	34	36	0	2	3	6	9	10	19	20	35	38	2	3	49
1	3	8	10	19	25	26	33	34	37	12	17	20	21	24	29	30	31	38	39	1	0	57
2	3	7	12	14	24	25	29	34	37	5	8	9	10	20	21	31	33	36	38	3	0	66
2	3	11	12	19	20	21	23	24	27	9	10	13	14	16	18	26	28	37	39	3	0	63
4	13	17	18	19	20	21	26	34	38	0	3	5	9	14	24	25	27	28	37	2	0	95
0	8	11	15	17	23	24	27	32	34	3	5	9	13	16	20	22	30	31	37	0	1	55
4	6	9	13	15	16	17	24	32	36	1	2	14	18	20	21	23	25	28	37	2	1	68
4	13	22	23	24	26	32	33	38	39	5	12	14	20	21	25	28	31	34	36	0	1	15
3	5	9	13	15	18	24	29	32	33	1	4	6	7	14	21	25	31	34	35	2	1	60
7	10	11	13	16	19	23	24	28	37	0	1	6	8	18	22	25	27	31	34	2	2	62
0	5	23	24	28	30	33	37	38	39	2	4	6	13	16	21	27	31	35	36	0	2	49
2	3	18	19	20	22	29	30	37	38	0	4	5	12	14	25	27	34	35	39	1	2	86
1	8	12	14	15	16	19	27	31	32	0	2	5	6	7	10	28	29	30	39	1	2	90
3	4	8	12	16	19	22	27	35	36	0	2	9	14	15	21	23	28	29	30	1	3	81
0	5	10	16	21	31	35	36	37	38	6	9	11	12	17	20	24	29	33	34	3	3	79
0	2	5	7	10	12	20	35	36	39	3	6	8	15	17	25	26	32	34	38	3	3	69
1	2	14	17	22	25	31	34	36	37	5	6	10	11	18	23	27	29	30	38	1	3	28
0	4	8	9	13	16	23	27	29	37	6	7	10	11	14	19	22	24	26	34	3	0	66
5	6	10	13	14	15	18	27	30	32	3	7	8	12	17	22	31	35	36	39	2	0	53
0	8	11	21	22	30	31	32	35	36	1	2	6	10	13	16	17	25	37	38	2	0	20
2	6	13	17	18	20	23	30	31	39	0	3	5	7	9	14	15	28	33	35	1	0	74
1	6	8	9	14	17	22	34	35	37	3	4	5	10	19	26	29	32	38	39	2	1	82
9	10	16	24	25	26	30	31	38	39	0	3	5	15	18	20	23	27	28	34	1	1	48
1	9	10	14	21	24	32	33	34	35	3	8	11	13	16	20	30	31	37	39	2	1	58
3	7	10	11	20	23	27	29	31	32	0	9	12	13	17	22	24	34	38	39	0	1	59
4	8	11	14	16	17	28	29	33	38	2	5	13	18	26	30	31	34	35	37	2	2	46
2	10	13	15	16	22	26	28	31	33	5	12	19	24	34	35	36	37	38	39	1	2	59
4	8	12	17	23	28	29	31	32	38	1	2	5	7	14	15	21	27	30	39	3	2	80
0	2	5	8	16	22	30	31	33	36	1	4	7	10	13	14	15	23	26	34	1	2	6
1	9	19	20	21	24	25	30	34	37	2	3	10	11	15	23	26	28	33	38	1	3	55
1	7	10	11	15	20	25	37	38	39	3	4	16	19	23	24	27	29	31	34	3	3	87
1	10	12	15	16	20	26	28	29	38	2	3	4	7	9	18	21	25	33	35	1	3	102
6	12	13	14	16	17	20	27	37	38	1	3	4	7	8	10	19	28	29	33	3	3	48
1	7	13	15	20	26	29	30	31	34	6	11	12	14	16	17	23	33	38	39	1	0	71
1	2	5	6	9	11	15	17	25	31	0	8	12	14	19	21	24	28	30	35	3	0	56
3	7	9	14	15	19	26	27	29	38	1	4	20	23	24	25	30	33	34	36	1	0	76
1	3	5	13	16	24	30	32	38	39	0	2	7	8	9	12	19	26	31	37	0	0	110
0	9	11	16	20	22	27	33	34	38	2	5	12	14	25	26	28	31	36	39	3	1	89
2	3	7	11	12	21	25	32	38	39	1	5	8	9	15	17	22	23	28	34	1	1	58
1	5	6	20	23	25	27	31	33	35	2	7	9	11	13	15	22	24	34	37	1	1	21
1	7	9	12	16	24	25	27	31	32	3	5	13	17	18	28	29	34	36	39	2	1	76
1	11	13	15	18	20	21	22	26	35	5	6	7	9	10	17	29	37	38	39	0	2	97
3	8	18	21	23	25	28	30	31	34	4	9	16	17	22	26	27	35	36	37	3	2	77
0	2	8	10	16	22	25	32	36	37	3	12	13	14	19	21	26	28	29	34	2	2	96
2	10	12	17	22	25	27	32	36	38	0	3	5	9	23	26	28	31	33	35	1	2	49
8	11	15	17	18	20	21	25	30	37	3	6	9	10	22	29	32	33	36	38	3	3	78
3	6	8	9	11	12	15	19	28	30	0	5	7	22	25	26	27	29	36	38	0	3	106
3	4	6	9	14	15	20	23	24	25	1	11	17	21	26	29	30	36	37	38	3	3	81
1	3	4	9	12	16	17	33	35	37	5	6	7	22	24	26	27	31	34	38	2	3	21
0	1	10	12	14	16	19	26	35	39	3	4	6	13	20	21	22	29	32	37	1	0	81
1	12	13	16	22	24	25	35	36	37	0	7	9	11	14	15	21	29	32	34	1	0	68
3	6	17	19	20	23	24	30	32	34	0	1	4	9	11	13	16	25	33	38	3	0	62
6	7	9	21	24	32	35	37	38	39	1	2	8	14	17	18	23	29	30	34	1	0	63
0	1	3	4	7	17	21	22	33	37	6	8	11	14	18	20	24	27	29	34	0	1	72
8	9	10	21	22	23	29	30	38	39	1	3	11	12	14	15	16	18	26	27	3	1	84
2	3	15	16	17	20	32	33	35	37	8	13	14	25	26	27	31	34	36	39	1	1	71
2	3	7	15	18	30	33	35	36	38	0	1	6	8	12	13	14	17	25	27	2	1	14
6	11	17	18	19	24	27	29	31	39	4	5	8	10	12	14	15	16	22	35	0	2	48
0	2	3	4	16	21	22	23	31	34	1	5	13	14	17	19	27	30	32	36	0	2	24
5	8	15	16	18	20	22	31	37	39	0	3	7	12	14	21	25	26	27	29	1	2	80
4	5	6	8	18	20	24	25	30	39	7	11	15	19	21	28	32	34	35	38	1	2	61
4	16	17	18	21	25	26	28	33	38	6	11	12	14	15	20	29	31	32	35	1	3	82
3	11	21	23	24	25	30	32	33	34	1	4	9	10	13	17	26	28	35	36	2	3	45
4	5	7	19	20	22	23	33	34	36	2	10	11	15	17	28	29	31	32	35	0	3	45
0	4	6	11	14	20	22	26	30	35	3	9	12	13	16	18	24	31	32	33	2	3	63
1	8	9	11	12	19	24	27	29	34	2	4	10	13	15	16	18	23	28	30	0	0	116
0	11	19	24	25	27	29	34	37	39	2	4	7	8	14	15	17	18	26	36	2	0	78
6	9	11	13	18	30	33	34	36	39	0	1	3	12	14	15	17	24	28	37	0	0	89
2	4	8	10	11	20	23	27	37	38	0	3	14	16	19	21	22	32	33	34	1	0	67
8	9	11	13	16	19	23	26	34	38	0	5	17	20	22	27	29	31	33	37	1	1	107
6	7	8	11	12	15	19	22	24	31	2	4	5	16	20	21	26	30	33	38	2	1	52
3	5	8	15	18	19	21	29	37	39	0	4	11	12	16	17	20	22	31	38	0	1	72
0	8	11	22	23	24	25	26	28	37	1	2	5	17	20	27	35	36	38	39	2	1	109
8	9	13	18	23	27	28	30	32	39	0	1	4	5	12	16	19	35	36	37	2	2	67
0	3	7	12	20	24	26	33	35	39	2	9	14	16	18	21	22	23	29	36	0	2	61
5	11	12	16	18	20	25	27	36	38	6	8	13	14	23	29	30	33	34	37	0	2	87
10	11	14	15	20	21	24	28	29	39	2	4	9	12	16	22	25	26	31	32	0	2	37
5	7	9	11	12	15	16	21	27	36	1	6	10	19	22	23	24	30	31	39	3	3	58
8	15	21	22	25	26	28	31	32	34	3	5	9	10	11	17	23	24	38	39	1	3	55
0	2	8	12	16	17	18	19	23	26	3	4	5	6	7	14	15	29	33	34	3	3	39
4	5	18	19	21	22	25	29	32	37	0	2	7	8	11	12	14	16	20	23	3	3	25
6	10	18	20	21	23	25	28	36	39	2	4	5	9	11	15	16	17	26	38	3	0	71
4	8	12	17	18	19	28	34	35	36	2	5	11	16	22	29	31	32	38	39	3	0	93
2	8	10	12	26	27	29	36	37	38	0	1	5	15	17	19	24	25	32	34	1	0	76
2	3	6	16	31	32	35	36	37	39	8	10	11	13	18	23	28	29	30	38	3	0	85
3	5	6	12	18	23	29	33	35	38	0	2	4	7	8	14	17	24	26	37	2	1	19
1	4	9	11	16	24	27	29	34	36	0	2	14	19	21	25	26	31	38	39	0	1	63
1	4	8	16	22	24	26	30	32	34	2	5	10	12	13	17	20	25	31	33	1	1	25
0	1	4	8	9	12	19	20	25	28	2	3	6	7	11	23	24	29	32	34	1	1	47
8	10	17	18	20	23	27	35	37	38	0	11	16	21	24	25	26	28	36	39	0	2	69
0	8	9	12	13	16	22	23	33	37	4	10	11	14	20	21	25	26	27	30	0	2	36
0	2	13	14	21	24	26	31	32	37	1	3	6	7	20	22	27	28	30	34	3	2	27
5	8	9	11	17	21	27	28	35	37	0	6	7	10	14	20	23	30	31	38	1	2	53
1	3	4	5	8	9	24	26	27	34	0	7	11	20	22	23	29	35	36	38	1	3	16
3	4	10	15	21	32	33	37	38	39	5	9	14	20	25	27	29	30	31	35	3	3	92
5	6	9	10	13	21	34	35	37	39	8	14	16	17	18	20	23	24	32	38	2	3	64
1	2	5	6	9	11	25	27	32	35	4	8	12	15	16	18	23	31	34	37	3	3	42
0	8	9	10	19	20	24	32	36	37	2	3	4	5	12	16	18	27	29	38	2	0	86
13	16	20	22	25	27	34	36	37	38	2	4	5	12	15	23	29	31	32	35	3	0	79
0	1	2	6	11	13	14	21	27	30	5	8	12	18	19	26	28	29	31	32	2	0	98
4	7	13	14	17	25	27	29	33	36	1	10	11	12	16	20	22	24	30	31	0	0	15
1	3	9	15	17	18	25	27	32	38	6	11	12	23	29	30	31	34	35	39	0	1	101
1	3	16	22	27	28	29	30	32	38	2	7	9	10	12	21	23	25	26	39	0	1	41
7	13	18	23	24	29	32	33	34	39	0	5	6	9	15	16	17	22	26	35	1	1	95
2	10	12	21	25	31	33	35	37	39	0	4	5	6	8	11	14	18	22	30	1	1	27
3	4	5	6	16	20	23	30	36	38	7	8	17	18	19	24	26	32	34	39	2	2	55
10	18	19	20	21	24	30	34	37	39	0	2	4	6	12	14	16	22	32	36	0	2	82
0	1	3	13	14	27	29	32	34	39	5	8	9	15	22	24	25	35	36	38	2	2	84
3	5	10	11	13	22	25	26	29	37	0	4	17	18	20	31	32	33	35	36	0	2	22
0	4	5	9	14	17	22	23	25	37	2	3	7	12	16	18	20	24	31	38	0	3	64
9	12	15	16	17	25	31	34	35	37	2	4	6	13	14	18	19	20	26	28	0	3	45
3	4	16	23	28	29	31	33	36	39	1	5	9	12	15	19	21	32	35	38	1	3	76
1	9	11	18	19	22	34	35	36	38	0	3	6	12	13	21	24	26	33	39	3	3	92
1	7	15	20	21	24	27	29	30	31	0	2	9	14	22	25	26	32	33	38	3	0	41
0	6	10	12	26	27	29	30	36	38	1	13	15	16	19	21	23	24	35	39	3	0	75
2	4	11	13	14	16	18	25	28	31	3	5	6	8	24	27	30	35	36	39	2	0	36
2	6	17	22	25	30	32	33	38	39	1	11	16	18	21	23	27	29	31	36	2	0	94
2	3	4	6	15	20	22	33	37	39	1	8	12	13	16	17	23	31	32	34	2	1	14
3	4	7	8	13	15	18	24	27	35	1	11	14	20	21	25	29	30	34	38	2	1	71
2	9	10	13	17	18	21	30	31	38	1	3	4	5	11	16	22	24	27	28	2	1	47
4	8	13	14	19	23	26	28	37	38	2	3	7	17	20	21	22	24	30	32	2	1	85
5	7	12	15	17	21	24	26	29	39	1	9	10	22	23	31	32	36	37	38	1	2	78
0	8	15	25	26	27	28	34	36	39	7	13	14	20	22	30	31	33	37	38	0	2	50
2	6	8	12	15	18	20	26	29	37	0	4	10	14	22	25	31	33	34	36	2	2	50
0	15	23	27	28	29	30	35	36	39	4	7	9	10	14	17	24	26	31	34	3	2	95
0	1	4	6	9	12	21	27	35	38	3	8	17	18	22	29	32	33	34	39	2	3	92
2	3	10	15	22	28	32	34	36	37	0	4	6	11	13	18	19	23	26	38	0	3	27
1	5	11	12	15	19	22	33	34	38	3	4	6	10	13	17	21	24	29	30	2	3	41
9	12	13	14	22	24	28	30	34	39	0	3	5	7	11	21	25	35	37	38	0	3	85
0	3	4	11	13	16	19	22	30	35	2	7	8	12	14	21	28	29	38	39	3	0	65
11	13	20	22	25	27	29	32	36	39	2	3	4	8	14	23	26	34	35	37	2	0	90
4	15	20	22	27	28	31	33	37	39	2	3	12	19	24	26	32	34	36	38	1	0	36
1	2	7	9	19	24	25	32	37	39	10	11	14	17	21	26	28	29	30	38	2	0	112
0	1	14	22	25	27	29	33	34	38	4	6	8	16	17	18	20	24	28	32	1	1	37
4	5	7	17	20	21	22	26	27	35	1	6	14	16	24	25	31	33	36	39	2	1	69
0	3	11	13	14	22	27	35	38	39	6	8	9	19	20	30	31	33	34	36	1	1	81
7	18	20	21	23	24	25	32	33	38	2	4	11	12	15	27	28	29	30	35	1	1	16
2	7	12	14	15	16	18	21	30	38	0	6	9	10	11	24	25	31	32	34	2	2	32
2	5	9	13	14	17	20	26	27	32	3	8	10	11	16	21	23	29	33	36	0	2	52
5	6	8	14	15	16	26	28	35	37	7	9	13	17	24	27	29	30	38	39	2	2	79
6	8	9	15	18	22	24	27	29	30	4	10	11	14	16	20	25	28	34	37	0	2	60
1	2	5	6	8	11	26	28	33	34	9	13	19	20	21	23	27	31	35	39	1	3	57
0	5	6	11	15	17	19	22	29	38	7	14	21	23	25	30	32	34	35	39	1	3	79
0	2	3	8	9	22	23	31	32	35	10	14	18	19	20	27	29	30	36	38	0	3	95
4	9	13	14	22	24	25	26	27	31	0	1	2	3	7	12	16	21	36	39	3	3	75
2	4	16	18	19	25	27	33	34	39	3	6	8	9	10	13	21	22	28	37	3	0	75
0	7	8	22	26	28	30	32	34	38	2	6	10	13	17	19	21	24	27	31	1	0	65
0	1	5	6	8	9	13	17	18	33	14	20	22	23	24	29	31	36	37	39	3	0	91
4	6	8	14	16	18	23	25	28	38	10	11	13	19	21	26	30	34	35	36	3	0	36
0	2	8	12	17	19	22	24	29	34	1	13	14	15	18	23	25	30	36	38	2	1	77
0	7	8	15	22	23	26	27	34	37	3	5	9	10	12	14	17	24	31	33	1	1	46
2	6	7	13	27	28	35	36	38	39	0	1	8	15	17	21	25	29	30	37	3	1	115
3	5	9	10	22	24	31	35	37	38	0	8	12	19	28	30	33	34	36	39	0	1	101
0	1	3	8	10	14	18	23	33	36	7	12	13	17	20	22	28	31	35	39	0	2	40
2	3	5	6	11	13	19	25	28	33	9	10	18	20	21	24	26	29	36	38	1	2	85
8	11	14	21	24	25	28	29	34	35	4	6	10	12	13	20	30	33	37	39	2	2	103
2	6	9	11	15	16	19	23	34	35	3	4	13	14	17	20	29	32	33	38	2	2	92
0	3	11	12	15	27	32	33	35	39	1	4	8	17	20	21	25	28	30	36	0	3	39
5	9	21	24	25	26	31	33	34	37	1	7	11	14	20	22	30	35	36	39	2	3	71
6	9	14	19	25	27	31	34	35	37	0	3	5	8	20	21	23	24	29	39	3	3	81
4	7	9	11	23	27	31	32	33	37	6	16	19	20	21	26	28	30	38	39	1	3	76
4	13	15	16	22	33	36	37	38	39	3	5	7	19	25	26	28	31	32	35	2	0	76
0	5	18	20	21	23	28	33	37	38	3	7	9	14	27	29	31	34	36	39	3	0	94
0	7	9	11	15	23	28	30	31	33	2	4	8	10	13	20	26	32	35	38	2	0	34
4	12	17	24	25	27	29	30	35	38	2	6	7	8	11	19	21	23	31	39	0	0	89
0	1	2	6	12	20	24	26	30	39	7	11	16	18	19	23	27	28	31	36	2	1	70
1	2	3	13	14	15	19	23	28	39	4	10	12	20	25	26	30	34	35	37	3	1	61
0	10	15	17	20	25	26	27	31	35	1	3	21	22	24	29	30	34	38	39	0	1	41
0	3	6	11	19	29	30	33	36	39	13	15	16	22	23	25	26	28	35	38	3	1	78
0	3	8	18	25	26	32	34	35	38	1	2	6	7	11	12	15	16	19	36	0	2	90
3	5	7	9	10	11	15	27	35	38	0	4	6	8	12	16	19	25	37	39	1	2	93
0	5	8	10	15	17	30	33	34	39	2	4	6	11	13	21	22	25	28	32	2	2	68
4	5	12	13	14	17	20	26	35	36	0	8	11	15	18	19	28	34	37	39	2	2	44
0	7	13	15	17	23	27	29	32	36	1	3	11	12	14	20	25	34	35	39	0	3	46
4	9	13	21	22	25	28	29	32	36	2	3	5	8	12	14	17	18	30	33	0	3	109
0	3	6	9	14	15	18	26	28	35	2	5	13	16	21	24	25	27	32	37	0	3	98
5	8	13	21	25	28	30	32	37	39	1	2	3	7	9	17	18	29	34	38	1	3	69
0	5	14	15	16	21	22	30	33	34	12	17	18	24	25	28	29	35	37	39	0	0	60
2	4	12	13	18	21	22	24	30	31	5	7	8	9	14	29	33	34	36	38	1	0	78
3	13	16	20	26	28	29	31	35	37	7	9	14	17	18	19	21	25	32	33	1	0	81
3	4	5	6	10	15	16	21	29	38	0	1	8	12	14	18	20	31	33	36	3	0	33
1	10	12	13	14	21	24	28	36	37	5	7	11	16	20	22	26	33	34	38	2	1	64
6	16	17	18	22	24	31	35	37	39	0	2	9	11	13	14	20	30	33	34	0	1	48
0	3	8	9	18	20	22	28	31	32	1	5	10	11	16	19	23	33	36	38	2	1	55
10	12	16	18	20	21	24	27	29	36	2	3	13	23	25	28	30	33	35	39	3	1	99
2	16	17	21	24	29	30	31	35	39	6	14	15	18	20	22	27	28	36	38	1	2	96
3	10	13	16	18	20	22	27	30	36	2	4	8	12	15	19	25	26	31	37	2	2	59
2	6	18	22	28	33	34	35	38	39	1	4	5	8	11	12	13	16	19	23	3	2	116
4	7	10	15	19	28	29	31	33	36	8	11	18	20	21	22	23	30	32	37	1	2	107
10	11	18	23	28	29	32	35	36	37	0	4	9	15	17	25	26	30	33	39	1	3	81
2	4	13	19	21	26	27	31	32	38	3	6	8	12	14	15	23	28	35	37	0	3	40
1	4	8	9	13	20	24	33	34	39	3	6	16	22	23	29	31	36	37	38	3	3	109
5	7	13	14	17	20	21	23	29	33	1	2	8	12	16	24	25	28	32	34	0	3	30
13	16	19	21	22	24	29	30	36	39	2	7	8	14	15	25	26	31	32	38	1	0	76
1	7	16	17	18	23	24	25	26	36	12	14	19	21	27	30	31	32	33	35	0	0	35
1	2	6	12	13	15	16	18	19	24	3	4	7	8	10	11	29	32	33	37	0	0	85
2	7	8	12	17	19	21	30	37	38	4	5	14	15	16	18	26	27	31	39	1	0	120
4	10	12	16	19	20	24	26	29	38	1	2	3	9	14	22	28	31	33	34	2	1	116
1	2	10	11	12	19	25	26	34	39	4	5	7	8	15	16	28	29	31	35	0	1	103
1	8	15	16	18	20	21	32	35	38	2	4	13	19	22	29	30	34	36	39	2	1	89
9	13	22	23	24	26	32	33	34	35	2	3	5	6	14	16	27	28	30	31	1	1	31
3	7	8	13	14	25	27	33	34	38	0	2	9	11	17	18	23	24	30	37	3	2	47
0	9	10	15	16	17	19	26	28	34	2	4	6	7	12	22	24	32	35	39	2	2	71
0	5	8	10	18	19	20	37	38	39	3	9	12	14	16	23	26	29	31	35	0	2	118
7	9	14	19	20	21	23	30	33	35	3	8	18	22	24	25	27	32	34	38	2	2	81
1	3	10	11	23	24	26	28	30	34	0	5	6	15	18	25	27	29	35	39	2	3	77
3	8	9	11	15	17	22	27	30	31	0	1	5	10	14	21	24	25	26	39	0	3	56
3	4	10	15	18	27	28	30	33	38	8	14	20	22	23	24	29	31	36	39	0	3	51
1	10	14	16	18	23	24	32	33	35	3	4	5	9	12	17	19	25	34	38	1	3	94
6	7	9	10	13	15	22	23	29	34	5	16	18	25	26	31	32	33	37	38	1	0	49
3	12	13	16	22	26	28	33	36	39	5	7	10	11	15	17	21	24	30	37	0	0	25
0	1	3	5	9	11	24	25	34	36	2	7	8	10	17	23	28	31	33	35	1	0	61
0	2	6	8	19	24	31	33	35	36	1	5	10	15	17	20	21	23	29	39	1	0	66
7	8	11	14	15	16	25	26	28	30	1	2	4	6	13	19	20	29	33	39	1	1	65
2	6	7	8	11	19	20	32	33	35	0	1	3	9	13	15	16	23	27	34	1	1	38
6	11	12	18	23	28	30	31	35	39	3	5	10	14	16	22	29	32	37	38	2	1	59
2	5	6	11	13	15	19	21	32	34	0	9	14	16	18	23	25	26	31	33	3	1	39
0	9	13	17	19	23	29	31	32	35	5	8	11	15	16	26	30	36	37	38	3	2	98
6	9	13	14	16	18	20	24	25	32	3	8	10	11	17	21	31	36	37	39	0	2	82
0	1	2	3	20	23	25	26	27	30	4	5	10	13	15	16	24	28	34	39	2	2	77
3	10	11	12	20	23	24	27	29	39	2	5	9	17	19	25	26	28	30	36	1	2	97
0	12	19	24	30	31	32	34	37	39	1	2	4	9	14	16	17	28	29	33	3	3	87
1	5	7	8	14	15	29	33	36	38	2	3	9	20	25	26	27	34	37	39	2	3	106
13	15	18	23	30	34	35	36	37	38	0	4	6	8	11	21	25	26	32	39	3	3	92
0	11	12	14	15	18	19	29	32	33	1	3	4	6	7	21	24	25	36	38	0	3	63
4	7	9	16	19	26	30	31	33	36	5	8	11	17	29	34	35	37	38	39	2	0	80
2	5	12	14	20	22	23	25	30	35	6	18	21	26	27	28	31	32	34	37	0	0	33
4	7	9	11	19	20	22	23	26	36	0	8	15	18	24	27	28	31	33	35	3	0	77
0	2	4	5	6	8	12	15	24	25	7	9	13	21	22	26	30	35	37	38	2	0	58
3	4	8	11	24	30	32	34	37	38	7	10	13	14	19	20	26	27	36	39	2	1	69
3	6	12	19	20	24	30	32	36	38	5	7	10	13	15	16	23	25	33	37	2	1	21
4	20	24	25	26	29	30	31	33	38	0	1	3	7	8	9	11	19	27	37	2	1	90
0	4	5	6	15	18	24	27	30	36	7	9	10	11	13	28	29	35	38	39	0	2	85
