Mode: 14 #Games: 1000
p0_0	p0_1	p0_2	p0_3	p0_4	p0_5	p0_6	p0_7	p0_8	p0_9	p2_0	p2_1	p2_2	p2_3	p2_4	p2_5	p2_6	p2_7	p2_8	p2_9	trump	first	fp
4	6	14	16	19	20	26	30	36	39	5	9	10	12	13	18	21	25	34	37	2	1	68
5	7	8	13	15	17	18	19	24	29	0	10	16	20	22	23	27	28	31	34	2	3	97
0	8	11	17	20	24	27	30	32	39	4	12	13	19	22	25	29	33	35	36	3	0	104
2	4	16	19	22	26	32	34	37	38	1	9	12	15	18	21	28	33	35	36	2	3	67
1	2	3	7	9	16	24	27	30	33	0	4	8	14	18	19	31	35	36	38	2	2	32
3	6	8	9	13	16	22	24	34	39	1	2	4	7	12	17	21	30	31	36	0	1	88
0	1	4	7	17	21	26	27	31	39	3	5	6	9	16	22	23	29	34	38	2	0	46
0	6	7	11	18	19	25	26	34	38	1	5	8	14	15	16	23	32	33	39	1	3	83
4	8	10	11	17	18	19	23	30	34	1	3	6	15	16	21	22	26	27	38	3	1	2
4	7	12	15	20	24	25	26	28	29	1	6	13	14	16	18	21	27	30	32	0	2	52
0	3	4	11	14	21	34	36	38	39	8	16	17	20	22	25	28	29	31	33	1	0	58
4	6	11	17	21	23	26	29	30	39	0	5	7	10	13	19	20	24	34	35	0	3	76
6	12	13	15	23	25	26	28	29	37	2	4	10	16	17	21	30	33	34	36	2	1	89
0	6	13	16	18	26	28	34	35	36	3	5	10	19	29	30	31	33	37	38	1	0	76
0	3	4	8	10	13	23	25	35	39	1	2	6	9	11	12	20	21	33	38	3	1	77
1	9	11	14	20	24	25	26	28	34	0	2	3	10	13	16	18	33	38	39	2	0	89
4	10	11	12	22	24	27	31	34	38	1	2	8	13	17	20	21	23	28	37	2	2	37
6	11	15	17	19	21	22	25	30	39	3	8	10	12	20	27	28	31	33	34	2	1	58
0	4	11	14	24	28	29	34	35	39	12	13	15	16	18	23	31	32	36	37	2	2	84
0	1	3	7	9	21	23	28	29	37	2	4	5	15	16	25	26	33	34	35	0	3	101
0	11	13	16	19	21	23	34	37	39	8	9	14	15	17	20	25	27	35	36	3	2	73
1	3	5	8	10	13	17	18	25	30	2	11	19	20	21	23	26	28	33	35	2	2	84
11	14	15	17	19	21	35	36	37	39	5	9	12	16	22	24	25	32	34	38	3	3	120
0	1	13	20	23	26	30	31	34	38	2	3	7	10	14	15	16	17	28	29	2	3	54
2	10	21	23	28	32	33	35	36	38	4	11	13	17	20	27	29	31	37	39	1	0	61
10	13	18	19	21	22	26	27	29	31	0	1	7	14	15	23	24	25	30	32	0	3	27
0	3	11	20	23	24	25	31	36	37	1	12	15	16	17	21	28	30	35	38	0	1	41
0	1	3	5	14	17	23	25	26	30	8	10	13	15	18	20	21	22	24	39	0	0	70
1	6	12	18	19	20	26	30	33	37	0	2	3	9	10	11	17	21	24	29	1	0	82
4	13	14	16	17	18	22	26	30	38	1	9	10	19	20	21	25	28	31	35	0	0	61
0	5	15	17	20	21	22	28	34	35	1	8	12	13	14	18	25	29	38	39	1	2	93
5	10	12	16	17	19	21	23	28	34	3	6	11	14	20	22	24	25	27	32	3	1	15
0	1	5	6	15	19	27	29	37	39	3	7	9	14	18	20	26	32	35	36	2	1	96
7	9	10	13	18	20	24	30	33	38	4	8	12	16	19	23	31	34	36	37	3	3	101
12	16	17	19	22	28	30	33	36	38	3	4	8	10	13	20	23	29	31	39	3	2	68
1	2	3	12	13	17	23	30	34	39	7	8	9	10	16	19	22	28	33	37	0	0	80
1	5	6	8	16	23	24	29	32	37	0	7	11	12	18	19	30	34	35	36	0	1	64
0	2	10	12	16	19	22	29	31	32	1	3	4	6	9	18	23	25	26	30	2	2	74
3	7	9	12	13	15	21	32	35	37	1	11	14	20	22	23	25	29	30	31	3	3	60
1	7	9	14	16	18	24	26	27	32	8	10	20	23	25	31	33	35	36	37	0	1	57
1	2	6	8	12	15	24	29	33	34	7	10	11	13	23	27	28	31	32	36	0	2	58
6	9	11	12	14	17	19	27	31	33	8	16	18	21	22	23	24	26	36	39	1	3	87
1	9	13	16	23	32	33	34	36	39	2	4	8	14	17	19	22	24	25	30	2	0	63
3	5	8	11	22	27	30	32	37	39	0	13	16	18	21	23	26	33	34	36	1	0	78
1	6	12	13	17	22	23	37	38	39	2	3	4	9	11	14	16	19	28	32	3	1	94
3	4	6	17	20	21	28	32	38	39	0	2	22	23	25	26	29	31	35	36	1	2	46
0	3	6	11	18	27	28	34	37	38	2	7	15	19	20	23	24	26	33	39	1	3	74
2	3	6	9	12	13	17	23	27	34	4	15	16	18	25	26	33	36	37	38	0	2	58
3	4	5	15	17	20	25	26	38	39	1	7	10	12	14	21	30	32	34	36	0	1	58
3	14	19	21	23	25	28	30	32	34	0	10	12	13	15	18	22	24	31	37	2	3	75
2	5	7	15	19	23	24	31	35	36	9	10	12	14	16	21	25	26	29	30	3	0	54
2	3	4	9	13	17	23	24	33	35	5	16	19	20	21	26	30	31	36	39	3	3	78
1	6	9	14	15	21	22	23	24	31	4	7	8	10	16	17	18	25	33	39	0	2	101
1	9	17	20	21	24	31	34	38	39	0	4	11	15	18	30	32	33	36	37	3	0	92
0	1	7	14	21	24	25	30	31	36	2	6	9	16	22	28	29	32	37	39	1	3	54
5	7	19	22	24	26	28	31	37	38	3	8	11	12	20	23	33	35	36	39	3	0	102
0	1	13	22	23	26	29	30	34	36	8	9	12	14	17	28	31	35	37	38	2	1	77
10	13	14	21	22	34	35	37	38	39	0	3	9	11	12	16	20	29	30	31	1	1	69
0	4	6	14	17	19	27	29	30	31	1	3	7	8	10	16	18	25	32	39	0	0	109
0	6	8	10	11	15	22	26	27	29	1	3	7	13	14	23	25	34	37	38	0	2	65
2	3	6	11	20	23	24	26	27	35	5	7	8	12	14	18	19	25	33	38	1	1	65
2	3	5	12	18	20	22	25	32	37	9	11	17	24	26	28	29	35	36	39	0	2	53
1	4	8	9	13	16	19	24	27	38	2	3	5	7	14	30	32	33	34	39	2	3	47
2	6	9	11	17	21	32	36	37	38	3	12	13	14	16	22	24	26	29	33	0	2	77
4	5	6	7	10	13	14	18	23	35	8	20	21	22	25	28	31	36	37	39	3	1	84
1	2	7	9	25	27	34	35	36	39	0	3	4	12	15	21	23	24	33	38	0	3	93
2	3	12	15	17	20	22	23	30	35	7	8	13	14	21	25	26	27	36	37	1	3	27
2	8	16	17	19	20	26	33	34	38	0	5	6	10	14	18	21	30	35	36	1	2	78
6	12	15	16	17	24	26	27	28	29	1	3	5	8	14	30	31	35	37	38	2	0	70
3	5	7	11	22	23	29	30	31	38	1	2	6	8	12	14	17	21	36	37	1	3	40
0	12	13	21	25	26	30	33	35	37	2	3	4	7	11	14	16	18	24	38	1	0	59
6	11	15	18	20	21	23	30	36	39	2	14	16	17	22	26	31	32	33	37	3	0	53
5	14	16	22	27	28	29	31	37	39	0	2	7	9	12	17	20	23	25	30	0	1	62
3	11	14	15	18	27	28	29	36	39	2	4	6	9	17	19	25	26	34	37	0	0	114
2	5	7	11	15	18	28	29	30	36	0	9	13	17	23	25	26	34	37	39	0	1	85
2	3	10	12	13	15	18	19	25	35	1	4	7	8	9	14	29	32	34	39	2	1	39
5	14	15	21	24	25	29	30	34	35	1	4	10	11	12	13	16	19	31	37	1	2	65
0	1	9	10	13	15	25	26	31	32	2	4	6	7	19	20	21	28	33	35	3	2	54
1	3	4	11	13	15	17	22	27	35	2	9	12	16	18	20	28	29	33	39	3	1	70
2	8	11	13	14	17	26	28	31	35	1	4	6	10	12	19	24	30	33	37	0	2	47
5	8	14	15	23	24	26	34	36	37	1	4	7	11	16	18	22	28	31	35	3	3	77
0	5	11	15	16	22	30	31	33	39	1	2	8	9	20	24	27	28	29	38	1	3	60
2	3	7	13	20	24	26	27	33	39	0	1	5	6	18	22	30	34	37	38	0	3	65
11	12	14	15	16	22	24	32	34	36	1	6	8	9	19	30	35	37	38	39	0	2	76
2	12	14	15	16	23	25	26	28	30	3	7	8	11	13	31	32	33	34	38	0	0	43
1	6	16	19	20	22	28	29	33	38	5	9	13	17	18	24	26	27	31	34	3	0	78
1	3	4	9	14	16	23	27	28	36	5	13	15	20	24	30	31	32	34	38	1	0	68
3	6	14	18	22	23	28	33	34	36	1	5	9	11	15	17	25	29	35	39	0	3	104
4	7	16	23	27	28	34	35	37	39	6	8	18	22	25	26	29	32	33	38	1	1	37
2	6	7	15	18	20	23	28	33	36	4	5	8	9	24	26	30	37	38	39	0	1	120
0	2	6	7	8	14	20	26	27	29	1	5	12	17	19	24	28	31	32	37	3	1	46
3	9	12	14	17	24	27	30	37	38	0	2	5	7	15	19	25	26	33	36	0	2	72
4	6	8	14	18	19	25	30	32	36	1	9	12	15	21	22	24	26	31	39	3	2	83
1	4	7	14	15	16	19	20	25	38	0	2	5	6	10	12	27	33	34	37	0	0	75
3	5	7	8	15	18	21	24	34	35	4	9	12	16	25	26	27	30	33	37	0	3	65
1	13	16	18	23	25	31	34	36	37	3	8	11	14	15	19	28	30	35	39	1	2	81
1	3	5	9	11	28	32	33	35	39	0	12	15	16	17	26	27	31	36	37	0	3	45
1	9	13	15	17	25	30	31	38	39	0	5	10	18	21	24	27	34	35	36	3	1	107
0	11	13	16	20	21	28	34	36	37	9	12	17	23	25	26	27	30	35	38	3	0	75
0	1	8	18	22	26	29	31	32	38	3	7	9	11	12	14	16	27	30	33	0	0	92
6	7	8	14	19	25	26	28	34	36	5	10	15	16	17	20	21	22	35	37	1	3	62
0	1	3	9	10	15	16	25	36	37	6	11	13	14	26	27	28	30	32	34	1	2	63
5	8	9	10	15	16	17	29	30	34	6	12	14	19	20	22	23	24	26	38	2	1	87
1	2	3	11	12	17	19	24	32	33	6	15	18	22	23	26	27	30	34	37	3	1	37
0	1	8	11	15	18	21	27	34	38	4	5	7	13	17	22	25	28	30	39	2	3	63
0	2	4	5	18	25	30	31	33	37	3	11	13	19	22	27	29	32	34	38	2	2	50
2	4	9	13	18	20	26	27	36	38	3	5	6	8	10	12	15	23	28	29	2	0	100
2	3	14	21	23	24	27	32	36	38	0	6	9	13	15	16	20	28	34	39	2	3	95
0	6	13	18	30	32	34	36	38	39	3	5	7	8	10	11	14	17	28	33	3	2	91
4	8	10	11	15	17	20	25	27	28	1	5	7	13	19	21	24	32	37	39	2	0	86
3	7	17	19	21	22	26	32	34	36	8	12	15	16	18	23	24	27	35	39	0	1	45
0	6	10	13	15	20	21	25	31	33	7	12	19	22	30	35	36	37	38	39	2	0	54
0	1	6	7	14	17	19	20	34	37	2	4	11	16	23	24	29	30	38	39	1	2	63
3	5	9	11	19	20	22	27	34	39	0	6	10	16	24	25	28	29	37	38	3	3	76
2	11	19	20	25	33	35	37	38	39	3	6	9	10	14	17	21	23	24	29	3	1	88
11	12	20	21	24	29	34	35	37	38	2	6	9	13	15	17	22	23	31	32	0	1	47
2	3	10	13	18	19	21	23	26	34	0	5	12	15	22	25	30	32	38	39	0	3	13
0	6	7	11	12	20	21	25	38	39	5	14	17	19	22	26	27	29	35	36	3	2	75
3	4	16	22	24	28	31	32	34	38	2	11	14	20	23	26	29	33	35	37	2	0	77
0	3	7	12	16	28	31	32	34	35	5	14	15	20	23	24	26	27	30	38	3	3	25
17	21	23	28	29	32	35	36	37	38	0	4	5	9	16	24	25	31	33	34	0	2	76
0	4	5	6	9	15	19	21	23	33	7	8	17	20	22	24	32	36	37	39	2	0	50
6	11	19	20	22	25	27	31	36	38	1	2	3	9	10	12	17	23	26	34	1	1	59
4	5	9	12	16	19	23	27	28	35	1	2	10	15	18	25	26	29	36	38	3	3	66
4	5	9	11	14	19	25	29	33	39	1	7	8	13	18	21	22	23	32	36	3	2	99
11	14	15	17	26	27	28	31	34	38	0	13	19	22	23	24	25	29	30	36	0	0	51
2	4	7	9	16	19	25	27	28	36	1	3	6	11	14	15	18	20	24	35	0	1	76
0	3	4	8	12	16	20	35	37	38	1	5	6	9	18	22	23	26	36	39	1	0	53
4	6	8	15	23	24	27	29	30	35	1	11	17	19	21	22	26	34	36	37	2	3	75
2	6	11	12	16	17	28	29	33	37	0	4	9	10	21	22	24	30	31	34	0	2	79
0	6	7	10	11	16	17	25	27	34	3	4	13	21	28	29	30	31	36	37	1	1	52
0	7	8	9	10	11	12	19	20	39	1	2	3	6	16	21	23	24	31	32	0	3	71
1	5	6	7	9	12	18	30	33	39	3	14	16	21	27	29	31	32	35	36	0	1	78
0	1	2	3	4	5	15	18	26	35	8	10	11	16	17	19	28	29	30	32	2	2	83
3	7	8	11	12	13	16	22	27	35	2	5	18	20	21	24	28	29	34	37	1	0	88
9	10	14	18	19	21	24	26	35	38	3	6	15	16	17	30	31	33	37	39	1	0	73
5	8	16	18	19	26	28	29	33	37	2	4	7	10	22	24	27	32	35	39	3	3	67
0	1	5	6	7	20	24	26	27	37	4	12	13	14	16	23	30	31	33	34	1	2	33
6	8	10	13	14	16	19	21	28	34	1	5	18	20	23	24	29	33	35	36	2	1	60
1	2	5	10	16	17	24	33	34	39	4	9	13	18	19	20	23	25	32	35	0	3	69
0	6	9	18	20	24	28	29	31	37	2	3	4	7	13	16	21	25	32	36	2	1	88
0	1	4	14	18	21	23	25	30	34	3	12	16	19	22	24	31	32	36	38	3	0	67
2	6	7	10	18	20	23	31	36	37	0	8	14	15	22	24	28	29	30	33	3	2	50
1	9	11	16	18	21	26	28	32	33	0	10	12	20	22	24	25	29	30	36	1	2	76
3	8	13	17	23	25	26	36	37	38	0	4	10	19	22	27	29	32	34	39	1	0	66
1	3	11	12	13	21	29	30	36	37	2	14	19	20	25	28	31	34	35	38	2	3	48
2	18	24	27	29	30	34	35	36	38	7	10	11	13	15	16	20	23	28	39	1	1	69
5	6	9	11	16	17	19	21	22	31	2	3	10	14	15	27	28	32	35	38	1	3	74
4	5	8	16	23	24	28	31	38	39	2	6	9	11	12	25	27	29	33	34	1	2	65
2	11	15	16	18	23	25	27	34	35	0	6	7	9	10	19	21	22	28	30	0	0	84
3	6	19	23	25	26	28	30	35	36	0	2	7	8	13	17	20	24	29	31	2	1	85
1	3	6	14	15	20	24	31	32	38	4	7	9	12	21	22	26	28	34	36	1	0	55
0	2	3	7	8	12	17	18	32	34	9	10	19	22	23	28	29	33	35	38	2	3	80
1	2	12	13	17	18	23	24	30	39	3	8	11	14	19	21	22	26	29	38	3	2	72
1	6	10	11	20	26	28	31	32	35	3	4	5	8	9	15	17	24	30	37	1	1	45
10	13	15	18	20	25	29	30	35	39	0	2	5	12	22	23	24	26	27	38	1	1	88
0	4	6	9	12	15	20	27	36	38	2	3	8	10	16	22	25	26	31	34	3	3	39
0	4	13	14	19	20	21	27	29	30	8	9	17	24	25	28	31	35	36	37	0	2	61
1	8	9	15	20	28	31	34	37	39	7	10	12	13	18	19	21	22	25	36	3	2	60
2	4	9	11	14	15	16	19	31	37	10	13	18	20	22	24	26	29	30	36	1	0	89
3	7	10	13	22	23	24	28	35	37	5	11	17	19	21	27	29	32	34	36	2	0	78
2	9	14	15	21	22	23	26	36	37	0	1	6	7	11	12	19	30	33	35	0	3	79
0	4	13	16	17	20	21	24	32	33	2	23	26	27	28	30	35	36	37	39	0	3	31
0	2	5	6	11	20	27	31	34	36	4	9	12	13	21	23	26	29	30	38	0	1	58
2	3	4	16	20	27	30	34	35	36	1	7	9	15	22	25	26	31	38	39	3	1	56
0	1	3	9	11	16	21	30	33	39	2	5	6	10	12	14	19	23	24	26	3	0	65
0	9	11	13	23	26	27	32	33	34	10	14	15	17	21	22	25	30	36	38	3	2	43
4	6	9	11	13	14	16	19	28	36	0	1	7	12	15	17	22	23	26	35	1	0	95
6	7	13	14	17	18	19	27	29	33	2	3	10	22	23	25	26	34	35	39	2	1	80
3	12	21	27	29	30	34	35	37	39	0	5	7	9	11	16	20	24	26	31	0	2	66
1	5	6	9	15	16	21	29	35	36	3	4	8	12	13	18	19	25	33	39	3	3	70
2	4	7	8	10	21	29	31	32	39	6	11	13	14	16	17	20	24	30	38	2	1	70
2	6	9	10	12	14	17	21	23	37	0	3	8	15	19	26	27	32	33	36	2	2	29
2	10	13	14	15	20	29	34	36	39	1	3	4	5	7	17	18	22	35	37	1	3	97
0	2	7	9	11	19	21	26	28	39	3	6	15	22	24	25	32	33	35	36	2	0	90
0	12	15	22	25	26	30	35	38	39	3	4	5	14	16	21	23	24	27	31	1	2	48
0	7	9	10	11	17	22	28	32	37	2	6	16	19	23	31	33	35	36	39	3	3	79
3	6	13	17	22	24	33	37	38	39	1	10	11	15	20	23	27	30	32	35	2	1	7
2	4	10	11	22	24	25	26	34	38	0	1	7	13	17	20	23	28	36	37	0	0	34
2	5	7	14	21	25	28	32	36	39	4	6	8	11	12	13	18	24	30	37	3	2	38
3	5	6	7	9	25	31	34	37	39	0	1	2	4	12	14	16	20	26	30	1	3	45
12	14	17	18	19	21	23	30	35	38	0	6	9	10	13	25	27	28	29	39	0	0	91
1	2	5	13	14	15	19	34	35	39	8	12	18	20	22	23	26	29	30	36	2	1	104
0	5	9	11	23	28	29	31	36	38	1	2	3	8	19	20	22	24	32	35	0	3	83
2	6	12	15	21	25	26	30	34	38	8	10	11	16	19	29	32	33	35	37	3	2	90
8	9	13	14	18	19	22	23	24	34	1	2	5	6	7	11	16	28	30	38	3	1	40
6	7	24	27	28	34	35	36	37	38	1	8	11	14	21	23	29	31	33	39	3	0	120
6	7	9	10	23	26	27	31	34	37	4	5	13	24	25	30	35	36	38	39	2	3	81
2	7	11	12	15	16	17	28	30	35	1	3	13	20	23	26	27	33	34	38	3	2	40
7	8	9	15	17	21	26	27	33	37	0	2	4	5	13	14	16	22	29	39	0	0	97
6	7	12	16	20	21	29	34	35	37	0	8	17	18	19	22	23	27	32	39	2	0	93
1	2	4	7	14	18	22	31	36	39	0	8	12	15	19	21	23	27	28	34	2	3	66
2	5	12	15	20	22	23	37	38	39	4	10	14	18	19	25	26	27	29	31	2	1	101
3	8	9	17	25	27	30	31	33	38	0	2	5	6	13	15	22	24	34	35	0	1	62
2	4	12	14	15	18	21	25	33	36	3	5	7	13	16	17	26	28	37	39	1	1	70
0	2	7	12	21	25	29	32	35	37	5	6	16	23	24	31	33	34	36	38	2	0	51
9	11	13	17	28	29	30	33	35	39	0	6	8	15	16	21	25	26	32	36	0	2	84
5	12	13	14	16	19	21	25	31	37	3	4	8	10	15	24	27	28	33	35	0	2	65
11	14	16	17	26	27	28	29	33	38	0	5	6	8	9	18	19	22	25	32	3	2	73
1	4	5	6	11	16	23	26	34	37	0	7	9	19	20	24	28	29	30	32	0	1	98
1	10	13	15	22	23	29	31	32	34	0	7	11	12	16	20	26	28	38	39	0	3	66
4	7	11	14	15	24	33	34	35	37	1	13	17	21	22	25	26	27	38	39	2	3	55
1	6	7	8	9	13	19	20	33	34	2	3	5	16	18	21	23	29	35	39	2	0	55
0	1	7	9	14	15	20	24	32	34	3	6	10	13	17	21	23	25	27	28	1	3	70
0	5	11	15	17	18	22	30	35	38	4	8	9	10	12	21	26	27	29	36	1	2	80
1	8	9	10	14	18	33	35	38	39	3	7	11	12	21	25	28	30	32	37	0	0	70
1	5	6	11	25	28	30	33	36	39	2	4	7	10	13	14	16	18	20	23	1	0	56
0	5	6	9	14	15	16	17	24	29	4	8	10	11	18	19	33	34	35	39	0	1	100
6	8	10	16	18	19	20	21	25	28	1	2	3	7	11	13	17	31	35	39	3	1	83
3	4	10	12	16	17	18	29	34	36	1	2	5	15	19	22	25	30	31	38	0	3	75
3	4	12	13	21	29	32	34	35	36	0	10	17	22	24	26	30	33	37	38	2	1	32
2	4	15	16	19	23	28	30	34	38	1	7	8	10	13	22	31	35	36	39	0	2	94
3	4	5	11	19	28	29	30	32	39	1	7	9	24	25	26	27	31	33	37	2	3	78
2	3	5	6	14	15	20	25	28	32	8	10	12	22	23	27	29	33	34	36	2	0	104
1	7	11	13	22	25	27	28	30	34	5	10	14	16	18	20	29	31	32	38	3	2	90
3	4	8	15	17	19	22	25	28	31	5	7	11	16	18	27	30	32	37	39	2	2	73
0	2	5	6	8	11	12	13	20	36	1	7	16	17	18	23	24	28	31	32	1	1	34
0	4	11	21	23	25	26	30	38	39	6	10	13	14	15	17	18	24	31	33	1	3	79
0	2	8	9	13	22	23	27	28	30	4	14	17	18	29	32	34	35	37	38	2	0	64
0	5	10	16	20	23	24	26	30	36	2	12	13	15	18	25	31	32	34	39	2	0	41
4	8	14	16	17	25	26	27	28	38	0	1	3	7	13	20	21	23	34	39	3	3	45
4	15	20	24	27	32	33	35	36	38	5	10	13	16	21	22	25	30	31	34	2	2	48
1	2	6	11	12	19	22	23	37	39	0	5	14	15	18	24	29	30	35	36	2	1	69
2	3	5	12	14	15	23	24	29	31	4	17	18	20	25	30	35	36	38	39	2	1	58
4	6	8	20	29	31	35	37	38	39	2	16	17	18	19	22	24	25	28	34	2	0	94
0	6	8	14	15	16	23	30	33	38	9	17	18	24	25	27	28	29	31	36	3	3	45
0	6	7	11	17	23	25	26	28	31	2	3	13	15	19	27	32	33	36	37	3	2	51
13	17	20	21	23	24	28	30	37	38	0	1	2	6	11	14	16	18	22	39	2	2	72
1	2	4	13	17	23	27	31	33	36	8	12	14	16	20	21	22	24	26	38	2	3	59
10	11	12	17	18	19	25	35	36	39	3	9	14	24	27	28	30	31	32	38	0	0	82
4	10	11	12	15	17	18	27	33	37	5	8	19	24	28	30	31	32	34	38	3	3	63
0	5	8	12	13	15	16	18	34	35	3	7	9	10	17	19	28	29	30	39	0	1	93
3	9	10	11	17	22	26	31	36	39	1	4	15	18	19	21	25	27	32	37	2	2	65
3	5	7	9	15	16	28	30	35	38	0	6	11	21	23	26	27	33	34	36	3	0	81
5	6	13	17	21	25	30	33	38	39	2	3	7	9	12	20	23	28	31	32	0	1	64
7	9	10	15	20	25	31	35	36	39	0	1	2	3	4	18	22	23	29	34	0	0	93
2	12	18	23	24	25	28	34	38	39	0	1	5	7	14	16	17	19	21	36	2	3	84
1	14	17	24	28	30	31	34	35	39	0	6	8	10	15	22	23	25	32	38	0	1	53
2	5	11	18	19	22	24	36	37	38	3	7	12	16	25	26	29	30	34	35	3	2	83
4	7	9	25	26	28	30	34	37	38	12	13	16	17	19	20	22	31	32	35	0	0	48
14	16	18	19	23	25	27	29	37	39	1	5	10	30	31	33	34	35	36	38	3	1	108
0	4	9	14	16	18	22	27	32	39	10	11	17	19	28	29	30	34	35	37	3	2	110
3	7	9	14	17	21	27	30	34	37	0	4	11	12	15	19	20	25	31	38	1	3	86
1	5	8	13	27	31	32	33	34	35	4	6	11	15	17	19	20	21	23	36	1	2	60
2	4	6	14	16	21	24	25	29	31	0	3	9	19	22	26	33	35	36	37	1	1	58
0	4	5	12	16	19	26	32	33	39	2	6	9	10	14	24	28	31	34	37	1	3	52
5	6	7	11	17	24	33	34	36	37	0	1	9	10	16	22	25	26	32	35	0	3	39
7	9	12	16	19	24	25	28	33	35	1	3	5	10	13	17	29	32	36	39	2	0	82
0	7	11	17	25	27	30	31	33	34	8	9	12	20	23	26	32	37	38	39	1	2	57
3	5	11	17	20	23	28	34	35	36	2	4	14	15	19	21	29	32	37	39	0	0	62
9	10	13	14	18	23	24	28	34	38	0	5	6	7	16	19	20	27	32	36	2	0	102
2	9	12	21	28	29	30	33	37	39	0	7	10	14	15	16	17	18	19	20	2	1	92
1	3	5	10	11	16	23	26	33	36	2	7	9	17	18	20	22	25	28	34	3	3	40
0	1	8	13	18	20	27	29	35	39	3	5	10	11	12	14	17	21	24	31	2	1	64
1	3	17	19	23	26	28	29	32	34	0	6	12	14	16	21	22	25	30	39	1	2	66
2	3	8	17	22	24	33	35	36	38	5	10	12	15	21	23	29	31	32	39	0	1	84
2	7	11	14	15	17	21	22	31	36	0	4	8	16	19	23	27	35	37	38	3	3	60
1	3	5	8	11	12	15	20	28	37	16	17	21	23	24	29	30	34	36	39	1	0	54
7	9	11	13	14	15	24	29	34	39	0	2	10	16	19	23	27	31	32	36	2	0	73
1	3	9	12	14	26	27	33	35	39	2	6	8	19	22	25	28	30	37	38	1	1	65
1	6	7	12	14	21	22	29	33	37	3	8	10	15	18	23	24	34	36	39	2	2	72
0	2	4	6	9	10	12	16	23	33	1	7	13	17	22	26	29	30	31	32	1	1	28
1	2	3	7	13	16	17	19	22	25	10	11	15	21	33	34	35	36	37	38	0	2	73
2	4	6	15	17	27	31	32	35	39	0	1	3	7	8	13	18	19	24	38	2	3	57
4	6	7	9	11	16	26	31	35	39	1	3	15	17	18	20	23	25	33	38	1	3	68
4	13	17	19	20	21	23	30	38	39	6	7	9	10	12	14	16	22	25	32	3	2	40
7	10	11	12	16	17	20	25	26	32	1	13	14	15	19	21	22	24	27	39	0	2	41
2	11	13	16	17	22	23	30	35	39	1	3	4	6	7	15	18	20	29	32	0	0	64
1	4	11	12	14	16	17	25	27	35	0	5	6	10	15	19	26	29	32	37	1	0	92
3	5	6	8	12	17	20	24	36	38	0	4	11	13	19	23	28	31	32	33	3	3	74
2	7	8	17	18	20	23	26	32	38	5	6	10	12	22	30	31	33	34	39	2	3	48
5	6	13	18	19	24	27	28	34	36	0	7	8	10	11	25	26	31	32	35	1	0	58
5	8	10	14	21	24	27	32	35	36	2	4	17	18	23	26	29	33	38	39	1	1	71
1	5	10	20	21	24	25	28	32	39	2	6	9	13	14	22	29	31	33	38	1	1	62
7	9	12	14	16	21	25	26	28	38	1	6	8	17	19	22	30	34	36	39	2	1	85
2	4	11	12	13	17	21	31	32	36	0	3	6	7	8	10	19	23	35	39	0	2	100
0	6	7	13	15	20	21	24	25	35	1	4	5	9	19	30	32	37	38	39	2	0	60
4	6	9	10	11	13	16	23	27	33	0	7	8	12	15	18	22	26	31	39	2	2	65
0	4	9	12	14	20	24	27	29	31	1	11	16	18	21	28	32	35	37	39	1	2	73
1	2	12	17	19	21	28	37	38	39	5	7	8	14	16	22	25	27	30	33	0	1	81
0	1	4	10	12	16	23	27	30	33	7	8	9	11	13	15	17	19	35	38	0	3	100
6	15	19	26	27	31	33	34	38	39	1	3	4	11	16	17	22	24	25	37	3	3	77
0	6	10	18	19	25	28	34	36	38	1	3	5	8	15	24	26	30	32	35	1	3	84
1	4	5	13	26	27	30	31	32	38	0	7	8	9	10	14	25	29	36	37	2	2	66
6	12	14	17	19	22	28	33	36	37	1	2	5	10	18	20	23	24	31	32	3	0	54
0	1	6	8	9	23	24	28	29	31	2	11	12	18	26	32	34	36	38	39	3	0	84
6	10	13	17	19	20	25	26	30	33	3	4	7	12	16	18	22	23	38	39	0	0	78
1	6	11	14	20	23	27	32	37	38	2	5	12	13	18	26	28	33	34	35	2	1	40
5	14	20	21	24	28	30	33	34	39	0	4	11	16	17	19	23	26	27	35	1	3	58
0	1	3	7	20	26	29	31	35	38	6	8	9	11	15	21	24	27	33	34	0	1	62
2	4	11	12	16	28	32	36	37	38	10	14	17	19	20	25	26	27	30	31	3	1	65
3	5	7	9	20	24	31	34	36	39	0	1	2	4	12	13	17	25	37	38	1	2	92
0	1	9	13	15	16	20	30	36	37	7	10	11	12	18	19	21	25	33	35	2	2	40
4	11	14	15	19	20	24	32	38	39	1	3	6	16	22	28	29	33	36	37	1	0	87
1	10	12	16	17	20	26	28	38	39	2	5	6	9	15	24	27	29	31	33	2	2	72
3	6	7	8	11	14	22	23	36	37	4	12	13	15	19	21	30	33	35	39	0	3	74
0	3	11	12	15	16	20	23	36	39	8	9	10	13	18	19	21	22	33	37	1	3	108
2	4	8	11	12	15	30	33	34	37	0	3	14	18	20	23	24	29	32	36	2	0	46
2	4	11	18	19	23	27	28	38	39	0	3	5	9	12	16	21	32	34	35	0	1	99
7	11	15	23	25	26	30	33	36	39	0	2	4	5	9	14	18	20	32	34	1	3	63
2	3	8	9	12	17	31	35	37	38	1	10	11	14	15	21	25	27	30	36	2	1	19
