Mode: 5 #Games: 1000
p0_0	p0_1	p0_2	p0_3	p0_4	p0_5	p0_6	p0_7	p0_8	p0_9	p2_0	p2_1	p2_2	p2_3	p2_4	p2_5	p2_6	p2_7	p2_8	p2_9	trump	first	fp
2	6	12	19	20	26	31	32	33	36	3	5	11	13	17	24	27	29	34	35	3	2	37
3	5	8	11	15	21	29	31	32	34	4	7	10	13	20	28	30	33	36	37	1	2	34
4	10	11	21	22	28	32	33	37	39	1	3	9	13	17	20	29	31	35	36	2	3	70
1	5	7	9	15	24	26	27	33	35	2	3	8	11	17	18	21	30	32	36	2	3	53
3	7	23	26	28	30	31	33	34	37	5	12	13	14	15	16	25	32	35	36	3	0	71
0	3	4	7	17	19	24	33	35	38	2	8	11	15	20	21	26	31	34	39	2	0	63
0	3	6	7	9	13	15	21	22	32	11	18	19	23	29	34	35	36	37	38	0	3	94
1	8	12	14	19	24	31	32	33	35	2	3	6	7	15	16	18	25	30	38	2	0	29
1	4	9	14	20	27	29	32	36	37	2	3	6	8	17	24	26	33	34	39	2	1	66
3	4	6	11	14	17	25	35	36	37	1	2	9	16	18	30	31	32	34	38	0	1	49
7	13	14	26	27	31	32	35	38	39	3	10	11	19	21	25	30	33	34	37	3	1	55
5	10	15	16	22	23	29	31	37	38	2	4	7	9	19	20	25	28	30	34	2	2	101
1	5	7	10	14	18	25	30	33	37	0	3	8	12	17	20	26	28	29	38	2	0	59
0	2	9	11	15	16	19	23	26	36	1	4	5	6	25	29	32	33	34	37	1	2	65
0	8	11	13	15	25	27	32	33	36	2	3	4	5	6	21	26	29	30	39	1	3	59
4	10	11	23	25	26	28	31	33	34	0	5	6	9	16	20	24	27	29	36	0	2	73
7	10	12	14	20	27	31	32	35	37	2	4	8	11	13	16	29	30	34	38	2	0	54
3	8	12	14	19	23	29	32	35	38	2	4	7	9	11	20	21	24	31	37	3	3	104
0	1	4	5	12	22	30	35	37	39	2	6	11	15	16	20	23	27	31	34	1	3	23
0	1	6	7	9	13	17	24	29	30	5	14	15	18	22	25	27	28	33	38	1	1	93
1	3	5	16	26	27	30	31	33	34	0	2	8	10	12	23	24	28	32	37	2	0	46
4	9	11	16	18	26	30	31	36	39	1	8	10	13	15	21	22	28	32	38	1	1	93
0	7	9	14	16	19	20	24	26	32	1	2	6	21	23	29	34	35	36	39	1	0	41
5	6	9	17	18	21	22	23	36	38	3	8	11	14	15	29	33	34	35	39	3	2	98
1	5	6	7	9	17	24	31	34	36	2	3	4	10	11	18	19	20	25	33	2	2	55
0	5	6	7	15	16	24	25	34	37	8	12	17	18	21	26	27	30	35	38	3	3	47
0	2	4	5	6	9	12	14	22	24	11	16	20	23	27	28	29	31	33	38	1	1	32
1	2	7	8	9	19	23	26	29	37	6	11	13	14	16	21	27	28	31	33	1	1	77
2	3	6	12	14	16	22	26	32	35	4	9	11	13	18	19	20	21	29	34	1	3	92
0	4	5	6	8	14	17	28	33	39	7	13	15	18	19	23	25	32	35	38	2	2	46
1	11	12	18	23	27	32	35	37	39	0	2	4	13	15	16	17	21	29	31	0	0	61
3	7	13	18	20	23	24	28	29	39	0	4	6	16	17	19	21	25	26	32	0	3	87
1	4	5	10	11	22	25	31	33	36	8	13	15	16	20	26	30	32	34	37	0	1	0
4	7	12	18	20	24	26	27	28	36	2	6	8	11	13	15	23	31	34	39	3	2	54
2	7	9	10	12	14	24	25	27	36	4	5	6	17	19	22	23	32	34	38	0	0	71
5	6	9	10	13	22	25	26	30	34	0	2	3	12	14	21	23	35	37	38	0	1	46
2	10	13	15	20	24	25	26	29	35	3	8	9	14	23	30	31	33	38	39	2	2	73
0	4	13	17	19	25	26	31	35	39	5	7	20	23	27	29	30	32	37	38	3	3	93
0	12	16	17	18	22	31	35	36	37	6	9	13	14	21	23	26	33	34	38	0	0	43
6	8	9	11	14	16	25	26	28	38	0	1	10	15	18	19	20	24	30	37	3	3	65
0	3	8	14	15	27	28	30	31	37	1	7	13	16	21	26	32	33	35	36	0	2	19
1	5	7	19	22	30	33	34	37	38	2	3	8	10	12	18	20	23	26	35	3	0	80
1	3	4	8	10	13	16	25	34	35	6	11	14	21	22	28	29	30	32	36	1	1	50
4	7	9	11	19	30	31	32	38	39	3	5	8	14	15	20	26	27	34	37	0	3	120
1	2	10	15	25	26	28	34	36	37	5	11	13	19	20	24	27	32	35	39	2	1	66
1	12	13	16	18	25	27	28	30	32	0	4	6	9	14	15	17	37	38	39	2	0	71
3	5	7	12	13	24	28	29	36	38	0	6	9	16	19	20	26	27	31	32	1	2	71
1	2	7	11	12	14	16	17	22	25	0	4	18	20	26	28	29	32	34	39	1	0	54
3	5	8	14	21	30	31	32	33	39	1	2	9	12	18	24	27	28	35	38	1	3	50
1	3	4	13	20	21	23	27	32	33	2	10	18	22	24	25	31	36	37	39	0	1	33
1	10	11	12	17	19	23	24	27	33	4	8	9	21	22	28	30	31	36	39	0	2	92
5	13	14	19	29	30	31	32	35	39	4	11	12	15	24	25	27	34	36	37	0	1	68
0	8	14	16	22	28	29	33	37	39	1	4	7	13	17	19	21	24	31	36	0	0	74
8	15	21	26	27	28	31	32	33	37	0	3	5	11	13	14	16	17	24	29	2	2	52
1	5	10	15	17	19	22	34	36	37	2	7	16	21	25	26	27	28	32	33	2	3	75
0	1	13	17	18	22	31	32	33	35	3	11	15	16	20	26	28	29	36	39	0	3	63
1	7	8	11	13	17	19	25	31	32	2	9	10	12	15	16	22	26	37	39	3	2	66
2	6	17	18	20	22	25	29	34	38	5	9	10	14	19	27	30	32	33	37	2	0	104
2	4	12	13	19	22	23	24	27	31	0	5	16	17	25	29	30	32	33	36	0	0	28
0	6	8	10	14	20	23	27	37	39	1	2	3	9	13	22	29	33	36	38	1	1	40
3	4	12	18	19	22	26	32	34	37	2	5	6	13	23	25	27	29	36	38	3	1	60
0	5	6	7	9	24	33	36	38	39	1	8	13	16	18	21	25	29	31	34	2	3	79
2	13	14	17	21	23	24	32	34	38	3	10	11	12	16	22	25	28	31	33	2	2	43
1	2	4	6	10	13	15	18	24	27	0	3	11	19	26	30	32	35	36	37	1	2	49
4	5	9	12	19	21	23	31	34	38	0	3	10	18	20	26	27	35	37	39	2	0	66
1	4	9	16	17	18	31	34	36	38	2	5	6	12	15	22	29	32	33	35	2	1	27
0	2	3	9	10	12	13	14	28	33	1	4	15	20	22	23	35	36	37	38	3	3	55
2	4	10	12	13	16	24	33	36	39	1	3	7	8	11	15	19	26	29	32	1	3	102
2	7	11	22	24	26	28	33	35	36	0	3	8	10	14	17	18	19	21	34	3	1	62
9	15	16	18	21	29	31	37	38	39	3	6	7	12	19	20	24	27	32	33	2	2	77
1	6	9	11	13	17	21	27	28	31	7	8	15	18	19	23	24	34	38	39	2	0	105
0	1	2	9	18	19	22	30	33	35	3	4	7	12	14	17	25	27	34	36	3	0	64
0	9	12	13	14	29	30	33	34	38	3	4	6	17	18	19	20	24	28	35	0	2	83
1	2	6	9	20	21	22	26	27	28	3	4	7	10	14	15	29	33	34	37	1	3	37
7	12	13	14	17	24	26	30	33	39	2	16	19	21	25	28	29	34	35	36	3	1	74
2	4	6	9	15	21	22	25	29	37	1	3	8	11	16	17	19	23	35	39	2	3	86
4	5	12	13	16	26	28	37	38	39	1	2	7	18	19	20	22	23	34	36	0	2	60
1	5	10	21	24	27	31	33	34	36	2	4	6	8	9	17	18	20	22	35	1	1	43
9	10	11	14	19	23	26	28	37	39	0	4	8	15	20	21	24	29	30	32	3	0	49
7	10	12	16	21	22	25	31	33	37	1	3	5	17	18	23	29	32	35	38	3	3	67
2	6	7	11	12	28	29	31	37	39	1	17	18	22	24	25	27	33	34	38	1	2	79
5	8	12	16	23	25	29	32	33	36	1	6	13	14	17	19	22	24	26	38	0	1	40
3	6	12	16	20	22	24	35	36	37	4	9	10	11	13	15	23	28	38	39	3	3	66
3	6	7	11	18	20	25	27	31	38	1	2	5	9	13	14	17	22	23	37	1	2	31
3	4	7	16	19	20	22	31	33	34	9	14	15	18	21	26	27	30	32	38	1	0	53
2	6	7	11	22	32	33	34	37	38	3	9	10	12	14	16	23	26	30	35	2	3	36
1	5	6	17	20	27	28	29	30	34	11	12	14	15	18	23	31	32	36	38	0	0	24
0	3	4	5	9	11	18	29	31	36	2	10	16	19	22	25	28	32	33	35	3	3	71
9	10	15	17	20	23	26	28	38	39	5	7	14	18	22	25	29	31	33	37	3	1	61
3	6	14	16	22	23	26	28	32	37	0	4	8	13	19	20	27	29	38	39	3	0	70
0	1	2	4	5	6	8	21	29	30	9	16	24	26	27	28	32	34	36	38	2	0	102
2	3	6	7	8	10	17	22	38	39	9	14	18	19	20	23	24	25	26	29	3	1	80
0	4	6	17	18	25	26	28	32	34	2	5	11	13	14	21	23	27	36	38	1	1	17
0	3	8	13	17	19	20	25	28	36	1	9	10	14	15	18	24	26	30	31	1	3	71
0	1	6	10	13	15	19	20	23	27	2	3	8	9	12	14	21	30	31	37	2	1	54
7	8	11	14	16	26	27	33	34	36	1	3	5	6	9	13	15	22	28	35	0	2	74
0	1	4	12	15	26	27	30	37	38	5	6	7	9	13	17	23	28	33	36	2	0	53
1	4	8	10	17	18	19	20	21	27	2	9	16	23	24	28	31	33	34	37	2	2	77
0	1	5	7	10	13	14	16	18	21	9	20	23	26	28	30	32	33	36	37	0	2	58
15	16	19	22	24	27	28	29	36	38	4	6	9	10	13	18	25	30	32	37	2	1	106
0	1	6	13	14	15	18	30	32	34	5	9	10	17	20	22	26	31	33	36	1	3	39
0	3	7	8	11	21	24	30	31	33	5	9	14	17	18	26	27	28	38	39	0	0	101
0	5	8	11	15	19	22	27	30	37	1	2	12	16	25	26	33	34	38	39	2	2	42
2	11	13	14	15	20	22	30	32	38	0	3	5	17	19	21	23	24	25	29	2	0	74
8	11	13	17	18	19	27	34	38	39	1	2	6	15	16	22	24	30	32	35	3	1	92
3	11	14	16	18	25	30	31	34	35	2	12	13	15	21	24	26	28	32	36	0	2	7
3	10	17	18	19	26	27	28	31	36	7	8	12	13	14	24	29	35	37	39	3	1	74
0	3	13	14	17	22	26	30	31	38	2	4	6	8	9	20	27	28	29	37	1	3	61
6	7	9	14	20	27	29	33	35	39	2	4	5	12	16	19	23	24	25	34	2	3	94
0	21	22	24	27	29	31	32	36	39	3	11	12	14	15	17	23	26	33	34	2	0	50
1	2	5	9	13	17	18	31	35	38	4	7	15	16	21	27	32	34	37	39	2	2	48
10	12	15	17	24	25	27	29	33	37	0	9	11	13	19	21	30	32	34	36	0	2	54
7	8	9	15	18	22	24	29	31	35	3	4	5	12	16	17	27	28	34	37	2	3	71
0	2	4	9	16	27	30	31	35	38	6	7	12	13	19	22	24	26	32	37	2	1	54
0	10	12	16	17	24	26	29	34	36	1	2	7	13	14	21	31	32	35	38	2	3	39
5	14	16	18	20	29	30	36	38	39	1	10	12	19	21	22	27	28	32	35	3	0	83
0	1	5	6	19	20	27	32	36	38	4	9	11	12	13	17	18	23	24	33	3	0	65
9	10	14	31	32	33	34	36	37	38	0	1	2	3	5	6	8	11	13	16	0	0	94
3	7	12	19	20	22	30	31	33	35	1	8	10	15	23	24	26	32	36	37	0	1	29
1	5	11	13	14	15	16	31	33	37	0	2	3	4	6	9	10	23	27	32	2	2	40
1	3	14	16	25	30	34	37	38	39	2	4	8	9	11	26	28	29	33	35	3	1	109
2	6	7	8	12	15	23	27	31	36	4	5	14	16	20	26	30	34	35	39	0	3	61
9	10	13	14	16	17	20	24	33	34	2	3	6	21	25	26	30	31	36	38	2	2	34
2	7	15	19	22	25	31	33	38	39	3	13	17	20	26	27	28	29	32	36	1	1	86
3	14	19	24	25	26	27	28	32	34	0	1	5	7	10	11	13	20	36	38	3	2	38
0	10	14	15	16	30	31	32	38	39	4	6	8	12	17	24	27	29	35	36	1	0	78
0	7	12	15	19	29	30	32	34	35	2	10	14	18	20	23	28	37	38	39	2	3	67
0	5	8	10	12	15	26	27	33	35	4	13	14	16	17	20	21	32	34	38	2	2	14
6	7	8	14	16	19	20	21	35	37	1	3	10	11	18	23	25	27	28	38	0	0	86
1	3	4	6	9	12	14	20	23	30	8	10	13	17	19	21	25	26	27	28	3	3	49
3	4	5	6	12	20	24	25	28	35	0	1	16	17	23	27	31	36	37	39	0	1	46
2	3	5	12	15	16	17	24	32	35	7	14	19	20	22	26	27	31	37	38	1	1	64
0	7	9	11	15	18	22	30	32	36	4	5	6	16	23	28	35	37	38	39	2	3	78
0	3	4	11	13	15	16	25	34	36	8	12	14	17	20	27	29	30	33	39	1	2	48
3	6	10	12	18	24	32	36	37	39	5	7	8	13	14	15	17	21	22	30	3	0	40
6	8	11	14	18	20	23	32	33	36	1	5	7	10	17	22	26	27	35	37	3	3	28
2	7	10	14	20	21	22	26	34	36	0	3	11	15	17	27	31	32	33	39	0	1	37
0	5	7	11	14	16	21	31	34	36	2	9	10	17	20	22	25	28	30	38	2	0	61
6	8	12	17	19	24	27	28	36	39	4	5	10	13	14	15	20	31	32	38	2	0	76
0	5	7	12	22	24	25	29	31	39	1	4	6	13	17	18	19	20	32	35	3	2	63
2	3	5	11	15	19	23	33	35	39	4	10	17	20	26	27	28	30	31	36	0	1	47
1	5	12	16	17	18	22	26	28	32	0	3	4	9	10	14	15	25	29	34	1	2	85
2	3	6	7	9	13	17	18	31	39	0	1	8	10	14	21	24	28	34	35	3	3	42
0	5	7	9	10	18	30	31	32	35	3	6	20	21	22	24	25	27	34	37	2	1	54
3	12	15	18	19	20	21	27	31	32	4	7	8	9	10	14	23	24	26	36	0	3	97
0	5	11	14	15	16	27	29	32	36	1	7	8	12	19	22	24	25	34	38	3	2	78
1	10	11	17	18	24	26	28	34	38	0	2	3	14	19	20	32	33	36	37	0	0	43
0	5	8	10	15	17	21	23	28	37	1	4	6	7	13	18	20	34	35	39	2	0	54
2	6	7	12	15	19	24	26	27	31	3	8	11	14	21	23	30	34	35	38	1	1	51
0	2	3	7	10	12	24	35	36	39	5	11	15	18	20	21	23	25	29	31	2	3	78
8	11	13	15	16	21	29	30	31	36	1	4	7	9	10	12	17	26	27	39	2	2	53
3	5	7	11	13	18	25	27	29	33	4	6	12	16	17	19	34	35	36	38	1	3	55
2	5	10	14	17	23	27	28	31	38	1	4	12	13	18	29	30	35	36	39	1	2	76
9	13	19	20	22	23	25	29	32	39	3	4	6	7	10	16	21	34	37	38	1	1	77
2	3	8	11	12	14	17	24	30	36	0	4	15	19	29	31	33	35	38	39	1	0	75
0	4	5	6	15	16	29	32	34	39	7	9	10	14	19	26	27	28	35	37	2	3	90
6	8	14	18	28	32	33	35	36	39	0	2	3	10	16	20	21	25	37	38	2	0	42
1	5	7	18	24	25	28	32	33	34	3	6	9	10	23	26	30	31	36	39	0	1	49
0	2	8	15	21	24	26	32	33	38	1	3	10	12	13	17	19	23	28	35	2	2	60
4	9	15	18	21	25	28	34	35	36	0	1	5	13	19	23	24	29	33	39	0	3	94
1	3	6	10	15	16	23	24	27	35	8	9	14	17	19	28	29	36	38	39	0	0	105
2	7	10	17	26	28	30	31	33	34	1	3	15	18	23	25	29	35	36	37	1	1	49
10	14	16	18	21	25	28	33	34	35	3	4	6	7	8	17	20	29	30	32	1	2	55
2	7	8	9	18	27	34	35	37	38	0	11	12	14	16	17	19	30	32	36	0	0	105
1	2	4	6	7	8	13	31	34	38	0	9	15	16	21	23	25	32	33	39	2	1	66
0	1	9	13	15	32	33	36	37	39	5	6	8	18	24	25	27	28	34	35	0	2	108
15	19	22	23	27	32	33	34	37	38	2	3	9	10	11	12	16	20	26	36	0	3	52
1	2	3	6	17	24	26	30	31	33	0	9	12	18	19	21	28	29	34	36	2	2	86
2	5	6	9	14	19	27	28	29	38	1	3	8	12	20	26	31	36	37	39	0	3	97
3	6	7	8	10	13	26	28	34	38	2	4	9	14	15	20	22	29	31	33	0	3	90
3	6	8	13	16	19	21	24	32	38	0	2	10	15	20	23	30	31	34	37	0	0	73
4	9	14	16	23	24	25	28	38	39	6	7	10	13	18	19	20	22	30	35	3	0	71
3	14	15	17	18	20	22	25	36	37	2	7	19	26	27	29	31	32	34	38	0	1	52
1	9	10	17	25	32	33	35	36	38	4	6	12	14	16	20	21	23	28	37	3	1	71
1	5	13	21	23	24	26	27	29	38	2	10	12	15	22	28	30	31	36	37	3	0	35
1	3	4	5	18	21	28	30	32	36	2	8	10	13	14	17	24	25	34	35	2	2	26
1	2	8	14	15	16	19	22	29	38	3	7	9	12	13	20	21	26	36	39	1	3	79
2	3	6	7	10	11	17	26	29	36	5	12	15	19	21	24	25	30	37	38	0	2	82
0	1	13	23	26	27	30	32	34	39	3	6	11	12	14	17	18	19	20	28	3	1	52
6	10	18	25	28	30	35	37	38	39	0	1	8	13	17	19	21	22	34	36	0	1	41
7	15	19	20	24	32	33	34	37	38	1	4	6	11	12	13	17	25	29	30	0	3	53
0	4	9	13	28	30	31	33	35	36	7	8	10	16	17	20	21	24	26	32	1	2	50
4	5	6	15	16	17	20	21	25	37	0	1	3	8	12	13	27	31	32	34	1	2	9
2	7	8	17	18	27	31	36	38	39	0	3	13	14	22	28	32	33	34	37	1	0	45
1	2	13	15	17	26	27	30	36	38	3	6	11	18	24	25	29	33	37	39	1	1	4
4	9	10	17	27	28	29	31	38	39	0	1	6	7	16	20	25	26	32	36	2	3	82
13	16	22	24	25	26	32	37	38	39	1	4	6	7	10	11	20	27	30	35	1	0	34
3	5	8	16	17	27	31	35	36	39	4	7	9	13	15	20	21	29	32	34	1	2	78
8	10	11	12	15	18	20	25	29	36	7	9	14	17	19	22	28	33	37	38	2	3	100
9	12	14	18	20	29	31	34	35	38	0	5	10	15	22	23	24	27	32	36	1	1	75
5	7	12	17	18	21	23	26	33	34	1	14	15	16	20	22	28	31	32	39	1	0	82
3	17	19	20	22	23	30	31	32	34	2	5	9	15	16	21	24	26	29	39	1	3	87
3	4	8	16	17	21	22	25	30	32	0	1	5	6	12	19	27	34	36	37	2	2	33
3	4	5	6	10	12	13	14	15	25	7	16	18	22	24	27	29	31	35	38	2	1	62
3	5	10	15	17	24	25	26	29	35	4	6	12	16	19	22	23	30	32	39	3	0	36
2	4	6	17	18	21	30	33	36	37	1	5	7	8	10	12	14	15	26	35	3	0	51
6	10	14	16	21	23	27	32	36	38	1	7	8	12	13	18	24	29	34	39	0	1	78
6	10	15	19	22	23	28	30	37	38	0	3	13	17	18	20	24	26	32	36	0	1	24
1	10	15	16	17	24	25	29	31	34	0	5	6	7	13	18	30	35	36	39	3	3	82
10	17	18	24	25	28	30	32	35	38	7	11	12	15	19	20	22	26	29	37	1	2	77
1	3	8	18	22	25	29	30	34	38	0	2	7	9	11	17	21	32	33	37	0	2	88
2	8	9	16	19	23	26	32	34	35	7	10	13	17	20	22	27	28	29	30	3	3	69
5	6	7	9	15	20	22	24	34	37	1	3	4	10	11	16	17	25	26	36	2	2	35
7	11	15	19	22	27	28	29	32	33	0	2	4	5	20	21	24	25	35	37	1	0	39
0	1	11	16	20	21	24	29	32	36	5	12	13	18	26	27	28	31	33	39	2	0	93
0	4	6	7	23	26	29	32	35	38	1	10	11	12	14	16	18	24	27	34	1	3	53
1	2	3	13	15	20	26	29	30	34	0	6	8	9	17	21	24	31	32	36	0	1	70
1	12	14	16	17	22	30	31	32	34	2	4	5	7	10	20	23	33	35	37	1	1	21
4	18	19	20	24	31	32	34	37	38	0	2	11	14	15	23	25	26	28	35	2	3	78
6	8	11	13	14	15	17	20	34	37	2	4	10	16	18	23	25	30	36	38	3	2	36
0	2	9	14	15	19	24	25	26	34	1	7	13	16	20	22	28	35	36	38	3	0	47
1	4	7	12	17	18	19	25	29	35	6	8	9	10	13	15	23	24	27	33	0	0	103
3	5	7	10	14	17	22	26	36	39	1	4	11	13	15	16	28	32	34	38	0	2	14
2	5	7	8	10	11	23	24	32	33	1	3	4	6	14	16	22	26	31	39	1	3	16
3	8	9	11	19	26	33	36	37	38	0	1	5	12	15	16	24	25	28	29	1	1	87
0	4	15	18	19	22	24	29	35	37	5	6	7	8	9	13	16	17	28	38	0	0	120
14	15	16	18	23	28	30	31	34	35	4	6	9	11	17	25	27	33	36	39	3	3	77
8	11	13	17	18	22	25	29	33	39	0	1	6	9	12	14	15	28	30	36	3	1	84
2	3	9	11	15	16	17	22	28	34	6	10	12	21	24	30	31	32	36	38	2	1	47
2	3	5	9	10	11	19	24	34	37	0	17	21	22	23	27	30	31	35	36	3	2	77
2	4	15	17	20	23	26	27	30	37	1	8	10	11	21	24	32	33	34	38	3	3	48
1	13	14	18	21	23	29	30	33	34	4	5	10	19	20	27	28	35	36	37	1	0	73
0	2	3	4	5	6	17	19	34	36	1	11	18	22	23	30	31	32	37	39	1	2	52
3	9	12	17	20	24	27	30	31	37	4	5	6	8	13	14	21	23	25	35	3	2	33
0	12	16	18	19	21	24	26	37	39	1	4	7	9	10	22	23	25	36	38	1	1	82
0	1	3	11	14	15	21	26	28	38	5	6	7	9	18	19	24	25	31	37	2	3	51
1	8	9	17	18	21	22	27	32	39	0	3	6	12	13	19	35	36	37	38	3	0	79
14	17	19	20	22	25	29	33	36	37	2	3	5	8	10	12	24	31	34	35	2	3	52
2	13	14	19	31	32	33	34	37	38	0	1	8	16	18	20	21	25	27	36	3	2	85
1	2	9	12	13	14	20	28	31	37	17	18	19	25	26	29	32	35	36	38	1	1	88
0	7	9	10	14	17	23	27	31	34	4	11	16	18	22	25	30	32	35	38	0	0	27
1	10	12	18	20	21	26	29	31	35	6	8	9	13	15	17	27	28	32	33	0	0	77
1	6	8	11	21	26	29	32	33	36	0	2	3	4	13	18	27	28	34	39	0	2	64
1	6	7	8	12	13	25	31	33	39	0	3	5	9	20	22	24	28	34	36	2	3	103
3	4	8	13	14	16	18	21	24	35	2	7	15	22	23	30	33	34	37	39	3	1	49
0	4	6	7	8	15	17	23	34	35	1	11	20	22	24	25	27	28	32	33	2	3	72
2	4	7	12	16	18	25	31	32	37	6	10	17	20	21	23	33	35	36	39	1	0	80
8	11	12	14	16	17	29	31	32	38	3	5	7	13	19	20	27	28	33	36	0	2	81
9	13	17	18	28	32	33	34	36	39	2	3	12	14	16	20	23	25	30	37	3	1	76
2	7	9	17	18	21	25	36	37	38	3	11	12	15	27	31	32	33	34	35	1	0	68
6	9	12	13	15	18	20	22	27	39	0	5	8	10	17	23	25	29	30	35	2	3	97
2	5	7	8	9	12	22	27	28	29	1	10	11	15	21	24	33	34	35	37	1	1	82
0	3	11	13	20	25	29	35	36	38	2	8	9	14	16	17	21	22	24	26	0	1	65
2	5	11	13	19	24	28	35	36	38	1	4	15	18	23	25	27	29	33	34	3	2	78
0	5	6	17	19	25	31	34	35	38	1	4	12	16	20	26	27	29	32	36	0	2	63
7	8	10	13	16	22	24	28	31	34	1	2	3	15	17	18	21	29	38	39	2	2	83
1	7	11	14	15	21	24	28	34	39	3	5	6	10	26	27	32	35	36	37	3	3	54
4	7	9	11	25	27	30	31	36	39	1	3	6	10	12	13	19	26	32	33	0	3	80
6	8	18	20	24	25	31	35	37	38	0	1	4	5	9	11	12	19	33	36	1	3	69
2	6	15	19	21	23	25	26	33	39	3	11	17	20	22	27	30	31	34	38	1	0	43
7	8	10	13	16	18	28	30	31	32	2	3	9	11	12	22	23	34	35	38	3	1	87
3	16	17	23	24	27	33	34	36	39	0	2	4	5	7	11	12	18	20	37	0	0	66
0	2	9	25	26	28	29	34	36	39	1	4	5	12	13	20	24	27	32	38	0	0	107
0	2	8	11	12	14	30	34	36	37	1	6	9	16	19	23	31	32	33	35	3	2	63
2	11	12	13	17	21	27	28	36	37	3	8	15	16	18	26	30	32	33	39	1	1	69
1	4	11	14	18	19	21	24	34	36	10	13	17	25	28	30	31	32	33	38	1	3	74
0	2	4	7	8	23	27	29	31	36	1	5	12	14	15	18	20	21	25	33	3	0	64
9	15	16	19	20	23	29	30	32	35	2	6	12	13	17	25	27	31	37	39	1	0	89
5	12	13	14	20	23	29	31	32	39	0	2	4	7	8	16	30	36	37	38	0	1	86
4	8	11	21	23	25	27	29	33	37	0	2	12	15	17	18	28	31	38	39	2	2	97
11	12	13	18	19	25	29	34	36	39	0	1	2	5	6	10	14	17	26	32	0	1	81
11	15	17	20	24	30	31	32	35	36	3	5	6	9	14	21	25	27	37	38	0	2	48
3	4	5	10	11	13	14	18	21	39	2	6	7	9	15	22	27	33	37	38	0	3	94
4	5	9	17	18	25	28	32	34	35	0	1	2	11	13	14	21	24	27	29	2	3	80
3	5	7	8	20	21	23	26	27	32	9	10	11	17	24	29	36	37	38	39	1	1	74
1	5	8	13	20	23	25	29	33	37	3	9	10	18	19	22	24	27	30	35	2	2	69
0	2	4	10	16	17	18	22	31	36	3	5	6	7	19	20	24	28	38	39	3	2	61
1	2	6	8	13	17	18	21	22	37	3	14	19	24	27	28	35	36	38	39	0	0	81
3	8	10	16	18	19	21	23	24	37	1	2	11	15	22	27	32	33	36	38	2	3	54
0	14	16	22	24	27	29	32	33	39	3	4	8	19	25	28	30	31	34	37	1	0	73
0	2	3	12	13	16	19	21	26	38	4	7	8	14	18	24	28	33	35	39	0	0	49
1	6	10	13	14	15	17	20	22	25	2	4	8	11	12	19	31	36	37	38	3	1	59
10	12	14	17	19	20	28	32	35	36	2	4	5	7	15	18	27	33	38	39	1	3	100
3	17	19	20	23	25	29	30	31	36	2	4	6	9	10	13	16	32	35	37	0	1	87
1	5	7	8	11	13	16	22	36	38	3	6	12	14	18	20	26	27	29	39	1	1	80
0	8	10	12	21	26	27	29	30	36	4	6	13	15	16	18	22	32	35	38	1	2	85
5	7	10	12	20	26	28	33	34	36	8	9	15	17	18	19	23	32	35	39	3	0	109
5	8	10	16	18	19	20	24	33	39	6	9	15	17	21	22	23	29	30	35	3	1	71
1	4	13	14	18	20	21	22	25	37	3	7	12	16	17	19	24	28	32	34	3	3	9
0	4	12	13	18	20	22	27	28	36	1	2	5	8	9	11	16	23	31	35	0	2	46
5	9	12	15	21	22	24	27	33	37	0	1	10	14	16	19	28	30	36	38	0	2	57
0	10	11	12	14	21	25	26	27	35	2	5	7	9	13	18	24	28	34	39	3	2	40
0	1	2	3	10	11	24	26	37	39	5	8	12	17	23	25	29	30	31	32	2	3	53
7	8	10	11	15	21	23	27	28	33	0	2	4	5	20	22	25	26	31	34	1	3	8
4	6	9	15	16	17	26	28	33	34	3	5	7	18	20	21	24	29	38	39	0	3	84
0	1	3	10	14	26	29	30	38	39	4	7	13	15	18	20	22	23	25	28	3	0	56
0	2	10	11	14	17	20	23	31	32	3	4	12	13	21	22	25	30	38	39	3	0	28
3	11	14	17	19	21	22	29	32	38	2	6	7	8	10	12	15	24	25	30	1	1	71
3	9	11	15	16	17	19	20	35	39	1	6	10	24	26	27	28	30	37	38	0	0	76
1	16	17	18	19	23	25	27	29	35	0	3	7	9	10	11	12	14	22	33	0	1	47
2	5	6	10	11	14	15	17	19	31	7	9	12	21	22	23	26	32	36	38	0	0	95
2	11	12	13	18	19	24	25	26	37	0	4	5	6	14	20	22	23	29	36	1	2	89
3	4	5	7	11	15	26	27	29	30	2	14	16	17	21	23	31	34	37	38	0	1	44
4	8	9	10	11	23	30	34	35	39	0	1	3	7	21	24	28	33	36	37	2	1	55
0	2	12	13	20	29	31	33	38	39	1	4	11	15	18	22	23	24	28	36	3	3	74
1	4	9	10	11	19	22	23	27	39	2	3	5	13	14	24	30	31	34	35	1	2	69
2	7	9	17	20	21	29	35	36	37	0	10	14	19	22	25	28	31	32	38	0	3	85
2	3	12	20	22	27	32	33	35	39	0	5	6	8	9	10	11	13	34	37	3	3	100
0	1	10	12	15	17	18	19	33	34	5	7	8	9	11	20	22	26	30	32	0	2	84
5	10	12	15	21	23	29	32	34	35	0	7	11	17	18	19	25	30	38	39	3	0	86
2	3	7	22	23	24	25	29	33	37	6	8	14	17	19	20	26	30	31	32	3	1	65
