Mode: 12 #Games: 1000
p0_0	p0_1	p0_2	p0_3	p0_4	p0_5	p0_6	p0_7	p0_8	p0_9	p2_0	p2_1	p2_2	p2_3	p2_4	p2_5	p2_6	p2_7	p2_8	p2_9	trump	first	fp
0	2	5	10	12	14	15	17	23	34	1	4	6	7	8	22	33	36	37	38	1	2	59
1	2	4	6	8	13	15	16	17	25	3	12	19	22	24	30	31	32	33	39	3	1	85
10	11	14	17	28	29	34	35	36	39	3	9	16	18	24	26	31	33	37	38	1	0	77
0	4	7	10	23	26	32	36	38	39	3	8	11	12	18	20	21	22	24	28	3	0	71
5	7	11	12	16	18	19	36	38	39	0	8	15	20	23	26	27	29	31	33	2	3	110
1	5	14	17	20	25	26	29	34	36	2	4	6	8	9	10	12	22	33	39	0	2	120
1	3	7	9	10	18	21	29	36	38	4	5	6	12	13	15	17	23	24	32	3	1	40
0	4	5	7	9	14	21	22	32	39	1	2	6	10	13	16	17	19	26	34	2	0	72
6	8	10	11	15	17	30	31	36	38	1	3	4	7	9	12	18	19	25	34	1	1	84
5	6	7	10	12	13	14	19	29	38	2	3	16	21	23	24	26	30	32	36	1	3	90
8	13	14	17	18	19	22	27	28	30	0	2	7	11	16	24	25	33	35	36	2	2	98
1	4	7	13	20	21	24	25	28	38	2	5	10	11	27	31	33	34	36	39	3	1	55
0	3	14	19	20	21	22	24	25	37	2	4	9	10	11	12	16	17	27	28	1	2	60
0	3	9	11	16	30	31	32	38	39	1	2	7	12	15	18	20	22	26	35	2	0	57
1	4	7	8	11	18	20	27	29	31	0	2	14	19	22	25	28	32	33	37	0	3	87
5	8	11	12	14	26	28	31	36	38	2	3	15	19	20	21	24	27	30	34	3	2	73
2	15	16	21	24	28	29	31	37	38	0	5	8	11	12	14	17	19	22	30	1	3	72
1	4	5	6	9	16	20	34	36	38	0	3	7	8	10	13	21	23	25	32	0	1	59
2	10	11	12	23	24	27	29	33	37	4	5	7	9	19	28	32	36	38	39	2	0	118
2	3	5	9	20	26	27	28	32	34	8	10	12	15	16	19	21	25	30	37	2	3	80
1	4	6	7	10	13	15	34	35	39	0	5	9	11	17	20	21	28	31	36	1	0	77
5	12	17	19	22	23	25	32	36	39	1	3	4	7	9	15	21	26	28	30	2	2	64
4	5	12	15	16	18	24	27	28	30	0	1	3	7	8	10	19	23	25	33	0	1	69
1	7	8	9	10	17	28	30	38	39	0	2	3	15	16	19	23	33	34	36	2	0	30
0	10	13	19	22	24	26	29	32	36	5	6	7	8	11	23	25	28	33	38	0	1	77
0	9	11	13	21	23	24	32	36	38	4	7	12	14	18	19	22	27	29	34	1	3	102
1	10	12	15	27	28	33	34	36	39	3	6	7	8	14	17	20	21	22	25	1	2	38
0	1	2	6	8	12	16	18	23	29	7	10	14	15	20	22	25	30	32	34	0	1	65
2	7	8	15	19	21	26	32	35	36	0	4	5	16	20	25	29	30	31	38	1	2	43
4	6	7	10	12	13	22	26	28	34	0	2	8	9	17	19	20	27	30	35	0	0	97
0	2	6	10	16	20	25	31	34	37	1	9	13	17	24	26	28	29	35	36	0	3	52
2	3	11	17	22	24	26	33	35	39	0	1	13	14	15	20	23	27	29	38	2	2	71
7	8	9	15	27	29	30	31	33	36	0	4	12	13	14	16	19	23	37	39	1	3	84
3	4	19	23	25	29	30	31	35	39	0	6	8	10	12	14	18	22	27	28	3	0	88
3	8	22	24	25	26	28	29	31	37	0	2	5	9	13	14	15	27	32	36	1	1	49
1	2	5	9	13	20	22	28	33	36	0	8	15	16	17	24	30	31	32	37	0	0	70
0	2	3	11	12	13	18	23	34	35	5	6	8	10	14	17	20	24	38	39	1	2	67
7	10	19	25	26	27	36	37	38	39	2	3	4	13	15	17	20	29	32	33	2	1	90
2	9	19	20	21	24	25	26	28	31	3	15	16	22	27	32	34	36	38	39	1	1	63
5	11	12	19	20	23	26	28	33	34	6	7	13	14	18	24	25	27	30	37	0	3	34
3	9	10	12	20	24	27	32	35	37	2	7	11	15	19	21	25	26	29	30	2	2	85
1	5	8	9	11	12	18	30	32	35	2	6	10	13	16	19	23	25	27	34	2	2	71
0	2	3	5	11	13	15	23	32	33	1	19	20	22	24	26	28	36	37	39	2	0	55
7	8	10	11	12	16	28	31	35	39	0	1	14	15	20	23	29	33	36	37	0	3	73
1	8	10	11	12	22	28	30	32	35	5	7	16	17	18	23	33	34	36	37	0	3	10
1	2	6	8	13	20	23	33	38	39	3	7	11	12	17	24	28	30	31	36	1	1	59
5	9	10	16	18	20	24	26	31	37	0	2	3	4	11	12	17	27	29	32	2	0	51
0	1	2	3	4	10	12	27	30	32	11	13	14	17	23	25	31	35	38	39	3	2	56
0	1	2	4	5	6	17	18	19	33	8	11	12	14	15	22	23	26	27	34	1	1	66
4	16	19	24	27	28	29	34	36	38	1	2	12	17	18	23	25	26	31	33	0	3	48
1	3	4	8	16	18	24	28	35	36	0	7	10	15	20	25	27	33	38	39	2	0	36
2	5	12	17	18	19	21	22	27	29	0	7	11	13	20	24	28	31	33	38	1	3	78
4	6	11	12	16	17	19	27	33	35	1	2	3	8	14	18	23	25	26	30	0	2	44
1	3	4	6	12	13	14	19	25	26	8	11	15	17	20	23	31	32	36	38	1	0	61
9	10	12	14	17	19	20	28	30	32	4	7	11	15	16	18	21	24	27	34	1	1	98
7	10	16	19	21	23	29	33	37	38	5	8	9	13	15	20	25	34	36	39	2	0	106
3	4	12	13	21	23	27	30	31	33	9	17	18	19	22	24	25	28	34	39	3	3	60
4	6	7	8	17	19	24	27	33	39	2	5	9	11	16	18	22	23	25	36	0	1	95
7	10	16	21	22	29	32	36	38	39	0	1	3	5	13	23	26	30	35	37	0	2	48
6	8	9	11	16	18	27	32	35	39	0	2	3	14	15	24	28	30	31	36	3	1	78
1	7	9	12	16	19	20	21	23	28	2	3	6	14	15	32	33	34	36	39	3	0	70
8	9	10	19	28	30	31	35	37	39	0	1	2	3	22	23	26	29	34	38	1	2	101
8	15	16	20	22	24	25	27	28	29	2	3	4	7	13	21	26	32	33	35	0	3	47
2	7	11	14	16	20	29	31	35	39	5	6	17	19	21	22	27	30	34	37	1	2	85
3	9	24	26	27	28	29	31	32	39	8	11	12	16	19	23	30	33	37	38	1	1	72
3	4	6	14	15	20	22	26	31	39	1	7	8	10	11	18	19	24	34	35	0	3	88
2	4	5	6	10	14	15	20	23	31	0	3	12	21	24	25	33	35	36	38	0	0	44
0	3	7	9	15	19	22	25	26	38	1	4	5	11	16	18	21	23	28	33	2	3	86
3	4	7	22	24	25	27	29	37	38	2	5	6	9	12	21	23	30	35	36	3	2	79
2	3	5	6	11	23	28	29	36	39	1	4	12	13	14	20	24	30	34	38	3	0	36
9	11	12	18	22	25	27	28	31	38	0	4	10	15	23	30	34	35	37	39	1	1	85
0	3	4	7	8	14	27	30	33	39	5	6	15	16	18	21	23	25	34	37	1	3	25
3	4	5	7	8	10	16	17	23	35	0	2	6	12	22	24	26	28	29	30	1	0	67
3	6	9	10	11	12	13	18	21	22	7	14	16	27	28	29	32	34	35	39	3	1	90
6	7	9	11	13	15	27	32	34	35	1	4	14	19	21	24	25	28	29	39	2	2	93
1	12	20	21	24	26	28	32	37	38	3	5	11	13	17	22	25	31	33	36	0	0	39
7	9	14	15	20	29	30	32	35	37	8	16	17	21	24	25	28	36	38	39	3	1	96
0	4	9	13	16	19	21	23	24	36	1	2	6	14	20	25	31	32	35	38	1	2	26
0	1	9	11	16	22	24	28	29	38	6	7	8	15	18	32	33	35	36	39	0	3	104
6	9	15	21	22	31	34	35	37	39	2	10	23	25	26	27	29	30	32	38	2	1	91
4	7	10	11	14	15	19	20	30	38	0	9	16	21	22	25	29	31	35	36	2	2	80
2	7	11	18	27	28	29	34	38	39	1	6	8	13	19	20	23	30	31	35	2	3	71
3	12	16	23	25	29	32	33	35	37	8	9	19	20	22	24	28	36	38	39	0	0	76
2	3	10	12	14	23	24	31	32	34	4	6	7	8	22	28	29	30	33	38	1	3	41
3	6	7	14	21	23	32	35	36	37	0	1	4	9	17	18	19	22	30	31	3	2	76
0	3	4	5	15	18	26	27	30	31	9	10	17	19	23	24	29	34	35	37	0	0	84
1	4	13	18	24	27	29	32	33	36	3	5	7	8	9	11	20	26	30	31	3	1	68
2	11	14	15	18	19	22	23	27	36	1	3	7	12	20	21	28	30	31	33	1	3	52
1	3	4	5	9	12	19	34	36	38	2	6	10	11	15	16	26	29	32	39	1	0	102
7	16	19	20	26	29	30	34	38	39	0	5	11	18	21	22	23	28	31	36	2	1	80
4	5	9	10	15	17	18	23	24	34	2	6	11	20	25	29	30	32	35	36	2	2	53
3	6	14	19	21	23	33	34	35	37	1	10	12	16	18	20	27	31	38	39	1	1	98
1	8	12	14	15	27	28	30	36	38	2	5	11	16	22	23	24	25	26	31	1	0	43
0	2	9	10	12	15	28	37	38	39	3	7	8	13	18	20	21	26	27	34	3	2	75
0	2	7	12	14	16	19	24	27	38	1	3	6	15	23	26	31	32	36	37	0	3	52
0	2	4	16	17	20	21	24	37	38	3	8	10	15	18	23	29	34	35	39	2	2	79
0	6	11	17	25	26	29	30	35	36	3	4	7	14	19	20	23	24	37	38	0	1	52
4	9	10	16	17	20	28	30	33	37	18	19	21	22	24	26	31	36	38	39	3	3	116
5	7	15	19	23	25	29	32	34	36	2	9	11	17	20	24	27	28	30	39	1	0	73
0	3	11	15	17	23	24	28	30	37	5	7	10	21	25	26	27	35	36	38	0	3	13
2	6	11	13	16	18	23	30	33	36	5	10	12	14	25	28	29	31	32	39	0	2	60
5	8	12	18	19	22	26	27	32	37	0	7	9	15	16	25	29	30	35	36	0	0	88
5	11	13	17	20	21	23	33	34	37	3	14	15	16	19	25	27	32	35	39	1	1	74
0	1	12	18	19	24	25	27	33	36	2	7	9	13	14	15	16	29	37	38	1	0	85
4	7	9	13	17	18	19	21	25	38	0	5	6	10	11	26	29	32	33	35	1	3	103
1	3	7	21	23	26	30	32	33	37	4	8	12	13	14	24	29	31	35	38	0	1	71
0	1	8	9	11	19	24	25	35	39	2	6	7	10	14	29	33	34	37	38	1	2	76
1	3	4	7	16	20	23	29	33	36	5	8	11	15	17	21	26	32	34	37	2	1	35
2	6	7	18	19	20	22	32	34	39	5	10	11	13	15	17	23	24	25	29	0	0	60
4	6	8	17	19	21	26	31	37	38	0	2	7	13	16	22	24	27	28	35	2	2	78
6	8	12	19	25	26	29	30	34	35	0	5	10	11	15	17	20	22	24	32	0	3	60
2	3	14	16	23	24	28	29	32	35	1	4	8	9	12	19	20	30	33	34	0	2	73
3	5	10	11	16	18	23	26	28	38	6	8	9	12	15	25	27	29	33	36	1	1	63
6	7	9	11	16	23	28	30	35	39	8	13	14	15	18	21	26	27	33	34	1	3	73
2	9	10	11	18	28	34	36	37	38	3	4	8	19	21	24	25	27	35	39	1	0	87
3	4	6	13	15	21	28	31	33	36	5	7	8	17	22	24	26	27	35	38	3	3	43
4	6	9	10	12	14	22	23	29	31	1	8	11	15	25	32	33	34	36	38	0	2	67
1	4	5	7	20	25	27	31	33	34	3	6	8	9	11	19	29	35	38	39	1	0	31
9	12	13	15	17	24	25	26	27	30	0	2	5	7	19	23	32	35	37	38	2	1	82
10	12	18	25	28	32	33	35	38	39	1	6	9	13	15	21	24	31	36	37	0	0	72
4	15	16	21	23	24	28	29	36	38	0	5	13	14	17	18	22	25	30	31	1	3	83
2	4	9	15	19	20	23	28	30	32	5	6	10	11	18	22	27	34	38	39	0	1	85
0	10	13	16	18	22	26	35	36	37	3	4	7	12	15	17	19	29	31	32	2	2	57
2	8	10	18	24	26	34	37	38	39	3	6	7	9	19	23	27	29	32	33	3	1	88
0	2	6	14	17	25	27	34	35	38	7	8	10	12	13	15	16	21	22	33	2	0	10
0	4	5	8	22	30	31	34	36	38	6	9	10	14	18	21	23	25	32	35	1	2	44
8	20	22	24	27	32	34	35	36	37	0	9	10	13	14	18	19	23	28	29	1	3	104
4	8	9	10	11	18	19	21	33	35	2	3	5	6	12	15	23	24	26	31	0	2	98
8	9	15	18	24	29	31	32	35	39	1	2	3	7	12	14	20	22	28	33	2	1	78
2	4	11	18	22	25	26	30	31	33	5	7	10	13	24	29	34	36	37	38	2	3	32
8	10	14	16	17	22	24	26	29	30	0	4	5	7	11	18	21	28	32	34	2	0	76
1	4	9	12	18	23	29	31	32	38	6	10	11	13	14	16	19	20	22	28	1	3	99
4	10	11	12	13	16	22	27	34	37	2	5	8	14	17	25	26	28	32	33	0	2	41
0	1	2	7	21	24	27	30	34	37	4	8	9	12	15	16	23	26	32	35	3	0	45
6	7	8	9	12	16	17	34	35	39	2	5	10	11	15	20	25	26	27	38	1	1	94
1	2	5	7	15	19	33	34	35	39	6	8	11	12	14	20	25	28	31	37	0	0	87
0	10	16	19	22	23	30	31	32	37	1	2	13	20	21	24	26	27	28	35	3	3	33
3	5	11	12	23	25	26	27	28	32	0	1	7	16	17	19	20	29	30	37	0	1	15
0	3	11	16	20	28	29	37	38	39	1	2	6	8	17	18	21	22	23	25	0	2	100
7	13	16	17	24	27	31	32	33	38	0	3	4	5	14	21	23	26	28	37	1	1	8
0	12	15	17	18	21	25	26	30	39	7	9	13	16	19	22	24	35	36	38	3	0	105
2	5	12	19	22	27	30	34	38	39	4	6	10	11	17	20	21	26	31	36	3	2	74
0	4	8	9	12	23	27	29	32	36	2	3	5	11	16	19	30	31	33	37	2	3	71
2	5	7	10	18	19	21	24	28	32	11	12	14	23	30	31	33	36	38	39	0	2	29
0	3	5	6	9	11	13	14	24	35	7	8	15	18	25	28	31	32	37	38	2	1	51
3	4	8	9	11	17	19	27	31	37	5	7	13	20	24	25	28	29	30	39	2	3	97
1	2	6	9	16	23	25	30	32	37	0	4	15	19	26	27	31	34	38	39	1	0	40
1	3	5	6	16	17	21	25	26	38	4	8	10	15	19	20	22	27	30	39	1	3	50
2	15	16	21	22	25	26	27	30	31	3	6	11	14	17	20	29	34	35	39	3	2	50
0	6	7	10	15	18	19	28	34	35	3	12	13	17	20	21	24	27	29	30	2	0	85
2	7	11	13	14	17	19	20	29	39	0	1	6	9	10	21	24	26	28	34	2	1	109
6	12	13	15	19	23	29	30	35	39	1	2	5	11	14	16	18	20	21	36	2	3	32
2	7	8	9	11	20	23	24	27	28	0	1	6	15	16	19	30	34	38	39	2	0	94
1	3	8	9	12	29	31	34	35	36	4	5	6	15	18	19	26	32	33	37	3	1	90
2	8	9	14	17	21	22	26	33	36	3	6	10	11	15	16	18	23	28	39	3	2	62
5	6	7	11	16	17	23	25	26	32	3	8	13	14	15	27	28	30	31	34	2	0	26
14	17	19	21	25	30	32	34	35	39	0	3	4	5	11	16	23	26	27	29	1	1	85
23	25	27	28	29	30	31	33	37	39	1	3	5	6	10	16	24	32	34	35	1	2	55
2	3	4	8	9	11	17	20	31	33	5	16	18	19	21	25	30	32	37	38	1	3	98
3	9	15	16	23	26	29	32	33	39	5	6	7	10	11	12	20	22	31	37	2	2	57
2	5	8	11	22	27	28	32	34	36	0	3	14	18	29	30	31	33	35	39	3	1	94
4	11	15	22	24	27	31	35	36	37	3	6	9	12	13	17	26	28	33	34	0	3	41
0	2	8	10	25	26	28	31	32	36	3	4	9	11	14	15	20	21	23	35	2	0	45
0	6	7	8	14	15	19	24	29	30	4	10	16	20	22	27	33	34	36	39	1	3	81
2	9	13	15	18	20	23	25	27	39	6	8	11	12	14	16	24	31	32	38	2	2	55
3	5	8	11	12	13	16	21	30	31	7	9	17	19	23	24	25	33	36	39	0	0	67
7	10	11	16	17	18	20	21	33	38	1	2	14	15	25	29	34	35	37	39	1	1	104
0	10	12	16	20	22	24	27	32	38	1	4	6	13	14	21	25	30	33	34	3	3	5
10	13	14	20	21	27	28	34	38	39	3	6	7	11	12	16	17	22	33	35	2	0	105
0	2	3	6	8	12	17	18	21	28	1	7	9	13	16	23	27	29	31	37	2	1	78
2	5	7	16	18	29	30	32	37	38	1	8	9	12	15	19	27	34	35	39	0	2	110
0	3	4	5	7	19	25	27	36	37	6	9	10	15	17	18	23	29	33	38	1	0	113
5	11	12	16	28	30	31	36	38	39	1	4	6	10	13	14	15	17	21	32	3	1	60
0	3	6	7	11	22	25	30	35	38	1	4	10	17	20	26	31	33	36	39	2	2	50
1	4	5	10	11	12	14	15	37	38	3	6	16	21	23	24	28	30	33	36	1	3	46
0	1	4	9	18	20	34	35	37	38	5	7	8	10	11	13	14	25	27	39	1	1	46
0	2	5	7	11	14	17	19	21	32	4	13	16	18	26	29	33	34	37	38	0	2	62
0	1	2	3	5	6	7	30	34	35	16	18	20	21	23	24	28	29	32	38	0	3	64
1	6	14	18	20	21	28	32	35	36	0	8	9	13	23	27	30	31	38	39	0	0	46
2	8	10	11	14	20	26	27	29	36	1	3	16	18	19	23	24	25	32	39	1	2	113
1	2	3	4	6	23	24	28	36	37	5	8	10	12	14	20	21	34	35	39	3	3	40
5	9	15	18	19	23	33	34	37	38	4	6	7	8	21	22	24	25	26	35	2	0	87
0	2	12	19	23	24	25	29	30	34	3	6	7	9	13	14	15	21	27	38	2	1	97
1	2	4	6	10	14	26	28	29	38	0	7	13	15	16	17	21	23	25	31	2	3	32
0	4	12	18	21	23	24	29	30	35	5	6	17	22	27	31	33	36	38	39	3	0	93
1	3	6	7	17	21	26	31	35	39	0	10	12	18	19	23	25	30	33	34	1	1	62
6	12	14	16	17	20	24	31	34	37	0	4	8	9	11	13	15	21	23	27	0	2	43
5	7	10	14	17	27	29	30	34	35	6	12	19	20	22	25	26	36	37	39	0	0	73
2	5	7	9	10	18	21	27	34	37	1	4	8	12	17	19	31	32	35	38	2	1	37
0	1	2	6	10	20	21	28	29	33	8	11	13	24	27	30	31	32	38	39	2	2	56
7	11	12	14	15	19	24	28	30	39	1	8	9	13	18	21	25	32	36	38	3	3	79
0	3	5	13	16	17	22	29	36	37	1	6	21	24	28	31	32	33	38	39	0	1	64
2	13	15	17	20	21	24	30	35	36	1	4	5	9	10	14	26	27	31	34	0	2	39
0	1	4	7	8	9	13	16	19	37	3	5	6	15	18	28	29	32	33	35	1	3	99
1	3	12	17	22	24	31	32	34	37	4	6	7	11	13	14	20	21	28	29	2	0	49
5	6	11	12	14	24	26	31	36	37	0	16	19	21	22	25	29	34	38	39	2	2	78
2	8	14	21	24	27	28	30	32	39	7	9	12	17	20	23	26	29	35	36	2	3	76
4	6	10	15	17	19	21	26	27	32	0	1	11	13	20	22	23	28	36	38	2	0	69
0	6	12	14	19	21	28	29	32	33	4	5	8	15	18	22	24	31	35	36	2	1	66
0	12	14	16	19	20	27	28	29	34	1	2	4	9	10	17	18	21	31	36	3	3	65
11	12	13	18	22	28	31	32	36	39	2	6	20	23	25	26	29	34	37	38	1	0	56
1	5	11	12	13	14	16	21	32	33	2	17	20	22	23	25	29	34	35	37	0	1	8
8	14	16	17	19	29	35	37	38	39	0	2	4	6	7	10	11	26	33	34	0	2	95
0	16	18	19	20	23	24	28	29	37	2	4	8	11	12	13	25	31	33	38	3	0	94
1	5	6	8	13	14	16	19	31	33	0	4	20	24	26	28	29	32	35	38	0	1	52
0	6	9	13	16	20	29	32	37	38	1	3	5	15	17	18	25	27	33	39	1	2	98
0	8	10	11	20	30	32	33	35	36	1	2	7	12	19	23	26	29	34	38	0	3	80
1	3	8	14	17	23	24	25	27	34	0	5	10	18	19	21	26	28	29	30	1	1	39
1	4	15	17	19	24	25	33	35	36	2	8	9	12	13	18	21	26	30	31	3	2	50
1	6	15	19	23	25	28	31	32	35	3	5	9	16	20	21	22	24	29	34	2	3	89
2	11	12	16	19	25	26	30	36	38	1	4	6	7	10	13	15	17	29	35	2	0	64
2	5	6	7	10	15	20	26	35	39	9	11	12	14	17	23	28	33	34	38	2	2	46
12	17	18	20	21	25	29	33	35	38	6	8	11	15	23	27	28	31	32	39	0	3	42
0	9	11	12	22	27	32	33	34	39	2	8	13	16	17	20	21	24	35	36	1	0	76
0	7	10	18	19	23	25	29	30	39	1	2	4	11	12	22	28	31	33	37	0	1	74
1	4	16	25	26	30	32	33	36	37	0	5	11	12	18	19	21	27	34	35	2	3	22
0	1	20	22	24	26	28	31	33	34	9	10	11	12	15	19	23	30	32	35	3	0	52
1	5	8	14	15	24	31	33	34	37	2	3	6	7	9	11	18	19	20	25	3	1	49
0	1	5	12	15	16	20	35	38	39	2	9	11	14	19	21	28	32	34	36	3	2	74
9	19	20	26	29	30	33	34	36	39	1	3	4	10	12	17	23	25	28	37	0	0	82
1	2	17	20	26	30	31	35	37	39	0	12	13	18	19	22	29	34	36	38	0	1	40
4	13	16	17	19	22	28	33	35	39	0	2	3	7	8	12	23	25	29	38	3	2	88
0	1	9	13	14	26	30	31	34	37	4	7	8	15	19	21	32	33	35	39	1	3	63
0	5	12	14	18	21	22	23	31	39	7	16	17	20	26	27	28	32	33	37	3	1	63
4	6	10	19	20	21	23	29	32	38	1	5	17	25	26	27	31	34	35	39	1	2	25
1	3	11	13	22	24	25	32	35	39	2	6	14	16	18	26	28	30	33	37	2	3	55
7	16	18	19	20	22	34	35	36	38	0	1	4	15	25	26	28	29	31	39	2	0	86
0	4	6	9	12	15	22	25	28	36	11	17	18	21	24	27	30	32	37	38	2	2	63
3	6	7	12	20	23	24	28	31	32	1	8	10	11	13	14	17	27	30	36	0	3	29
3	4	5	6	13	19	22	26	29	34	0	1	9	12	14	16	21	28	35	38	3	0	66
0	1	7	8	12	13	15	16	31	36	2	10	17	18	25	27	29	33	34	37	2	1	66
1	2	7	9	11	20	22	33	34	38	0	5	8	13	17	19	21	27	35	37	1	3	73
3	5	7	17	19	28	33	34	36	39	8	10	15	16	20	24	25	29	30	31	2	0	118
9	15	16	23	25	28	29	30	33	37	3	5	7	18	24	27	31	34	36	38	3	1	92
3	8	11	16	20	21	29	30	31	36	2	4	7	9	14	22	25	28	35	39	1	2	62
1	2	8	13	16	25	28	29	32	34	5	6	10	11	21	23	26	33	37	38	0	0	64
5	6	7	11	17	18	22	32	36	37	4	8	10	12	13	16	20	26	27	33	3	1	22
1	3	7	11	12	17	21	22	30	37	5	9	10	13	14	19	24	26	29	35	3	2	27
8	9	17	18	19	22	27	29	30	36	0	3	4	5	10	21	26	33	38	39	2	3	82
0	1	2	5	15	24	27	30	35	38	10	13	17	21	23	25	26	31	33	39	1	1	23
2	9	18	19	21	22	23	24	29	32	1	5	12	13	14	20	26	33	37	39	0	2	79
3	12	17	24	25	27	31	35	38	39	0	1	6	7	13	16	20	21	22	28	3	3	70
3	11	17	18	23	24	25	31	37	38	6	7	9	16	21	22	27	29	33	34	0	0	77
2	4	6	10	12	13	28	36	37	39	0	1	9	17	30	31	32	33	34	35	0	2	90
0	3	10	12	17	18	19	22	27	34	1	6	7	11	13	16	20	21	26	30	0	3	23
5	9	13	19	29	30	31	32	33	37	2	3	8	14	16	18	24	26	36	39	2	0	74
1	5	7	9	13	18	22	28	31	32	2	6	12	14	16	19	24	25	26	29	2	1	120
0	3	4	5	16	17	18	26	28	36	2	6	13	15	21	24	27	29	37	39	2	3	76
5	7	14	15	18	27	29	33	35	37	2	3	17	19	22	23	25	30	31	39	1	0	67
1	2	5	7	16	18	31	34	35	36	0	4	14	15	17	24	25	29	30	37	3	1	48
5	11	15	16	17	18	25	28	34	38	3	6	7	9	13	14	19	20	24	32	0	2	65
5	6	17	18	20	21	30	32	33	39	1	7	12	13	14	19	27	28	35	36	3	0	77
0	6	7	13	18	22	31	32	35	39	3	4	8	9	16	20	23	24	26	36	1	1	33
3	12	13	16	18	23	30	31	32	36	0	9	14	20	21	22	25	26	28	34	1	2	45
1	8	10	14	31	33	34	35	36	39	11	12	13	15	16	23	26	27	29	30	2	3	45
6	10	13	15	17	18	19	35	37	38	1	4	7	16	23	26	27	31	32	34	0	1	55
0	6	7	12	15	19	22	25	31	35	1	4	8	11	20	24	29	32	37	38	1	2	57
3	7	20	24	27	28	30	36	37	38	1	5	6	9	11	17	18	23	29	33	1	3	81
3	13	14	20	22	23	24	32	34	38	2	6	8	12	21	29	35	36	37	39	3	0	82
2	17	20	21	26	31	33	35	37	38	10	12	14	19	22	25	28	30	34	39	1	2	92
8	9	12	18	19	27	28	32	35	39	1	2	3	4	7	14	17	20	21	38	2	3	94
1	8	9	11	16	19	23	30	31	38	0	2	4	6	17	20	21	28	33	35	0	0	90
3	5	13	24	27	29	34	35	37	39	6	8	11	14	15	16	18	22	28	30	3	1	96
2	5	9	14	20	21	27	29	37	38	4	7	11	13	17	18	19	25	28	34	1	3	100
0	3	5	11	12	14	17	22	23	27	7	10	13	16	24	29	31	32	33	38	0	0	40
2	3	11	18	19	20	22	27	31	35	5	13	14	16	17	25	26	29	36	38	2	1	92
1	3	8	15	16	21	23	30	31	33	5	11	17	20	22	24	29	34	37	38	2	2	52
0	2	5	9	16	20	21	27	36	37	3	4	6	7	17	23	29	31	32	35	0	0	60
0	4	5	7	9	13	23	36	37	39	1	3	6	10	15	18	24	25	26	27	0	1	60
1	10	13	14	15	16	17	21	30	34	3	8	20	25	27	28	33	35	36	39	3	2	39
15	17	19	22	25	31	32	36	37	38	1	2	3	5	6	7	18	21	34	35	3	3	84
1	5	6	16	29	33	36	37	38	39	7	9	11	12	13	14	15	17	32	34	2	1	43
0	2	23	24	25	26	27	29	37	38	6	8	11	13	14	17	18	21	31	39	3	2	39
3	5	10	13	16	18	22	23	28	35	0	1	2	14	15	21	26	29	38	39	3	3	41
1	5	12	14	17	20	26	29	30	38	2	6	10	11	21	23	31	32	33	34	0	0	27
0	2	5	10	12	14	16	23	27	31	1	3	8	13	22	25	30	36	38	39	3	2	59
5	6	15	17	19	22	25	27	30	37	0	4	13	14	16	18	21	23	34	39	0	3	34
7	8	11	15	28	29	31	36	37	39	6	9	13	20	21	23	25	27	33	35	3	0	76
1	8	13	16	19	25	31	32	35	38	2	22	23	26	27	29	30	33	36	39	3	1	87
5	6	7	10	11	16	24	32	35	38	0	3	8	9	13	21	23	25	28	39	0	3	89
2	7	13	15	17	18	19	26	33	38	0	1	4	10	11	14	20	25	28	36	0	0	37
3	4	10	11	20	21	22	30	32	37	5	12	14	15	18	19	24	29	31	39	2	1	52
2	9	14	19	20	21	24	25	28	35	0	1	4	11	13	18	23	26	31	37	0	2	44
0	12	15	16	18	22	23	27	28	32	6	17	19	24	26	31	34	36	37	39	3	0	94
0	6	12	20	24	29	33	35	36	37	2	7	10	15	19	26	27	28	38	39	3	1	91
0	1	6	9	20	23	27	29	37	38	3	7	12	14	16	21	22	35	36	39	0	2	91
0	1	6	7	17	19	22	28	33	35	3	4	8	15	20	27	31	32	34	36	2	3	41
6	11	15	18	20	21	24	29	30	39	0	9	12	13	16	25	26	32	34	35	3	1	66
4	7	14	23	25	27	29	30	33	36	1	3	6	17	18	20	22	28	31	39	3	2	58
4	5	6	22	26	28	32	33	34	35	0	3	7	8	9	15	16	25	31	39	0	3	73
1	3	9	12	19	20	23	24	31	38	0	4	15	26	32	33	34	35	37	39	3	0	98
1	2	5	9	12	18	21	25	35	38	0	3	8	13	15	16	17	24	28	31	1	2	80
0	7	10	12	20	22	23	26	33	39	2	3	4	6	8	11	18	19	31	38	3	3	55
8	13	15	21	23	26	29	30	35	38	1	2	9	12	16	17	22	31	33	34	3	0	56
0	7	17	18	19	28	29	34	38	39	2	3	4	11	13	16	24	26	30	36	0	1	80
3	9	17	21	23	24	29	31	34	39	0	4	13	18	19	22	27	35	37	38	0	3	96
3	7	15	21	23	29	33	34	35	36	0	2	9	13	17	24	25	28	30	38	0	0	60
0	3	8	10	11	12	14	15	37	38	9	13	16	17	18	20	22	26	32	35	2	1	45
0	1	3	6	10	14	17	19	23	31	2	4	13	16	18	22	29	32	36	37	1	2	65
0	6	7	9	10	15	20	21	30	32	5	8	16	18	25	26	33	35	36	39	1	0	44
0	3	6	9	14	15	26	35	36	37	4	5	7	16	21	22	25	27	30	32	2	1	62
