Mode: 11 #Games: 10000
p0_0	p0_1	p0_2	p0_3	p0_4	p0_5	p0_6	p0_7	p0_8	p0_9	p2_0	p2_1	p2_2	p2_3	p2_4	p2_5	p2_6	p2_7	p2_8	p2_9	trump	first	fp
3	8	11	12	14	15	25	27	34	37	0	1	4	6	10	13	16	17	29	36	1	1	67
1	4	5	7	16	17	27	33	34	36	0	8	10	12	13	20	24	29	35	38	0	3	51
6	19	20	21	22	31	32	35	37	39	1	7	11	14	15	17	24	29	34	36	1	3	42
1	6	7	9	12	17	22	26	27	32	2	5	8	13	15	30	31	33	35	38	0	2	53
0	5	9	10	11	13	18	26	30	39	1	4	8	16	23	24	27	35	37	38	0	2	77
1	7	13	16	21	22	24	29	32	36	0	4	9	14	17	30	31	34	35	37	1	0	32
0	7	12	17	20	22	28	31	34	39	2	4	5	6	15	18	27	32	35	38	2	0	61
0	4	12	13	16	18	22	27	28	34	2	3	5	8	9	14	23	31	33	37	2	3	64
2	4	9	12	13	20	21	25	33	35	6	7	18	24	28	29	30	34	36	37	2	3	55
1	6	7	11	16	23	24	28	30	33	12	18	22	25	26	27	34	35	37	38	0	1	22
1	3	4	6	23	32	34	37	38	39	2	9	13	15	17	19	20	22	25	33	1	1	77
0	4	6	16	17	18	19	28	29	31	1	5	11	12	21	23	27	34	37	39	1	0	60
7	8	20	21	22	23	30	31	35	38	1	13	14	18	19	25	26	32	34	36	2	0	49
1	3	7	18	20	24	25	26	32	36	0	2	4	9	12	15	21	33	34	37	2	2	34
2	8	13	16	19	24	35	36	38	39	3	4	6	10	15	18	20	26	27	37	0	2	101
3	5	7	8	11	14	18	21	33	39	0	4	6	13	15	16	19	27	29	36	1	1	84
6	12	14	18	20	23	27	30	32	35	1	2	4	8	9	11	16	17	28	36	1	1	56
0	1	3	6	10	11	19	23	28	34	7	8	12	20	22	25	33	36	37	39	2	3	78
2	3	8	12	14	23	30	36	37	39	1	17	19	24	25	26	27	28	29	35	0	3	79
3	6	8	9	10	15	27	33	35	39	0	2	11	13	14	18	22	23	24	37	1	2	68
2	11	13	15	17	20	21	22	24	36	3	5	7	9	18	19	23	26	28	34	0	2	87
6	7	8	10	18	25	30	31	33	37	2	13	15	16	17	19	20	28	35	38	3	0	56
3	6	7	8	11	15	17	19	30	37	0	9	10	13	23	25	26	32	36	39	0	0	76
2	5	9	22	23	24	25	26	27	28	1	4	11	14	15	16	19	30	31	36	3	3	49
2	3	6	9	13	24	25	29	31	36	0	1	4	7	15	18	23	27	32	34	0	3	56
0	8	11	12	16	17	26	31	34	38	5	6	7	9	10	20	32	35	36	39	0	1	85
14	16	21	22	25	28	31	32	35	36	1	7	9	10	11	18	20	24	26	34	2	1	60
2	6	7	10	14	16	20	23	33	35	1	3	18	24	25	28	29	31	34	38	0	0	35
12	18	19	21	23	26	28	33	34	35	0	2	5	8	11	14	16	24	29	31	2	0	70
10	13	20	21	22	25	27	30	32	35	0	6	7	12	15	18	31	33	34	36	0	2	14
6	12	13	15	20	21	23	24	28	29	0	1	7	26	33	34	35	36	38	39	0	2	46
7	8	17	21	22	23	26	28	29	39	5	11	16	18	19	24	25	30	33	34	3	1	60
9	11	13	14	16	17	18	26	30	37	0	3	5	6	15	21	22	28	35	38	3	1	51
0	5	6	9	15	16	17	19	30	35	4	7	11	14	18	21	22	24	26	29	1	3	100
5	7	10	13	17	21	25	26	33	37	0	4	9	11	12	16	22	23	30	36	2	3	18
0	1	7	12	14	15	19	32	33	37	3	4	5	10	18	26	27	29	34	39	0	2	78
1	2	5	9	13	18	19	23	25	31	0	3	8	15	17	27	28	33	35	38	0	2	89
7	8	20	24	25	26	31	32	34	37	6	10	11	13	14	16	19	21	29	30	0	0	21
2	3	9	15	18	21	26	28	33	35	5	7	8	11	14	16	23	27	32	34	0	0	77
14	16	25	26	27	28	30	32	35	36	3	8	9	11	12	24	31	34	38	39	2	3	80
3	4	5	6	18	19	22	25	33	37	9	12	15	20	26	29	34	36	38	39	0	3	81
0	4	6	13	17	19	21	24	32	33	3	5	8	11	14	18	25	30	36	37	0	1	75
0	1	5	12	15	24	29	32	35	36	14	16	20	21	25	27	30	31	33	34	1	1	42
9	10	14	18	19	22	23	35	36	38	2	6	8	11	12	16	20	21	26	31	0	0	67
0	3	4	10	13	18	28	29	32	34	2	6	12	14	21	22	26	31	33	38	1	0	55
0	6	7	14	15	17	18	24	32	36	1	3	16	23	29	30	31	33	35	37	1	2	40
10	13	14	18	19	26	27	31	32	33	1	2	3	6	7	12	15	22	23	24	1	2	48
6	17	21	23	25	28	30	32	38	39	9	11	12	14	16	19	20	22	24	29	2	1	92
0	3	10	13	15	16	20	25	31	36	1	6	7	8	19	22	24	30	33	34	2	1	33
3	4	5	12	19	26	31	33	35	37	0	6	9	10	11	21	23	27	30	32	1	3	22
5	8	9	14	17	21	26	27	30	38	2	3	10	11	18	19	25	32	36	37	2	3	76
1	6	14	15	16	18	22	23	24	28	9	10	13	19	27	34	35	37	38	39	2	2	67
4	5	12	16	17	18	20	25	28	35	3	8	10	11	21	29	30	32	36	37	2	2	40
0	3	4	8	17	19	23	32	37	38	5	7	16	21	25	26	27	35	36	39	2	0	58
0	12	15	23	24	25	28	29	31	32	2	3	6	9	13	14	16	21	27	33	0	0	54
6	13	14	22	25	27	29	30	36	38	0	1	8	11	12	15	21	28	34	35	0	3	44
1	14	16	19	21	24	29	30	36	38	4	7	11	12	13	15	22	27	31	39	0	3	84
2	5	6	10	15	24	27	29	36	37	3	13	18	22	23	31	32	34	38	39	2	1	82
7	9	10	15	23	24	29	32	33	37	0	2	3	5	13	20	25	28	34	38	1	1	48
1	7	9	11	12	18	21	27	32	34	0	6	16	17	19	20	25	26	36	37	2	0	45
0	5	9	12	13	24	29	34	37	38	1	3	7	10	22	23	26	27	31	36	0	0	68
5	9	13	19	21	26	28	29	30	35	1	2	3	6	10	11	23	24	27	39	0	2	98
4	10	14	19	20	23	24	26	29	36	1	6	12	13	15	16	22	27	33	34	3	2	0
3	9	15	25	28	29	30	31	33	38	0	8	12	16	18	22	24	32	37	39	0	1	55
5	11	12	13	15	19	24	30	35	39	0	8	10	23	25	28	29	31	32	33	2	1	73
8	15	17	20	22	23	26	32	35	37	2	3	7	9	10	11	16	21	30	39	0	3	74
13	14	18	22	23	25	26	28	37	39	0	1	6	7	9	11	19	29	32	38	3	3	90
2	4	6	13	15	16	17	25	29	35	8	10	18	22	23	24	28	34	38	39	1	2	72
1	2	9	10	12	21	23	26	28	38	8	15	16	17	18	25	29	33	35	36	3	2	60
0	2	3	12	20	22	25	28	38	39	4	7	8	17	18	19	27	29	31	33	0	0	107
0	3	8	10	12	14	20	23	30	31	2	4	5	16	17	18	28	35	37	39	0	0	46
1	2	3	7	17	19	24	29	30	35	4	10	14	20	21	23	27	36	37	38	1	3	72
1	2	9	10	11	21	27	28	31	39	3	4	6	7	8	12	26	29	32	34	1	3	75
0	19	24	28	30	31	32	34	35	37	1	5	12	18	20	21	25	29	33	39	2	1	103
1	4	7	10	13	20	25	27	37	38	5	8	11	12	16	17	24	26	29	39	2	1	72
1	3	11	12	18	19	30	34	35	36	4	8	9	20	23	25	26	28	38	39	1	0	83
7	9	10	11	12	19	26	28	30	34	3	4	13	15	18	22	23	24	33	35	2	2	68
2	4	6	7	13	18	19	21	25	32	3	10	12	16	22	26	27	28	29	35	1	0	91
0	1	4	5	12	14	18	28	33	34	2	3	7	11	19	20	21	26	31	37	1	2	46
0	3	8	10	13	15	24	32	34	37	2	9	12	18	19	21	27	30	31	39	3	1	71
0	2	19	26	28	29	31	32	33	34	1	3	8	9	15	16	20	21	35	39	3	1	89
1	3	10	11	12	13	20	27	28	39	0	7	19	26	29	31	32	33	34	35	1	3	60
1	3	7	9	18	22	24	31	35	37	0	4	12	14	17	25	27	30	33	36	1	3	19
12	13	18	22	25	30	32	35	36	39	0	4	5	8	9	10	16	17	26	33	2	2	27
1	2	8	16	19	21	32	33	34	39	6	7	10	20	22	23	27	30	31	38	2	2	37
2	10	12	14	18	19	25	28	35	38	0	6	16	21	23	26	31	33	34	36	1	0	48
1	2	10	11	19	20	21	23	27	29	3	5	8	9	15	16	26	32	33	38	3	0	42
1	3	4	7	8	22	30	34	36	39	5	6	10	14	17	18	24	26	28	38	3	3	100
2	4	6	9	16	17	22	23	26	38	1	8	11	14	15	24	29	32	36	39	3	3	78
0	3	5	6	10	13	27	34	37	38	7	8	12	17	19	20	21	23	31	39	1	1	61
3	5	6	10	12	16	21	23	27	35	4	7	13	14	17	25	26	30	31	39	2	1	23
0	2	10	11	25	26	29	34	35	39	4	12	15	18	19	20	22	30	32	37	1	0	53
6	7	10	13	25	29	30	31	33	35	1	4	8	11	15	16	19	24	28	36	1	2	74
0	2	3	4	5	9	11	12	21	22	6	7	16	20	24	25	26	27	32	36	1	0	54
6	8	16	22	25	26	28	30	31	35	2	4	13	18	21	24	27	32	33	34	1	2	22
1	3	4	6	11	14	15	24	30	32	8	18	20	22	25	28	34	35	37	39	0	1	15
4	5	7	14	17	18	21	26	27	34	9	12	13	15	23	25	29	30	31	37	0	3	39
6	7	13	16	18	25	33	34	35	38	1	2	5	12	14	15	27	28	36	37	0	1	28
4	5	13	17	18	20	23	30	32	34	8	11	15	19	21	26	33	36	37	38	2	3	33
3	5	6	12	19	25	33	36	37	38	1	8	9	11	14	18	20	23	29	35	1	2	64
3	7	9	10	12	18	20	23	24	39	0	13	16	27	28	31	32	33	35	36	1	0	58
2	3	6	11	12	18	22	26	32	34	0	9	10	17	20	21	24	30	31	37	3	2	28
0	3	5	6	9	12	13	16	22	39	7	8	15	21	23	29	30	31	36	37	1	0	67
2	5	8	15	17	23	24	28	33	34	0	1	6	7	11	14	16	22	32	39	0	3	70
9	13	14	24	28	29	30	31	32	35	0	4	5	7	15	18	26	27	36	37	0	1	80
3	5	7	15	17	18	23	24	27	39	2	4	6	10	19	26	29	32	34	38	2	3	73
2	6	7	16	20	30	33	35	38	39	4	5	10	11	19	21	23	29	34	37	0	1	43
2	8	16	17	18	20	21	24	25	33	3	4	5	22	23	26	27	30	32	39	3	0	47
0	5	6	8	16	18	20	23	30	37	1	2	4	9	15	21	25	31	38	39	0	2	57
3	8	11	14	18	24	25	30	32	35	4	6	12	16	17	19	21	23	28	33	0	0	55
11	15	17	18	20	29	33	35	36	38	4	5	8	12	19	21	28	31	32	37	0	2	52
3	7	12	13	15	17	21	25	28	37	2	8	9	10	14	22	24	29	31	32	2	1	66
0	1	2	7	26	27	30	32	37	38	4	11	13	15	18	23	24	25	31	36	3	3	50
2	9	10	11	12	16	18	19	28	32	6	7	14	21	24	25	33	35	36	39	0	1	27
0	4	10	16	19	22	28	29	34	35	8	11	14	15	20	23	27	32	33	36	2	3	52
1	2	3	8	9	11	12	25	29	37	0	5	16	19	23	27	32	35	38	39	3	2	101
0	3	11	14	16	19	20	28	36	37	1	4	9	10	12	23	24	30	38	39	0	0	78
0	4	5	9	12	13	14	15	34	39	6	10	16	22	26	28	29	30	32	33	2	2	72
3	6	7	8	12	14	17	23	24	34	5	18	19	21	22	25	29	30	33	36	0	0	63
1	4	5	6	11	12	18	31	35	38	8	9	15	21	23	26	28	29	33	37	0	1	73
0	3	5	18	19	24	26	34	35	37	4	6	8	9	10	13	14	16	33	38	3	3	69
1	7	9	14	15	20	24	29	30	34	4	6	10	13	16	18	22	31	33	35	0	3	28
13	14	19	20	21	29	32	35	36	37	0	1	4	6	8	11	22	25	30	39	2	1	62
2	6	7	8	9	22	24	29	34	37	0	1	11	12	13	18	27	31	32	35	2	2	67
3	5	6	9	16	20	21	23	32	38	2	7	14	15	19	25	26	27	28	33	3	0	30
7	9	12	15	24	25	26	29	31	37	4	10	13	14	16	18	19	27	28	32	1	0	114
0	1	4	5	18	20	26	29	30	31	2	3	8	9	10	14	21	23	36	38	3	2	59
9	13	16	17	22	23	30	35	36	38	2	10	12	19	24	25	27	34	37	39	3	3	73
2	7	9	11	23	25	28	33	35	38	1	5	8	12	17	18	20	24	27	39	1	1	92
1	8	12	13	16	20	22	31	32	33	3	5	6	9	10	14	18	29	30	36	1	1	82
1	7	10	11	13	24	28	29	30	38	0	2	5	16	17	21	31	34	36	37	2	3	37
1	5	14	20	22	23	24	28	29	39	4	6	7	9	15	17	26	31	34	37	0	0	105
2	4	5	9	11	14	20	28	29	38	0	3	8	10	13	21	26	32	34	36	2	2	60
0	1	4	5	6	8	24	31	32	34	3	12	15	16	20	23	29	30	33	38	3	2	69
1	3	10	11	15	27	30	32	33	39	4	5	16	18	20	22	29	35	36	38	1	0	76
2	6	8	10	13	22	30	32	35	37	0	4	12	16	19	20	26	27	28	39	3	1	62
2	7	18	23	27	28	33	34	37	39	0	3	11	13	17	21	24	25	31	36	2	3	44
3	5	6	19	20	28	29	33	34	37	0	1	4	8	11	14	18	21	25	31	3	3	72
1	2	5	7	11	14	20	25	36	39	0	9	10	13	15	19	23	26	35	38	3	1	58
0	10	13	20	22	25	29	30	31	35	3	4	5	14	18	19	26	32	33	38	0	2	39
3	4	5	8	15	18	22	30	33	38	0	1	7	10	14	17	21	24	28	29	0	0	82
0	4	5	10	11	16	21	23	29	32	3	7	8	9	12	14	15	18	25	36	1	0	87
3	4	8	10	11	14	18	24	34	36	1	5	6	9	16	25	28	29	30	35	1	2	59
4	7	8	9	12	20	27	28	30	33	1	3	6	21	22	24	25	32	36	37	1	3	20
2	3	9	14	19	24	29	31	33	39	1	7	8	10	11	12	13	18	27	37	1	1	120
2	5	11	13	17	21	22	24	26	33	9	10	12	20	23	25	27	28	37	39	2	1	95
5	13	15	17	23	24	28	32	34	35	6	8	10	14	19	22	26	29	33	39	3	3	76
13	16	28	30	31	32	33	35	37	39	4	6	9	11	15	18	19	24	27	38	0	0	55
9	11	12	13	17	22	24	25	29	32	1	7	8	18	19	28	34	35	37	39	0	2	108
2	15	19	22	24	27	28	31	34	37	0	1	8	9	11	12	20	21	33	36	0	2	69
1	3	8	12	21	23	25	28	30	31	11	14	15	19	20	24	33	34	36	39	3	0	72
0	1	3	13	18	20	21	33	38	39	2	7	9	14	19	23	26	32	35	37	0	3	82
2	3	5	7	9	18	19	20	32	38	4	6	10	12	17	23	26	27	31	39	1	1	71
1	4	5	15	18	25	26	27	31	38	0	6	11	14	17	29	32	33	34	39	1	3	42
3	13	14	15	16	21	23	24	27	31	2	4	8	19	20	22	29	33	34	36	2	1	103
2	12	15	18	24	28	31	32	34	38	4	5	11	16	17	19	22	23	26	27	3	0	42
0	3	10	13	22	24	27	28	32	34	2	7	15	20	25	30	31	35	36	37	3	0	30
2	10	12	13	26	28	29	30	31	35	0	9	15	16	17	18	19	23	36	39	3	2	52
0	2	4	7	11	17	20	25	27	34	8	9	10	21	24	26	28	31	32	38	0	2	57
4	6	9	13	16	19	20	22	24	39	1	11	12	14	15	21	25	31	32	33	2	1	61
2	11	13	15	18	19	22	26	32	36	3	4	5	6	12	14	29	33	37	39	0	1	89
1	7	10	11	14	20	21	26	37	38	8	15	18	23	24	25	31	33	36	39	2	3	34
0	4	5	16	17	18	20	25	33	36	1	8	9	12	13	14	24	31	37	38	2	3	50
2	14	15	16	19	24	27	30	38	39	3	5	7	8	12	17	18	21	29	35	2	2	69
2	7	11	15	19	21	24	28	34	38	5	8	10	12	13	17	18	30	36	39	2	2	21
2	6	8	12	15	18	22	25	34	36	0	11	13	16	23	26	28	30	31	37	1	0	38
0	10	12	20	21	31	32	34	35	36	1	3	8	17	22	23	27	29	33	38	1	0	42
2	7	17	18	24	25	27	29	31	33	1	4	11	13	14	15	22	28	30	32	3	3	31
4	6	8	15	21	31	32	34	38	39	0	2	3	11	16	18	19	20	23	26	1	1	55
1	4	6	21	23	26	28	30	33	36	0	2	3	5	8	12	17	20	31	39	3	3	33
6	13	18	19	24	27	28	30	32	39	1	4	5	12	20	21	22	25	34	37	0	1	42
2	6	14	17	18	19	28	36	37	38	0	1	9	16	22	23	24	27	32	33	3	2	65
4	5	6	10	13	19	21	26	28	33	7	22	24	27	29	31	32	35	37	39	1	0	29
2	5	7	8	10	15	23	28	38	39	1	9	13	19	24	25	26	33	34	36	2	0	82
8	10	11	13	14	17	23	26	27	31	0	2	6	12	15	16	19	28	32	36	3	2	35
2	3	8	10	15	19	22	23	30	32	5	12	18	20	21	27	28	33	35	38	3	3	60
1	13	14	15	18	20	31	32	34	37	2	3	5	10	11	22	24	35	38	39	3	1	79
2	4	7	13	19	20	21	22	34	39	0	5	9	10	23	27	29	32	33	35	3	1	73
1	4	10	14	15	22	25	27	36	39	3	5	6	8	9	16	21	26	29	33	2	3	60
1	2	14	15	20	22	28	30	34	38	0	3	5	18	21	25	26	27	31	37	3	0	35
0	4	10	14	16	20	29	30	34	37	3	5	7	11	22	23	31	32	33	39	0	2	44
0	3	8	9	10	18	20	32	33	39	6	11	13	15	19	21	24	25	26	31	0	2	68
0	8	9	16	20	21	23	33	37	39	1	4	6	11	15	17	24	27	34	36	1	0	72
1	11	12	14	15	20	21	22	30	36	2	3	4	18	23	24	25	32	35	39	3	1	32
1	2	5	7	10	15	21	28	33	35	3	9	14	19	23	24	25	32	38	39	3	3	71
1	6	13	16	19	20	22	29	31	38	0	4	5	9	10	14	15	17	25	39	2	3	49
3	4	6	10	11	23	29	30	32	34	0	5	7	12	14	16	22	25	37	39	0	1	16
3	6	8	12	17	22	23	26	29	34	0	1	2	4	5	11	19	32	38	39	0	2	77
0	1	5	6	8	11	14	33	38	39	2	3	12	25	27	28	29	30	32	36	2	0	67
1	4	6	14	17	25	27	28	32	34	2	5	7	8	11	13	18	24	26	31	0	0	47
2	3	6	7	9	13	16	20	33	34	0	4	11	17	24	27	28	31	35	38	2	2	35
5	6	8	11	17	18	22	23	24	25	2	3	15	16	19	20	29	30	31	38	1	3	82
0	2	4	10	19	20	25	29	34	36	3	6	11	12	15	22	26	30	35	39	2	1	46
0	3	7	9	10	11	16	17	34	36	2	18	19	22	25	27	29	30	32	38	3	1	39
4	8	15	16	17	19	21	24	27	33	0	3	7	10	13	23	26	28	34	37	1	3	60
8	10	11	16	18	26	28	30	35	37	2	3	6	14	15	19	22	23	25	32	0	0	30
0	1	2	4	11	20	25	30	32	37	3	9	13	16	22	23	27	28	29	31	3	2	55
2	4	9	10	12	25	27	32	34	35	0	1	3	5	6	13	17	20	30	38	3	2	36
2	5	20	24	25	30	34	35	37	39	1	4	13	16	18	26	27	28	32	33	3	0	66
3	5	12	15	20	21	22	27	29	35	2	8	10	16	17	25	26	33	34	39	1	1	49
0	2	3	10	18	19	22	26	31	35	6	8	9	11	12	14	16	36	38	39	1	3	120
1	5	7	10	14	20	25	29	31	34	2	3	12	13	16	19	21	27	33	37	2	3	57
3	5	7	14	18	25	26	29	32	36	1	4	16	17	20	22	34	37	38	39	3	1	76
2	12	13	15	17	20	23	25	27	38	1	4	5	10	19	21	26	29	30	34	1	0	47
7	14	17	20	21	22	33	34	35	39	1	2	3	6	9	15	16	18	27	32	2	2	42
1	2	14	16	20	29	31	34	36	39	3	10	17	18	19	24	26	30	32	38	0	0	42
1	3	6	11	17	20	27	33	38	39	5	7	10	14	22	24	25	28	31	32	3	2	54
2	3	4	8	10	19	25	26	36	39	13	17	20	21	22	24	29	31	33	34	0	1	49
0	8	13	19	20	27	29	30	33	36	5	7	9	10	12	15	17	31	35	38	1	3	77
1	4	11	13	21	29	30	32	33	34	0	3	8	19	22	24	25	31	36	37	2	3	47
0	1	2	11	15	18	26	27	36	38	3	4	9	21	25	28	30	33	35	39	3	1	87
0	3	6	8	10	15	19	23	24	39	2	4	14	20	21	22	31	32	34	37	1	2	61
0	6	15	24	26	31	36	37	38	39	2	4	13	19	21	22	25	28	33	35	1	0	67
0	6	14	22	24	26	28	29	34	39	3	4	15	20	27	30	31	32	33	38	1	2	57
3	5	6	7	11	18	23	27	32	35	8	9	10	16	19	20	22	28	36	38	0	0	62
0	6	7	10	11	13	15	20	27	30	1	9	12	16	17	24	26	29	34	39	3	3	33
8	15	19	21	27	29	31	34	35	36	5	6	11	13	16	20	24	26	30	32	0	3	24
1	3	10	11	13	22	26	28	30	33	5	7	12	14	18	19	20	24	31	32	2	1	75
2	8	14	18	21	26	31	32	35	36	7	10	12	13	15	20	27	37	38	39	1	1	74
0	2	5	9	12	21	23	27	32	33	6	7	13	22	24	25	31	35	37	38	1	0	29
1	2	8	12	18	20	21	24	26	31	7	10	14	16	25	27	29	36	38	39	1	2	67
0	3	11	18	21	22	25	32	35	36	1	13	15	16	20	26	29	34	37	38	3	2	41
2	3	5	10	16	17	20	28	34	37	0	6	7	9	12	14	18	21	31	38	0	0	47
3	10	13	20	21	25	28	30	34	35	0	1	2	5	6	7	12	18	26	29	0	1	64
3	4	7	9	19	22	25	27	36	39	2	6	11	14	15	24	31	33	34	38	3	3	84
9	12	14	15	19	20	27	33	34	37	2	7	8	21	22	29	30	35	38	39	1	3	102
1	4	7	10	17	25	26	31	34	35	0	9	14	16	18	19	21	23	24	36	3	1	34
1	6	8	13	14	15	16	21	25	31	3	10	20	26	28	33	34	35	36	39	2	2	46
6	12	13	15	19	25	28	29	31	33	1	2	11	17	22	30	36	37	38	39	2	0	63
4	5	6	8	9	14	15	18	25	27	0	2	11	19	21	22	31	35	36	39	1	0	83
0	9	14	15	21	26	30	33	38	39	4	5	11	12	17	20	22	27	32	37	2	2	31
5	7	19	20	22	26	27	30	32	34	1	10	11	17	21	25	29	35	36	38	3	1	70
1	3	4	6	12	17	18	19	22	27	2	5	8	10	13	14	15	16	21	26	2	3	7
2	3	6	7	9	10	14	16	24	30	8	15	18	20	22	29	32	35	37	39	2	1	46
3	10	11	16	18	19	21	25	29	37	1	2	7	9	12	14	17	20	26	30	1	3	120
0	1	2	4	5	14	22	28	33	38	3	6	8	12	16	17	26	31	36	37	2	2	44
1	8	9	10	11	21	24	27	33	35	5	7	14	16	25	28	30	31	34	36	0	0	69
1	7	13	17	19	21	24	26	28	35	2	3	6	10	16	18	29	33	34	36	1	2	71
1	2	12	15	18	25	28	30	36	38	4	5	10	11	14	16	24	27	29	31	1	0	74
2	8	9	15	18	23	28	30	34	37	1	5	16	19	21	24	26	27	33	36	1	3	64
3	8	10	11	21	26	30	32	33	39	5	12	15	16	29	31	35	36	37	38	1	1	49
0	12	23	24	25	32	33	34	37	39	4	7	10	13	14	20	22	29	35	38	3	3	82
0	1	4	6	8	19	22	26	28	37	2	5	11	15	17	18	24	25	32	34	3	1	35
6	9	14	22	27	28	29	31	32	36	0	7	11	13	15	16	17	20	23	30	3	0	39
3	7	9	10	11	14	29	30	31	32	0	6	8	16	18	21	22	27	28	34	1	0	53
5	6	14	19	23	24	26	31	35	37	0	2	3	4	9	11	20	29	32	39	3	2	94
4	6	8	10	13	20	24	29	31	38	0	2	9	11	17	18	22	26	32	33	0	2	77
2	11	13	22	25	28	30	34	37	38	3	7	8	12	19	20	23	29	32	33	1	1	56
0	3	7	19	20	25	26	30	32	38	1	2	6	10	14	22	27	33	37	39	1	3	22
2	7	8	11	16	21	27	28	29	37	0	4	6	9	12	15	20	31	32	33	0	1	98
2	5	6	10	16	25	26	28	32	36	1	3	7	18	29	30	33	34	35	38	3	3	56
3	5	6	9	10	11	16	19	21	22	0	2	15	18	23	25	27	30	34	35	1	2	81
2	10	11	18	27	28	35	37	38	39	1	4	7	14	19	22	24	30	33	34	3	0	109
1	5	7	11	13	22	26	27	28	30	0	3	6	8	15	16	18	23	33	35	3	2	26
2	6	11	13	24	26	29	33	34	39	1	9	10	12	14	20	21	23	28	38	3	0	61
0	2	3	12	19	21	23	26	30	33	4	9	15	17	22	25	35	37	38	39	2	1	51
0	1	4	12	15	16	20	22	26	31	6	7	14	17	24	30	35	36	38	39	0	3	15
1	3	4	6	8	12	32	33	37	39	2	5	14	16	18	19	22	25	27	28	3	3	79
0	3	6	7	10	12	20	30	32	36	1	2	5	14	16	18	19	26	38	39	3	1	61
0	1	7	12	14	15	18	25	35	37	4	5	6	8	9	10	22	28	29	38	2	2	81
0	7	8	11	13	22	28	31	32	35	2	6	9	18	19	21	26	29	36	37	0	0	78
2	7	9	14	16	18	24	25	31	35	0	8	13	15	17	20	22	26	27	32	3	0	27
4	8	11	12	19	21	23	29	32	36	0	2	6	14	15	24	25	27	31	39	0	2	39
0	5	6	7	9	16	30	31	37	39	2	3	10	15	18	19	25	29	35	38	2	1	74
3	13	16	18	20	22	25	26	31	39	4	5	12	15	19	23	24	28	30	37	1	3	77
1	3	5	8	9	10	34	35	38	39	7	11	13	15	17	22	24	25	31	33	0	1	52
2	5	15	17	18	21	24	31	35	38	6	9	10	23	26	27	28	30	36	37	2	3	51
8	9	11	12	15	24	27	30	32	37	0	4	14	17	19	22	26	31	34	36	1	2	56
2	7	12	16	17	26	30	33	34	37	6	8	11	14	15	23	24	27	32	39	0	0	34
5	6	9	17	18	19	21	24	29	39	3	4	8	11	12	16	23	25	28	38	3	2	69
3	4	8	10	12	14	20	31	34	35	1	16	22	24	25	32	33	37	38	39	2	0	15
0	4	6	9	13	15	24	29	36	39	1	5	16	18	19	20	25	27	31	38	3	3	70
1	4	7	10	12	16	24	28	31	32	5	9	14	17	22	27	29	33	35	37	1	1	57
2	3	5	9	10	12	13	16	26	27	0	17	19	21	22	23	24	29	33	39	2	1	102
2	13	18	23	27	29	30	34	38	39	4	5	6	11	16	25	28	32	35	36	2	0	62
3	4	5	12	15	16	19	20	30	31	0	1	11	21	24	25	32	33	35	36	2	2	11
0	4	5	8	9	10	14	30	36	39	1	2	3	6	7	19	20	26	34	35	1	3	40
5	6	9	12	14	15	17	25	29	32	0	3	10	13	19	20	21	22	26	39	2	2	91
0	3	5	11	16	20	23	26	31	36	1	7	10	13	19	24	27	28	35	39	1	1	46
0	2	8	11	13	14	22	23	35	36	5	15	16	20	21	24	27	31	34	37	0	0	10
6	9	17	19	21	22	26	32	37	38	1	2	4	5	10	13	33	34	35	39	0	3	48
1	2	8	10	11	13	19	21	37	38	0	6	12	18	20	23	26	28	30	34	3	2	67
0	1	6	8	11	15	22	30	37	38	4	5	7	16	17	20	21	26	29	35	1	1	43
0	5	11	19	29	30	32	33	34	35	1	6	8	9	12	18	21	22	27	39	0	3	91
7	8	10	14	21	24	29	31	36	38	0	5	12	13	15	19	22	25	26	34	2	0	51
1	3	10	12	13	17	28	30	31	37	6	14	15	20	21	25	26	29	35	39	1	3	44
0	13	17	23	25	27	28	30	34	39	1	3	5	15	19	26	32	35	37	38	3	0	44
1	6	7	11	16	21	26	35	36	37	8	9	13	14	18	20	25	29	34	39	1	2	76
3	4	7	8	23	24	32	35	36	37	2	6	13	14	17	20	21	22	28	33	0	1	36
1	2	3	6	8	9	24	28	33	39	7	11	18	19	20	25	26	27	36	38	0	0	109
1	5	6	8	14	15	20	26	34	35	3	4	10	17	18	23	25	28	38	39	3	1	61
6	9	10	13	20	21	25	28	32	39	1	5	11	15	18	19	23	30	33	35	0	3	60
2	7	12	22	23	24	27	32	35	39	5	9	10	14	15	16	17	19	26	29	0	2	59
4	8	11	13	19	21	26	29	31	35	7	10	14	15	17	22	23	27	32	39	0	1	88
0	4	6	7	8	16	18	21	28	32	13	14	17	22	23	24	27	29	31	38	0	2	84
0	3	10	11	23	24	27	33	35	38	1	5	6	12	16	18	25	29	30	37	0	0	50
0	5	10	11	19	22	23	30	36	37	2	8	12	15	18	21	25	27	32	38	0	3	30
6	11	14	17	19	24	30	31	33	38	0	4	5	9	12	15	26	29	34	37	2	2	46
3	11	16	21	23	28	29	36	37	38	0	1	4	7	9	13	26	27	30	35	3	3	70
0	4	8	10	11	13	17	19	24	25	1	5	7	9	12	29	32	34	35	39	1	1	82
4	6	7	10	11	16	28	29	31	33	0	3	12	14	20	24	27	30	35	38	3	0	49
