Mode: 21 #Games: 100
p0_0	p0_1	p0_2	p0_3	p0_4	p0_5	p0_6	p0_7	p0_8	p0_9	p2_0	p2_1	p2_2	p2_3	p2_4	p2_5	p2_6	p2_7	p2_8	p2_9	trump	first	fp	t_t0	t_t1	t_t2	t_t3	t_t4	t_t5	t_t6	t_t7	t_t8	t_t9
3	6	9	10	13	14	17	22	30	31	7	12	15	16	18	19	23	27	34	38	3	2	27	0	166	0	0	1419	15	3	1	0	0	
1	3	6	9	12	25	27	34	37	38	2	5	13	18	20	30	31	35	36	39	1	3	6	61	5229	0	0	630	1	0	0	0	0	
3	10	14	17	18	22	25	27	36	37	2	5	15	20	21	23	24	29	34	39	3	0	47	713	0	7528	286	4	107	6	1	0	0	
0	7	8	11	19	21	29	32	36	39	1	6	9	10	12	17	18	30	31	37	3	1	68	177	2795	228	0	0	23	0	1	0	0	
0	1	5	12	13	19	20	28	36	37	3	4	7	9	23	25	26	31	35	39	2	2	69	41	0	0	63	0	2	0	1	1	0	
3	9	11	20	21	25	26	29	32	36	7	10	14	17	22	23	31	33	37	38	1	3	15	148	359	0	0	1228	22	3	0	0	0	
1	3	4	9	18	21	22	30	36	38	5	6	15	20	23	27	29	31	32	34	0	0	67	230	86	260	1628	0	0	0	1	0	0	
5	11	12	20	21	25	32	33	36	38	1	2	4	10	15	16	23	26	29	30	0	1	38	0	0	0	3130	336	12	1	0	0	0	
9	12	14	16	21	25	26	32	36	37	2	5	6	7	15	17	19	23	31	34	2	2	69	89	99	72	2627	0	0	9	1	0	0	
1	13	16	19	21	22	31	35	36	39	2	3	4	6	9	10	12	14	17	37	0	3	96	226	0	507	0	0	4	1	0	1	0	
1	9	10	13	15	17	19	22	32	35	4	5	11	16	18	23	25	27	31	34	1	0	85	953	0	17594	0	874	73	6	0	0	0	
4	5	7	16	17	20	21	23	24	27	2	11	12	14	19	22	25	29	33	36	3	1	3	51	0	464	139	117	2	1	1	0	0	
1	2	5	7	16	20	24	34	35	38	3	10	12	13	18	21	27	30	31	37	0	2	43	91	0	236	11758	500	24	1	0	0	0	
10	11	19	22	24	26	28	29	36	38	3	4	8	12	14	21	27	33	35	39	0	3	68	166	0	94579	697	0	24	3	1	1	0	
1	8	9	16	17	19	31	35	36	38	0	10	11	12	18	23	26	29	37	39	2	0	80	638	27768	0	938	1609	6	2	1	0	0	
5	7	9	15	17	20	24	35	36	37	0	2	11	13	16	27	28	30	31	33	2	1	19	50	0	52	0	91	2	1	0	0	0	
1	2	3	13	19	22	29	31	36	38	0	6	11	17	20	25	30	32	37	39	2	2	29	18	1097	0	42	0	26	0	0	0	0	
0	1	12	18	20	22	23	26	28	33	2	5	6	10	11	13	24	30	36	37	1	3	35	0	0	252	328	3	10	0	1	0	0	
0	1	2	10	12	13	19	27	29	33	5	11	14	15	16	21	25	26	30	34	2	0	70	265	299	117	0	2	0	2	0	0	0	
1	7	8	9	16	24	26	31	33	36	4	6	13	14	17	19	25	29	34	37	3	1	80	0	23900	0	1687	1	60	3	1	1	0	
1	8	11	20	30	31	33	35	36	38	4	9	12	14	19	22	25	26	27	28	0	2	58	138	0	0	625	0	18	6	1	0	0	
6	9	12	13	20	25	26	27	28	31	1	2	10	17	23	24	29	32	33	39	0	3	22	0	0	0	913	4	247	8	1	0	0	
9	11	13	18	19	26	27	30	31	37	3	4	6	7	8	17	20	29	33	38	2	0	65	310	24842	113	237	0	18	0	0	1	0	
1	4	9	16	21	25	29	30	34	39	7	12	13	15	17	26	32	33	35	37	0	1	85	244	61	14974	0	146	0	2	1	0	0	
5	7	8	9	11	15	19	24	28	29	1	3	18	20	22	25	26	27	30	31	3	2	58	166	1850	0	1173	446	25	2	1	0	0	
1	8	9	15	23	29	31	33	35	38	2	4	10	11	17	19	20	30	36	37	0	3	98	89	312	0	15097	166	0	2	0	0	0	
0	1	9	13	16	17	30	34	36	38	4	10	11	12	15	19	22	23	33	39	0	0	32	994	818	299	567	0	20	1	1	0	0	
4	5	9	10	13	26	27	29	32	36	3	6	8	20	23	24	25	33	35	38	3	1	82	80	39	0	508	150	21	7	0	0	0	
5	11	16	17	23	25	26	28	29	37	0	1	4	6	8	12	18	22	35	38	0	2	104	0	57005	1227	849	925	36	3	1	1	0	
3	14	16	24	25	27	30	34	37	38	0	1	2	7	10	12	22	28	36	39	0	3	36	571	171	0	137	0	12	1	1	0	0	
0	3	7	13	17	20	21	23	28	35	1	2	11	18	22	29	33	34	36	37	3	0	60	363	1127	82	43	65	0	0	1	0	0	
0	1	3	7	8	11	22	28	31	36	2	10	13	16	18	19	27	30	35	37	3	1	21	84	0	0	544	0	34	2	1	0	0	
1	10	15	16	17	22	31	32	33	34	0	3	6	12	13	23	25	26	29	35	2	2	55	0	85	15	0	0	0	1	0	0	0	
1	3	4	11	19	20	26	29	32	33	8	12	13	14	23	28	30	31	35	36	3	3	78	71	1637	60	0	2	2	0	0	0	0	
2	6	9	10	14	16	24	30	38	39	0	1	3	4	5	13	17	25	31	35	3	0	61	541	131	136	618	0	12	4	0	0	0	
11	12	15	22	25	27	28	31	33	38	2	9	10	16	18	19	20	30	36	39	1	1	109	322	53	130	2732	340	9	0	0	0	0	
9	12	19	20	22	23	29	34	37	39	1	4	6	8	11	18	21	25	26	38	2	2	104	64	0	18195	141	0	54	1	0	0	0	
1	4	8	22	26	30	31	33	36	37	5	10	12	13	14	18	19	25	34	39	2	3	49	156	454	413	0	321	0	3	1	0	0	
1	4	9	10	15	22	23	26	32	35	0	2	3	5	7	13	17	21	29	38	3	0	46	120	0	83	0	200	99	2	1	0	0	
3	8	13	18	24	25	27	34	37	39	1	2	9	11	12	17	20	23	32	36	2	1	56	85	0	325	1572	0	5	0	1	0	0	
1	3	9	12	13	20	23	31	33	37	4	8	10	16	19	24	25	28	30	35	0	2	70	188	892	51	0	106	23	0	1	0	0	
0	7	9	18	19	23	24	26	27	29	3	10	11	13	14	15	28	32	35	36	3	3	72	200	0	80309	4487	1403	50	4	1	1	0	
3	9	10	11	15	18	28	32	33	39	6	7	13	14	19	24	31	35	36	37	0	0	54	939	0	0	193	3	0	4	1	0	0	
1	6	10	13	15	17	19	23	26	28	7	11	21	22	24	27	30	33	36	38	2	1	26	242	974	74569	0	372	244	0	1	0	0	
1	9	10	12	17	19	21	28	29	37	2	7	14	15	23	26	27	36	38	39	0	2	97	104	0	256	894	1	0	1	1	0	0	
2	3	7	12	15	16	23	24	35	36	9	10	11	19	26	29	31	33	34	38	3	3	76	88	684	0	0	136	0	9	0	0	0	
0	5	6	11	23	26	33	35	37	39	4	8	13	14	15	16	21	27	28	30	2	0	51	554	208	0	246	3	9	3	2	0	0	
4	11	14	16	20	29	33	37	38	39	0	5	6	10	12	18	22	28	32	35	3	1	105	0	341	13618	1540	117	0	1	1	0	0	
3	6	7	16	19	25	26	31	35	38	0	9	10	13	17	24	27	30	32	36	1	2	43	49	47	27	0	140	19	0	1	0	0	
0	1	8	10	11	18	27	32	36	37	9	13	17	20	23	24	28	29	34	38	3	3	69	81	2316	48	0	2	0	1	0	0	0	
2	3	11	14	20	21	24	29	32	36	0	5	6	7	13	16	19	26	27	28	3	0	23	443	0	198	285	3	205	1	0	0	0	
0	3	8	16	26	27	30	34	38	39	2	4	6	10	13	18	19	23	28	37	0	1	91	0	9517	0	1556	4	65	15	1	0	0	
1	7	8	9	14	22	24	26	27	29	2	3	11	12	15	18	21	31	32	38	2	2	79	0	513	1512	453	1959	10	14	1	0	0	
2	5	10	19	21	24	29	34	36	37	0	3	6	12	17	18	25	26	28	32	0	3	79	52	0	180	0	4	14	0	0	0	0	
3	10	11	14	21	25	27	31	37	38	0	4	9	13	17	19	32	33	35	36	0	0	50	645	6776	0	894	451	11	1	0	0	0	
1	10	13	21	23	28	31	35	37	39	0	2	4	11	14	20	22	27	30	38	0	1	0	340	0	1319	520	128	0	0	0	0	0	
1	3	6	10	13	19	26	28	31	35	2	4	7	11	15	23	25	29	33	38	2	2	69	99	55	56	0	195	7	0	1	0	0	
7	9	13	18	19	20	23	25	28	33	1	4	16	24	32	34	35	36	38	39	1	3	105	29	0	9920	639	2	2	0	1	0	0	
